Sequence No;Turboveg No;Group No;Relevé number;SIVIMID;EUNIS_REVISED;EUNIS2020;EUNISL1;EUNISL2;PCluster;Class;Order;Alliance;Sintaxon;Aspect;Slope;Area;Year;DEG_LON;DEG_LAT;Accuracy;Elevation;EUNIS_VGG
529;348;5;348;S-P11132;V39;R;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Senecioni duriaei-Chenopodietum boni-henrici;SW;5;20;1989;-4.43201878;43.05088546;1 - UTM1x1 + Elevation;1760;V39
530;787;5;787;T-P12271;V39;H25;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Chenopodio boni-henrici-Senecietum durieui;;NA;6;1988;-6.402625935;42.98402406;3 - UTM10x10 + Elevation;1520;V39
531;690;5;690;T-P11644;V39;R;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Chenopodio boni-henrici-Senecietum durieui;E;45;12;1988;-5.870976939;42.94458271;3 - UTM10x10 + Elevation;1500;V39
532;536;5;536;T-P04830;V38;R;Ruderal;V39;0;Molinio-Arrhenatheretea;Poo alpinae-Trisetetalia;Poion supinae;Plantagini majoris-Poetum variae;;NA;2;1984;-4.788847039;43.16112224;3 - UTM10x10 + Elevation;1650;V39
533;197;5;197;R-P15156;V39;V39;Ruderal;V39;0;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;;NA;30;1983;-2.343251697;42.94990072;2 - UTM1x1 + Centroid;1050;V39
534;514;5;514;T-P03074;V39;V39;Ruderal;V39;0;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;NE;NA;9;1986;-2.806393531;43.02546284;3 - UTM10x10 + Elevation;1070;V39
535;1880;5;1880;R-P23984;V37;V37;Trampled;V35;5;Chenopodietea;Chenopodietalia;Chenopodion muralis;Urtico urentis-Malvetum neglectae;S;10;2;1986;-6.80610126;42.32481505;3 - UTM10x10 + Elevation;900;V39
536;648;5;648;T-P06627;V38;V38;Ruderal;V39;6;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;;NA;4;1995;-2.172850231;42.85874448;2 - UTM1x1 + Centroid;870;V39
537;1001;5;1001;U-P06411;V39;V39;Ruderal;V39;0;NA;NA;NA;Comunidades ruderales;E;3;4;1988;-4.850645942;43.17094446;2 - UTM1x1 + Centroid;2060;V39
538;999;5;999;U-P06406;V39;V39;Ruderal;V39;0;NA;NA;NA;Comunidades ruderales;;NA;4;1988;-4.934713329;43.18396046;1 - UTM1x1 + Elevation;1800;V39
539;524;5;524;T-P04814;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Senecioni duriaei-Chenopodietum boni-henrici;;NA;NA;1984;-4.798549642;43.24020958;3 - UTM10x10 + Elevation;1500;V39
540;332;5;332;R-P28995;V39;V38;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Chenopodio boni-henrici-Senecionetum nebrodensis;;NA;4;2014;-3.681499287;43.1352586;1 - UTM1x1 + Elevation;1420;V39
541;968;5;968;U-P00594;V39;V37;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Chenopodio boni-henrici-Senecietum duriaei;E;5;10;2002;-5.065268572;42.82149052;1 - UTM1x1 + Elevation;1340;V39
542;896;5;896;T-P23963;V38;V38;Ruderal;V39;6;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;;NA;20;1982;-2.324914403;42.94527571;4 - UTM10x10 + Centroid;1540;V39
543;649;5;649;T-P06628;V38;V38;Ruderal;V38;6;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;;NA;20;1995;-2.082350989;43.01834572;1 - UTM1x1 + Elevation;1120;V39
544;530;5;530;T-P04820;V39;V39;Ruderal;V39;0;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Cirsio chodati-Carduetum cantabrici;;NA;10;1984;-4.761746306;43.15974196;3 - UTM10x10 + Elevation;1550;V39
545;652;5;652;T-P06631;V38;V38;Ruderal;V39;6;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;;NA;10;1995;-2.612017576;43.09700882;1 - UTM1x1 + Elevation;980;V39
546;454;5;454;S-P18288;V39;V;Ruderal;V39;0;Mulgedio-Aconitetea;Senecioni rupestris-Rumicetalia;Rumicion alpini;Chenopodion subalpinum;;NA;15;1974;-5.934735765;43.20228451;2 - UTM1x1 + Centroid;1760;V39
547;616;5;616;T-P06592;V39;V;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;4;1995;-2.350435986;42.96615092;1 - UTM1x1 + Elevation;1130;V39
548;525;5;525;T-P04815;V39;V37;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Senecioni duriaei-Chenopodietum boni-henrici;;NA;10;1984;-4.794555687;43.1880464;3 - UTM10x10 + Elevation;1900;V39
549;262;5;262;R-P24572;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Chenopodio boni-henrici-Senecionetum nebrodensis;SW;5;30;2012;-6.599197585;42.44128291;2 - UTM1x1 + Centroid;1840;V39
550;424;5;424;S-P15158;V39;R55;Ruderal;V39;0;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;;NA;NA;1967;-2.255082735;42.9421568;1 - UTM1x1 + Elevation;750;V39
551;529;5;529;T-P04819;V39;V39;Ruderal;V39;0;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Cirsio chodati-Carduetum cantabrici;;NA;10;1984;-4.825095504;43.22178014;3 - UTM10x10 + Elevation;1620;V39
552;516;5;516;T-P03076;V39;H25;Ruderal;V39;0;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;NW;NA;10;1986;-2.806308577;43.05247778;3 - UTM10x10 + Elevation;1200;V39
553;650;5;650;T-P06629;V39;V39;Ruderal;V39;0;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;;NA;10;1995;-2.079816159;43.02372835;1 - UTM1x1 + Elevation;930;V39
554;903;5;903;T-P23970;V39;V39;Ruderal;V39;0;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;;NA;4;1982;-2.353152334;42.94095196;3 - UTM10x10 + Elevation;1050;V39
555;517;5;517;T-P03077;V39;H25;Ruderal;V39;0;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;N;NA;10;1986;-2.803858503;43.0506726;3 - UTM10x10 + Elevation;1100;V39
556;897;5;897;T-P23964;V38;V38;Ruderal;V39;6;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;;NA;4;1982;-2.324914403;42.94527571;4 - UTM10x10 + Centroid;1530;V39
557;69;5;69;Q-P09152;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Geranio lusitanici-Scrophularietum herminii;;NA;NA;2004;-8.040051389;42.06645631;3 - UTM10x10 + Elevation;1030;V39
558;334;5;334;R-P28997;V38;V38;Ruderal;V38;6;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;;NA;10;2014;-3.698486559;43.11534549;1 - UTM1x1 + Elevation;1130;V39
559;352;5;352;S-P11136;V39;R;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Senecioni duriaei-Chenopodietum boni-henrici;N;10;15;1989;-4.341871144;42.97093409;2 - UTM1x1 + Centroid;1800;V39
560;899;5;899;T-P23966;V38;V38;Ruderal;V39;6;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;;NA;3;1982;-2.070025906;43.02184821;3 - UTM10x10 + Elevation;1100;V39
561;453;5;453;S-P18287;V39;V39;Ruderal;V39;0;Mulgedio-Aconitetea;Senecioni rupestris-Rumicetalia;Rumicion alpini;Chenopodion subalpinum;W;10;30;1974;-5.928699398;43.17902885;1 - UTM1x1 + Elevation;1570;V39
562;617;5;617;T-P06593;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;15;1995;-2.396817515;42.98801695;1 - UTM1x1 + Elevation;960;V39
563;901;5;901;T-P23968;V38;V38;Ruderal;V38;6;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;;NA;8;1982;-2.141645668;43.16648575;3 - UTM10x10 + Elevation;900;V39
564;526;5;526;T-P04816;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Senecioni duriaei-Chenopodietum boni-henrici;;NA;10;1984;-4.934827061;43.18756032;3 - UTM10x10 + Elevation;1700;V39
565;198;5;198;R-P15157;V39;V39;Ruderal;V39;0;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;;NA;6;1983;-2.343251697;42.94990072;2 - UTM1x1 + Centroid;1000;V39
566;892;5;892;T-P23959;V38;V38;Ruderal;V39;6;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;;NA;5;1982;-2.343289989;42.94629889;3 - UTM10x10 + Elevation;1100;V39
567;1000;5;1000;U-P06409;V39;V38;Ruderal;V39;0;NA;NA;NA;Comunidades ruderales;;NA;1;1988;-4.852180493;43.14030421;3 - UTM10x10 + Elevation;1830;V39
568;651;5;651;T-P06630;V38;V38;Ruderal;V39;6;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;;NA;6;1995;-2.611116047;43.23928178;2 - UTM1x1 + Centroid;800;V39
569;497;5;497;S-P21809;V39;V;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Chenopodio boni-henrici-Senecietum durieui;E;10;20;1981;-6.25615877;42.99729328;3 - UTM10x10 + Elevation;1710;V39
570;893;5;893;T-P23960;V38;V38;Ruderal;V39;6;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;;NA;5;1982;-2.458383216;42.96130953;3 - UTM10x10 + Elevation;910;V39
571;894;5;894;T-P23961;V39;V39;Ruderal;V39;0;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;;NA;20;1982;-2.42904152;42.95216181;3 - UTM10x10 + Elevation;980;V39
572;455;5;455;S-P18289;V39;V;Ruderal;V39;0;Mulgedio-Aconitetea;Senecioni rupestris-Rumicetalia;Rumicion alpini;Chenopodion subalpinum;N;20;20;1974;-5.934649484;43.20048592;1 - UTM1x1 + Elevation;1600;V39
573;515;5;515;T-P03075;V38;V38;Ruderal;V39;6;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;N;NA;8;1986;-2.811236774;43.047083;3 - UTM10x10 + Elevation;1100;V39
574;898;5;898;T-P23965;V38;V38;Ruderal;V39;6;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;;NA;2;1982;-2.087472614;43.00397868;3 - UTM10x10 + Elevation;1200;V39
575;895;5;895;T-P23962;V39;V39;Ruderal;V39;0;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;;NA;20;1982;-2.367361684;42.98965894;3 - UTM10x10 + Elevation;1000;V39
576;195;5;195;R-P15154;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;15;1983;-2.518772508;43.07864482;1 - UTM1x1 + Elevation;450;V39
577;785;5;785;T-P12043;V39;R;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;15;1988;-2.985541955;43.23093713;3 - UTM10x10 + Elevation;200;V39
578;463;5;463;S-P19751;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Galio aparines-Conietum maculati;S;1.8;4;2001;-5.633738198;42.784607;3 - UTM10x10 + Elevation;970;V39
579;439;5;439;S-P17964;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;30;1982;-2.734389712;43.21442118;1 - UTM1x1 + Elevation;110;V39
580;73;5;73;Q-P09156;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Geranio lusitanici-Scrophularietum herminii;;NA;NA;2004;-7.906153316;41.9282218;3 - UTM10x10 + Elevation;850;V39
581;665;5;665;T-P07930;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Circaeo lutetianae-Stachyetalia sylvaticae;Aegopodion podagrariae;Galio aparines-Anthriscetum sylvestris;;NA;60;1999;-7;43;5 - UTMs missing from DEM;340;V39
582;697;5;697;T-P11651;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;N;9;10;1988;-5.684585096;42.88607781;3 - UTM10x10 + Elevation;1140;V39
583;508;5;508;T-P03068;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1986;-3.126031935;43.27949392;3 - UTM10x10 + Elevation;200;V39
584;927;5;927;T-P36747;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Galio aparines-Conietum maculati;;0;18;1993;-7.614367414;42.52557217;1 - UTM1x1 + Elevation;440;V39
585;704;5;704;T-P11658;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Galio aparines-Conietum maculati;SW;4.5;5;1988;-5.637716352;42.87816344;3 - UTM10x10 + Elevation;1090;V39
586;906;5;906;T-P27870;V39;V38;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Asociación de Malva mauritanica-Rumex obtusifolius;;NA;NA;1958;-5.791306903;43.02579298;3 - UTM10x10 + Elevation;960;V39
587;737;5;737;T-P11871;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Galio aparines-Conietum maculati;;NA;25;1988;-6.214149866;42.94445721;3 - UTM10x10 + Elevation;1270;V39
588;541;5;541;T-P05181;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;15;1995;-3.480805149;43.25694172;1 - UTM1x1 + Elevation;90;V39
589;630;5;630;T-P06607;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1995;-2.80786812;43.33883235;2 - UTM1x1 + Centroid;3;V39
590;605;5;605;T-P06581;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Circaeo lutetianae-Stachyetalia sylvaticae;Aegopodion podagrariae;Galio aparines-Anthriscetum sylvestris;;NA;15;1995;-2.384180215;42.77902819;1 - UTM1x1 + Elevation;960;V39
591;170;5;170;R-P14818;R55;R55;Ruderal;V39;0;Epilobietea angustifolii;Convolvuletalia sepium;Senecionion fluviatilis;Arundini-Convolvuletum sepium;;NA;NA;2004;-1.376829654;42.60572333;4 - UTM10x10 + Centroid;390;V39
592;480;5;480;S-P20421;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Galactito tomentosae-Digitaletum purpureae;N;NA;4;1972;-8.828947458;42.2630368;3 - UTM10x10 + Elevation;50;V39
593;75;5;75;Q-P09158;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Geranio lusitanici-Scrophularietum herminii;;NA;NA;2004;-8.223140863;41.76475744;3 - UTM10x10 + Elevation;650;V39
594;2216;5;2216;R-P24470;V39;V;Walls;U37;0;Cymbalario-Parietarietea diffusae;Tortulo-Cymbalarietalia;Galio valantiae-Parietarion judaicae;Parietarietum judaicae;S;100;30;2012;-6.663168896;42.37089703;1 - UTM1x1 + Elevation;940;V39
595;703;5;703;T-P11657;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Galio aparines-Conietum maculati;S;1.8;4;1988;-5.628852935;42.78471933;3 - UTM10x10 + Elevation;970;V39
596;399;5;399;S-P15133;V39;R;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;5;20;1967;-2.25087686;43.28791586;1 - UTM1x1 + Elevation;25;V39
597;199;5;199;R-P20727;V38;V38;Ruderal;V39;0;NA;NA;NA;;;NA;15;NA;-8.788432989;42.25734148;4 - UTM10x10 + Centroid;35;V39
598;413;5;413;S-P15147;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;50;1967;-1.504837161;43.14912973;2 - UTM1x1 + Centroid;100;V39
599;613;5;613;T-P06589;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;8;1995;-2.610710331;42.91510204;1 - UTM1x1 + Elevation;550;V39
600;406;5;406;S-P15140;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1967;-1.603399487;43.14137081;2 - UTM1x1 + Centroid;120;V39
601;910;5;910;T-P33582;V39;H25;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Galactito tomentosae-Digitaletum purpureae;S;NA;NA;1959;-8.622505331;42.88011985;1 - UTM1x1 + Elevation;200;V39
602;701;5;701;T-P11655;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Galio aparines-Conietum maculati;;NA;15;1988;-5.71835918;42.81864662;3 - UTM10x10 + Elevation;1230;V39
603;588;5;588;T-P06564;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Circaeo lutetianae-Stachyetalia sylvaticae;Aegopodion podagrariae;Galio aparines-Anthriscetum sylvestris;;NA;20;1995;-2.494214752;42.77776596;1 - UTM1x1 + Elevation;810;V39
604;594;5;594;T-P06570;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Circaeo lutetianae-Stachyetalia sylvaticae;Aegopodion podagrariae;Galio aparines-Anthriscetum sylvestris;;NA;50;1995;-2.904694692;42.95354606;1 - UTM1x1 + Elevation;640;V39
605;343;5;343;R-P29007;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;30;2014;-3.595207484;43.11232738;2 - UTM1x1 + Centroid;820;V39
606;507;5;507;T-P03067;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1986;-3.200156905;43.33341586;3 - UTM10x10 + Elevation;150;V39
607;627;5;627;T-P06604;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;8;1995;-2.63537261;43.30239422;2 - UTM1x1 + Centroid;10;V39
608;196;5;196;R-P15155;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;15;1983;-2.443928241;43.20437335;1 - UTM1x1 + Elevation;530;V39
609;404;5;404;S-P15138;V39;R;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1967;-1.66010672;43.13484527;1 - UTM1x1 + Elevation;190;V39
610;621;5;621;T-P06598;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;30;1995;-2.235513263;43.13653517;1 - UTM1x1 + Elevation;250;V39
611;745;5;745;T-P11879;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;10;1988;-5.689243528;42.88056569;3 - UTM10x10 + Elevation;1140;V39
612;420;5;420;S-P15154;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;5;20;1967;-2.262020399;43.18173316;1 - UTM1x1 + Elevation;120;V39
613;538;5;538;T-P05178;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;10;1995;-3.348635457;43.41229918;1 - UTM1x1 + Elevation;50;V39
614;400;5;400;S-P15134;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;10;1967;-1.895377618;43.31565038;2 - UTM1x1 + Centroid;80;V39
615;402;5;402;S-P15136;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;100;1967;-2.073035698;43.14794089;1 - UTM1x1 + Elevation;100;V39
616;499;5;499;S-P21812;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Arction;;NA;30;1981;-6.261877126;43.10517829;3 - UTM10x10 + Elevation;890;V39
617;124;5;124;Q-P10114;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;2;2000;-7.068726986;41.87997997;3 - UTM10x10 + Elevation;750;V39
618;698;5;698;T-P11652;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;S;1.8;20;1988;-5.728383338;42.87963896;3 - UTM10x10 + Elevation;1200;V39
619;620;5;620;T-P06597;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;50;1995;-2.088164812;42.957158;1 - UTM1x1 + Elevation;610;V39
620;543;5;543;T-P05183;V39;?;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;10;1995;-3.434991241;43.39759621;3 - UTM10x10 + Elevation;8;V39
621;49;5;49;Q-P08747;V39;V;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1990;-4.504036138;42.88246998;3 - UTM10x10 + Elevation;1000;V39
622;172;5;172;R-P14821;R55;R55;Ruderal;V39;0;Epilobietea angustifolii;Convolvuletalia sepium;Senecionion fluviatilis;Arundini-Convolvuletum sepium;;NA;NA;2004;-1.376829654;42.60572333;4 - UTM10x10 + Centroid;390;V39
623;191;5;191;R-P15150;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;6;1983;-2.563582342;42.99597836;2 - UTM1x1 + Centroid;300;V39
624;169;5;169;R-P14814;R55;S32;Ruderal;V39;0;Epilobietea angustifolii;Convolvuletalia sepium;Senecionion fluviatilis;Arundini-Convolvuletum sepium;;NA;NA;2004;-1.376829654;42.60572333;4 - UTM10x10 + Centroid;370;V39
625;101;5;101;Q-P10089;V39;Sa;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Comunidad de Chaerophyllum temulum y Urtica dioica;S;63;8;2000;-6.780099635;41.84843679;3 - UTM10x10 + Elevation;820;V39
