"Relevé number","SIVIMID","Original.Taxon","Analysis.Names","Cover","Cover.percent"
"266","T-P05967","Pteridium aquilinum","Pteridium aquilinum","1",5
"266","T-P05967","Raphanus raphanistrum","Raphanus raphanistrum","y",0.1
"266","T-P05967","Rumex obtusifolius","Rumex obtusifolius","1",5
"266","T-P05967","Silene latifolia","Silene latifolia","1",5
"266","T-P05967","Smyrnium olusatrum","Smyrnium olusatrum","5",87.5
"266","T-P05967","Stellaria holostea","Stellaria holostea","y",0.1
"266","T-P05967","Stellaria media","Stellaria media","1",5
"266","T-P05967","Teucrium scorodonia","Teucrium scorodonia","+",1
"266","T-P05967","Torilis arvensis","Torilis arvensis","1",5
"266","T-P05967","Urtica dioica","Urtica dioica","3",37.5
"266","T-P05967","Vicia sativa","Vicia sativa","1",5
"267","T-P05968","Bromus diandrus","Anisantha diandra","3",37.5
"267","T-P05968","Arum italicum","Arum italicum","1",5
"267","T-P05968","Ballota nigra subsp. foetida","Ballota nigra","1",5
"267","T-P05968","Bryonia cretica","Bryonia dioica","+",1
"267","T-P05968","Ceratocapnos claviculata","Ceratocapnos claviculata","+",1
"267","T-P05968","Tamus communis","Dioscorea communis","+",1
"267","T-P05968","Galium aparine","Galium aparine","2",15
"267","T-P05968","Geranium dissectum","Geranium dissectum","+",1
"267","T-P05968","Geranium lucidum","Geranium lucidum","1",5
"267","T-P05968","Hedera helix","Hedera helix s.l.","+",1
"267","T-P05968","Humulus lupulus","Humulus lupulus","+",1
"267","T-P05968","Lamium maculatum","Lamium maculatum","+",1
"267","T-P05968","Sambucus nigra","Sambucus nigra","+",1
"267","T-P05968","Festuca arundinacea","Schedonorus arundinaceus","+",1
"267","T-P05968","Smyrnium olusatrum","Smyrnium olusatrum","5",87.5
"267","T-P05968","Stellaria media","Stellaria media","+",1
"268","T-P05971","Bromus sterilis","Anisantha sterilis","1",5
"268","T-P05971","Bryonia cretica","Bryonia dioica","+",1
"268","T-P05971","Galactites tomentosa","Galactites tomentosus","1",5
"268","T-P05971","Galium aparine","Galium aparine","1",5
"268","T-P05971","Geranium purpureum","Geranium purpureum","+",1
"268","T-P05971","Lavatera cretica","Malva multiflora","2",15
"268","T-P05971","Parietaria judaica","Parietaria judaica","1",5
"268","T-P05971","Silene latifolia","Silene latifolia","1",5
"268","T-P05971","Smyrnium olusatrum","Smyrnium olusatrum","3",37.5
"268","T-P05971","Sonchus oleraceus","Sonchus oleraceus","+",1
"268","T-P05971","Stellaria media","Stellaria media","1",5
"268","T-P05971","Urtica membranacea","Urtica membranacea","2",15
"269","T-P05972","Bromus diandrus","Anisantha diandra","1",5
"269","T-P05972","Arum italicum","Arum italicum","+",1
"269","T-P05972","Bryonia cretica","Bryonia dioica","+",1
"269","T-P05972","Chelidonium majus","Chelidonium majus","2",15
"269","T-P05972","Senecio mikanioides","Delairea odorata","+",1
"269","T-P05972","Foeniculum vulgare","Foeniculum vulgare","+",1
"269","T-P05972","Hedera helix","Hedera helix s.l.","+",1
"269","T-P05972","Lamium maculatum","Lamium maculatum","+",1
"269","T-P05972","Lavatera cretica","Malva multiflora","+",1
"269","T-P05972","Mercurialis annua","Mercurialis annua","1",5
"269","T-P05972","Oenanthe crocata","Oenanthe crocata","+",1
"269","T-P05972","Parietaria judaica","Parietaria judaica","+",1
"269","T-P05972","Pentaglottis sempervirens","Pentaglottis sempervirens","3",37.5
"269","T-P05972","Pteridium aquilinum","Pteridium aquilinum","+",1
"269","T-P05972","Rumex obtusifolius","Rumex obtusifolius","+",1
"269","T-P05972","Sambucus nigra","Sambucus nigra","1",5
"269","T-P05972","Smyrnium olusatrum","Smyrnium olusatrum","4",62.5
"269","T-P05972","Solanum nigrum","Solanum nigrum","+",1
"269","T-P05972","Sonchus oleraceus","Sonchus oleraceus","1",5
"269","T-P05972","Urtica membranacea","Urtica membranacea","3",37.5
"270","T-P05973","Bromus diandrus","Anisantha diandra","2",15
"270","T-P05973","Arum italicum","Arum italicum","+",1
"270","T-P05973","Dactylis glomerata","Dactylis glomerata","+",1
"270","T-P05973","Tamus communis","Dioscorea communis","+",1
"270","T-P05973","Erodium moschatum","Erodium moschatum","+",1
"270","T-P05973","Fumaria muralis","Fumaria muralis","+",1
"270","T-P05973","Lamium maculatum","Lamium maculatum","+",1
"270","T-P05973","Lavatera cretica","Malva multiflora","+",1
"270","T-P05973","Parietaria judaica","Parietaria judaica","3",37.5
"270","T-P05973","Pentaglottis sempervirens","Pentaglottis sempervirens","1",5
"270","T-P05973","Pteridium aquilinum","Pteridium aquilinum","3",37.5
"270","T-P05973","Rumex obtusifolius","Rumex obtusifolius","y",0.1
"270","T-P05973","Smyrnium olusatrum","Smyrnium olusatrum","3",37.5
"270","T-P05973","Sonchus oleraceus","Sonchus oleraceus","1",5
"270","T-P05973","Tradescantia fluminensis","Tradescantia fluminensis","2",15
"270","T-P05973","Urtica membranacea","Urtica membranacea","2",15
"271","T-P05974","Arum italicum","Arum italicum","+",1
"271","T-P05974","Brachypodium pinnatum","Brachypodium rupestre","1",5
"271","T-P05974","Chelidonium majus","Chelidonium majus","2",15
"271","T-P05974","Echium plantagineum","Echium plantagineum","+",1
"271","T-P05974","Foeniculum vulgare","Foeniculum vulgare","2",15
"271","T-P05974","Geranium molle","Geranium molle","+",1
"271","T-P05974","Hypochoeris radicata","Hypochaeris radicata","y",0.1
"271","T-P05974","Lolium perenne","Lolium perenne","2",15
"271","T-P05974","Mentha suaveolens","Mentha suaveolens","1",5
"271","T-P05974","Oenanthe crocata","Oenanthe crocata","1",5
"271","T-P05974","Parietaria judaica","Parietaria judaica","3",37.5
"271","T-P05974","Pentaglottis sempervirens","Pentaglottis sempervirens","1",5
"271","T-P05974","Picris hieracioides","Picris hieracioides","y",0.1
"271","T-P05974","Pteridium aquilinum","Pteridium aquilinum","1",5
"271","T-P05974","Ranunculus repens","Ranunculus repens","1",5
"271","T-P05974","Silene latifolia","Silene latifolia","1",5
"271","T-P05974","Smyrnium olusatrum","Smyrnium olusatrum","3",37.5
"271","T-P05974","Sonchus oleraceus","Sonchus oleraceus","+",1
"271","T-P05974","Urtica membranacea","Urtica membranacea","1",5
"272","T-P05975","Foeniculum vulgare","Foeniculum vulgare","+",1
"272","T-P05975","Geranium purpureum","Geranium purpureum","1",5
"272","T-P05975","Lamium maculatum","Lamium maculatum","+",1
"272","T-P05975","Poa annua","Ochlopoa annua","1",5
"272","T-P05975","Oenanthe crocata","Oenanthe crocata","+",1
"272","T-P05975","Parietaria judaica","Parietaria judaica","1",5
"272","T-P05975","Phytolacca americana","Phytolacca americana","y",0.1
"272","T-P05975","Plantago lanceolata","Plantago lanceolata","y",0.1
"272","T-P05975","Smyrnium olusatrum","Smyrnium olusatrum","5",87.5
"272","T-P05975","Sonchus oleraceus","Sonchus oleraceus","+",1
"272","T-P05975","Stellaria media","Stellaria media","1",5
"272","T-P05975","Urtica membranacea","Urtica membranacea","2",15
"273","T-P05976","Bromus diandrus","Anisantha diandra","1",5
"273","T-P05976","Arum italicum","Arum italicum","+",1
"273","T-P05976","Bidens tripartita","Bidens tripartitus","+",1
"273","T-P05976","Bryonia cretica","Bryonia dioica","+",1
"273","T-P05976","Carex remota","Carex remota","+",1
"273","T-P05976","Chelidonium majus","Chelidonium majus","2",15
"273","T-P05976","Tamus communis","Dioscorea communis","+",1
"273","T-P05976","Conyza canadensis","Erigeron canadensis","y",0.1
"273","T-P05976","Galactites tomentosa","Galactites tomentosus","+",1
"273","T-P05976","Geranium molle","Geranium molle","+",1
"273","T-P05976","Geranium purpureum","Geranium purpureum","1",5
"273","T-P05976","Lamium maculatum","Lamium maculatum","1",5
"273","T-P05976","Medicago arabica","Medicago arabica","+",1
"273","T-P05976","Mercurialis annua","Mercurialis annua","1",5
"273","T-P05976","Parietaria judaica","Parietaria judaica","1",5
"273","T-P05976","Phytolacca americana","Phytolacca americana","+",1
"273","T-P05976","Pteridium aquilinum","Pteridium aquilinum","3",37.5
"273","T-P05976","Sambucus nigra","Sambucus nigra","+",1
"273","T-P05976","Silene latifolia","Silene latifolia","+",1
"273","T-P05976","Smyrnium olusatrum","Smyrnium olusatrum","4",62.5
"273","T-P05976","Sonchus oleraceus","Sonchus oleraceus","+",1
"273","T-P05976","Tradescantia fluminensis","Tradescantia fluminensis","1",5
"273","T-P05976","Urtica membranacea","Urtica membranacea","3",37.5
"273","T-P05976","Zantedeschia aethiopica","Zantedeschia aethiopica","+",1
"274","T-P05977","Bromus diandrus","Anisantha diandra","2",15
"274","T-P05977","Arum italicum","Arum italicum","1",5
"274","T-P05977","Tamus communis","Dioscorea communis","+",1
"274","T-P05977","Foeniculum vulgare","Foeniculum vulgare","+",1
"274","T-P05977","Hedera helix","Hedera helix s.l.","+",1
"274","T-P05977","Holcus lanatus","Holcus lanatus","+",1
"274","T-P05977","Lamium maculatum","Lamium maculatum","+",1
"274","T-P05977","Mercurialis annua","Mercurialis annua","+",1
"274","T-P05977","Oenanthe crocata","Oenanthe crocata","1",5
"274","T-P05977","Parietaria judaica","Parietaria judaica","1",5
"274","T-P05977","Pentaglottis sempervirens","Pentaglottis sempervirens","3",37.5
"274","T-P05977","Polypodium interjectum","Polypodium interjectum","+",1
"274","T-P05977","Pteridium aquilinum","Pteridium aquilinum","2",15
"274","T-P05977","Ranunculus repens","Ranunculus repens","1",5
"274","T-P05977","Silene latifolia","Silene latifolia","+",1
"274","T-P05977","Smyrnium olusatrum","Smyrnium olusatrum","4",62.5
"274","T-P05977","Sonchus oleraceus","Sonchus oleraceus","+",1
"274","T-P05977","Tradescantia fluminensis","Tradescantia fluminensis","3",37.5
"274","T-P05977","Urtica membranacea","Urtica membranacea","1",5
"275","T-P05978","Bromus diandrus","Anisantha diandra","1",5
"275","T-P05978","Arum italicum","Arum italicum","1",5
"275","T-P05978","Calystegia sepium","Calystegia sepium","y",0.1
"275","T-P05978","Chelidonium majus","Chelidonium majus","2",15
"275","T-P05978","Geranium dissectum","Geranium dissectum","+",1
"275","T-P05978","Geranium purpureum","Geranium purpureum","+",1
"275","T-P05978","Hedera helix","Hedera helix s.l.","+",1
"275","T-P05978","Mentha suaveolens","Mentha suaveolens","y",0.1
"275","T-P05978","Pteridium aquilinum","Pteridium aquilinum","2",15
"275","T-P05978","Ranunculus repens","Ranunculus repens","+",1
"275","T-P05978","Rumex pulcher","Rumex pulcher","2",15
"275","T-P05978","Smyrnium olusatrum","Smyrnium olusatrum","4",62.5
"275","T-P05978","Sonchus oleraceus","Sonchus oleraceus","+",1
"275","T-P05978","Tradescantia fluminensis","Tradescantia fluminensis","2",15
"276","T-P06541","Alliaria petiolata","Alliaria petiolata","1",5
"276","T-P06541","Bromus sterilis","Anisantha sterilis","1",5
"276","T-P06541","Aristolochia paucinervis","Aristolochia paucinervis","+",1
"276","T-P06541","Bellis perennis","Bellis perennis","+",1
"276","T-P06541","Bromus hordeaceus","Bromus hordeaceus","+",1
"276","T-P06541","Carex otrubae","Carex cuprina","+",1
"276","T-P06541","Cruciata laevipes","Cruciata laevipes","+",1
"276","T-P06541","Cynosurus echinatus","Cynosurus echinatus","1",5
"276","T-P06541","Galium aparine","Galium aparine","+",1
"276","T-P06541","Geranium lucidum","Geranium lucidum","4",62.5
"276","T-P06541","Geranium robertianum","Geranium robertianum","2",15
"276","T-P06541","Geum urbanum","Geum urbanum","1",5
"276","T-P06541","Hordeum murinum","Hordeum murinum","+",1
"276","T-P06541","Lapsana communis","Lapsana communis","1",5
"276","T-P06541","Lolium perenne","Lolium perenne","+",1
"276","T-P06541","Melica uniflora","Melica uniflora","+",1
"276","T-P06541","Origanum vulgare","Origanum vulgare","1",5
"276","T-P06541","Stellaria media","Stellaria media","+",1
"276","T-P06541","Torilis arvensis","Torilis arvensis","1",5
"276","T-P06541","Vicia nigra","Vicia sativa","1",5
"277","T-P06542","Alliaria petiolata","Alliaria petiolata","+",1
"277","T-P06542","Ballota foetida","Ballota nigra","1",5
"277","T-P06542","Brachypodium sylvaticum","Brachypodium sylvaticum","+",1
"277","T-P06542","Euphorbia dulcis","Euphorbia dulcis","+",1
"277","T-P06542","Fragaria vesca","Fragaria vesca","+",1
"277","T-P06542","Galium aparine","Galium aparine","2",15
"277","T-P06542","Geranium lucidum","Geranium lucidum","3",37.5
"277","T-P06542","Geranium robertianum","Geranium robertianum","3",37.5
"277","T-P06542","Geum urbanum","Geum urbanum","1",5
"277","T-P06542","Lapsana communis","Lapsana communis","+",1
"277","T-P06542","Melica uniflora","Melica uniflora","+",1
"277","T-P06542","Piptatherum paradoxum","Piptatherum paradoxum","+",1
"277","T-P06542","Poa nemoralis","Poa nemoralis","+",1
"277","T-P06542","Stachys sylvatica","Stachys sylvatica","+",1
"277","T-P06542","Torilis arvensis","Torilis arvensis","+",1
"277","T-P06542","Urtica dioica","Urtica dioica","1",5
"278","T-P06543","Arum italicum","Arum italicum","1",5
"278","T-P06543","Bromus erectus","Bromopsis erecta","1",5
"278","T-P06543","Clinopodium vulgare","Clinopodium vulgare","1",5
"278","T-P06543","Cruciata laevipes","Cruciata laevipes","2",15
"278","T-P06543","Galium aparine","Galium aparine","1",5
"278","T-P06543","Geranium lucidum","Geranium lucidum","1",5
"278","T-P06543","Geranium robertianum","Geranium robertianum","3",37.5
"278","T-P06543","Geum urbanum","Geum urbanum","1",5
"278","T-P06543","Hedera helix","Hedera helix s.l.","+",1
"278","T-P06543","Poa trivialis","Poa trivialis","1",5
"278","T-P06543","Rubia peregrina","Rubia peregrina","1",5
"278","T-P06543","Silene nutans","Silene nutans","+",1
"278","T-P06543","Silene vulgaris","Silene vulgaris","+",1
"278","T-P06543","Stellaria media","Stellaria media","1",5
"278","T-P06543","Viola alba","Viola alba","1",5
"279","T-P06544","Bromus diandrus","Anisantha diandra","2",15
"279","T-P06544","Bromus sterilis","Anisantha sterilis","1",5
"279","T-P06544","Galium aparine","Galium aparine","3",37.5
"279","T-P06544","Geranium lucidum","Geranium lucidum","4",62.5
"279","T-P06544","Hordeum murinum","Hordeum murinum","+",1
"279","T-P06544","Lapsana communis","Lapsana communis","+",1
"279","T-P06544","Poa pratensis","Poa pratensis","1",5
"279","T-P06544","Sonchus oleraceus","Sonchus oleraceus","+",1
"280","T-P06545","Calystegia sepium","Calystegia sepium","1",5
"280","T-P06545","Carex remota","Carex remota","+",1
"280","T-P06545","Galium aparine","Galium aparine","1",5
"280","T-P06545","Geranium robertianum","Geranium robertianum","1",5
"280","T-P06545","Lythrum salicaria","Lythrum salicaria","+",1
"280","T-P06545","Ranunculus repens","Ranunculus repens","1",5
"280","T-P06545","Salix atrocinerea","Salix cinerea subsp. oleifolia","+",1
"280","T-P06545","Silene dioica","Silene dioica","2",15
"280","T-P06545","Stachys sylvatica","Stachys sylvatica","+",1
"280","T-P06545","Urtica dioica","Urtica dioica","4",62.5
"281","T-P06546","Angelica sylvestris","Angelica sylvestris","+",1
"281","T-P06546","Bromus hordeaceus","Bromus hordeaceus","+",1
"281","T-P06546","Carex divulsa","Carex divulsa","+",1
"281","T-P06546","Galium aparine","Galium aparine","1",5
"281","T-P06546","Geranium dissectum","Geranium dissectum","+",1
"281","T-P06546","Geranium robertianum","Geranium robertianum","3",37.5
"281","T-P06546","Geum urbanum","Geum urbanum","+",1
"281","T-P06546","Holcus lanatus","Holcus lanatus","+",1
"281","T-P06546","Lamium maculatum","Lamium maculatum","1",5
"281","T-P06546","Lapsana communis","Lapsana communis","1",5
"281","T-P06546","Lolium perenne","Lolium perenne","1",5
"281","T-P06546","Parietaria judaica","Parietaria judaica","1",5
"281","T-P06546","Poa trivialis","Poa trivialis","1",5
"281","T-P06546","Ranunculus repens","Ranunculus repens","2",15
"281","T-P06546","Sonchus oleraceus","Sonchus oleraceus","+",1
"281","T-P06546","Urtica dioica","Urtica dioica","2",15
"282","T-P06547","Alliaria petiolata","Alliaria petiolata","1",5
"282","T-P06547","Bromus sterilis","Anisantha sterilis","1",5
"282","T-P06547","Bromus hordeaceus","Bromus hordeaceus","+",1
"282","T-P06547","Cerastium vulgare","Cerastium fontanum","+",1
"282","T-P06547","Crepis capillaris","Crepis capillaris","+",1
"282","T-P06547","Crepis lampsanoides","Crepis lampsanoides","2",15
"282","T-P06547","Galium aparine","Galium aparine","3",37.5
"282","T-P06547","Geranium lucidum","Geranium lucidum","2",15
"282","T-P06547","Geranium robertianum","Geranium robertianum","3",37.5
"282","T-P06547","Geum urbanum","Geum urbanum","+",1
"282","T-P06547","Medicago arabica","Medicago arabica","+",1
"282","T-P06547","Moehringia trinervia","Moehringia trinervia","+",1
"282","T-P06547","Sisymbrium officinale","Sisymbrium officinale","+",1
"282","T-P06547","Sonchus oleraceus","Sonchus oleraceus","1",5
"282","T-P06547","Stachys sylvatica","Stachys sylvatica","+",1
"282","T-P06547","Torilis arvensis","Torilis arvensis","1",5
"282","T-P06547","Urtica dioica","Urtica dioica","+",1
"283","T-P06548","Alliaria petiolata","Alliaria petiolata","1",5
"283","T-P06548","Bromus sterilis","Anisantha sterilis","+",1
"283","T-P06548","Anthriscus sylvestris","Anthriscus sylvestris","1",5
"283","T-P06548","Cruciata laevipes","Cruciata laevipes","+",1
"283","T-P06548","Galium aparine","Galium aparine","1",5
"283","T-P06548","Geranium lucidum","Geranium lucidum","4",62.5
"283","T-P06548","Geum urbanum","Geum urbanum","1",5
"283","T-P06548","Poa trivialis","Poa trivialis","1",5
"283","T-P06548","Torilis arvensis","Torilis arvensis","+",1
"283","T-P06548","Trifolium repens","Trifolium repens","+",1
"283","T-P06548","Urtica dioica","Urtica dioica","1",5
"283","T-P06548","Vicia nigra","Vicia sativa","+",1
"284","T-P06549","Bromus sterilis","Anisantha sterilis","1",5
"284","T-P06549","Cirsium vulgare","Cirsium vulgare","+",1
"284","T-P06549","Galium aparine","Galium aparine","2",15
"284","T-P06549","Geranium lucidum","Geranium lucidum","4",62.5
"284","T-P06549","Geranium pyrenaicum","Geranium pyrenaicum","+",1
"284","T-P06549","Geranium robertianum","Geranium robertianum","+",1
"284","T-P06549","Lapsana communis","Lapsana communis","+",1
"284","T-P06549","Umbilicus rupestris","Umbilicus rupestris","1",5
"284","T-P06549","Urtica dioica","Urtica dioica","2",15
