"Relevé number","SIVIMID","Original.Taxon","Analysis.Names","Cover","Cover.percent"
"1348","T-P03095","Asplenium trichomanes","Asplenium trichomanes","+",1
"1348","T-P03095","Centranthus ruber","Centranthus ruber","2",15
"1348","T-P03095","Cymbalaria muralis","Cymbalaria muralis","2",15
"1348","T-P03095","Hypericum hircinum","Hypericum hircinum","1",5
"1348","T-P03095","Origanum vulgare","Origanum vulgare","+",1
"1348","T-P03095","Parietaria judaica","Parietaria judaica","2",15
"1348","T-P03095","Picris hieracioides","Picris hieracioides","1",5
"1348","T-P03095","Umbilicus rupestris","Umbilicus rupestris","+",1
"1349","T-P03096","Asplenium onopteris","Asplenium adiantum-nigrum","+",1
"1349","T-P03096","Ceterach officinarum","Asplenium ceterach","+",1
"1349","T-P03096","Asplenium trichomanes","Asplenium trichomanes","1",5
"1349","T-P03096","Blackstonia perfoliata","Blackstonia perfoliata","+",1
"1349","T-P03096","Centranthus ruber","Centranthus ruber","1",5
"1349","T-P03096","Cymbalaria muralis","Cymbalaria muralis","1",5
"1349","T-P03096","Hypericum hircinum","Hypericum hircinum","1",5
"1349","T-P03096","Parietaria judaica","Parietaria judaica","1",5
"1349","T-P03096","Sonchus oleraceus","Sonchus oleraceus","1",5
"1350","T-P03097","Ceterach officinarum","Asplenium ceterach","1",5
"1350","T-P03097","Asplenium trichomanes","Asplenium trichomanes","1",5
"1350","T-P03097","Centranthus ruber","Centranthus ruber","+",1
"1350","T-P03097","Cymbalaria muralis","Cymbalaria muralis","+",1
"1350","T-P03097","Conyza canadensis","Erigeron canadensis","1",5
"1350","T-P03097","Geranium robertianum","Geranium robertianum","+",1
"1350","T-P03097","Hypericum hircinum","Hypericum hircinum","2",15
"1350","T-P03097","Parietaria judaica","Parietaria judaica","1",5
"1351","T-P03098","Asplenium onopteris","Asplenium adiantum-nigrum","1",5
"1351","T-P03098","Centranthus ruber","Centranthus ruber","+",1
"1351","T-P03098","Cymbalaria muralis","Cymbalaria muralis","+",1
"1351","T-P03098","Hypericum hircinum","Hypericum hircinum","1",5
"1351","T-P03098","Parietaria judaica","Parietaria judaica","+",1
"1351","T-P03098","Picris hieracioides","Picris hieracioides","+",1
"1351","T-P03098","Umbilicus rupestris","Umbilicus rupestris","+",1
"1352","T-P03099","Centranthus ruber","Centranthus ruber","1",5
"1352","T-P03099","Cymbalaria muralis","Cymbalaria muralis","+",1
"1352","T-P03099","Hypericum hircinum","Hypericum hircinum","1",5
"1352","T-P03099","Origanum vulgare","Origanum vulgare","+",1
"1352","T-P03099","Parietaria judaica","Parietaria judaica","1",5
"1352","T-P03099","Sanguisorba minor","Sanguisorba minor","+",1
"1353","T-P03100","Ceterach officinarum","Asplenium ceterach","2",15
"1353","T-P03100","Asplenium trichomanes","Asplenium trichomanes","1",5
"1353","T-P03100","Centranthus ruber","Centranthus ruber","1",5
"1353","T-P03100","Cymbalaria muralis","Cymbalaria muralis","3",37.5
"1353","T-P03100","Parietaria judaica","Parietaria judaica","2",15
"1353","T-P03100","Polypodium australe","Polypodium cambricum","+",1
"1353","T-P03100","Trachelium coeruleum","Trachelium caeruleum","1",5
"1353","T-P03100","Umbilicus rupestris","Umbilicus rupestris","+",1
"1354","T-P03101","Ceterach officinarum","Asplenium ceterach","+",1
"1354","T-P03101","Centranthus ruber","Centranthus ruber","1",5
"1354","T-P03101","Cymbalaria muralis","Cymbalaria muralis","3",37.5
"1354","T-P03101","Parietaria judaica","Parietaria judaica","1",5
"1354","T-P03101","Polypodium australe","Polypodium cambricum","+",1
"1354","T-P03101","Trachelium coeruleum","Trachelium caeruleum","1",5
"1354","T-P03101","Urtica dioica","Urtica dioica","1",5
"1355","T-P03102","Ceterach officinarum","Asplenium ceterach","+",1
"1355","T-P03102","Asplenium trichomanes","Asplenium trichomanes","+",1
"1355","T-P03102","Centranthus ruber","Centranthus ruber","1",5
"1355","T-P03102","Cymbalaria muralis","Cymbalaria muralis","3",37.5
"1355","T-P03102","Parietaria judaica","Parietaria judaica","1",5
"1355","T-P03102","Polypodium australe","Polypodium cambricum","1",5
"1355","T-P03102","Trachelium coeruleum","Trachelium caeruleum","1",5
"1355","T-P03102","Umbilicus rupestris","Umbilicus rupestris","+",1
"1356","T-P03103","Asplenium trichomanes","Asplenium trichomanes","1",5
"1356","T-P03103","Centranthus ruber","Centranthus ruber","+",1
"1356","T-P03103","Cymbalaria muralis","Cymbalaria muralis","2",15
"1356","T-P03103","Parietaria judaica","Parietaria judaica","1",5
"1356","T-P03103","Sedum anglicum","Sedum anglicum","1",5
"1356","T-P03103","Trachelium coeruleum","Trachelium caeruleum","+",1
"1356","T-P03103","Umbilicus rupestris","Umbilicus rupestris","+",1
"1357","T-P03104","Ceterach officinarum","Asplenium ceterach","+",1
"1357","T-P03104","Asplenium trichomanes","Asplenium trichomanes","+",1
"1357","T-P03104","Centranthus ruber","Centranthus ruber","1",5
"1357","T-P03104","Cymbalaria muralis","Cymbalaria muralis","1",5
"1357","T-P03104","Geranium robertianum","Geranium robertianum","+",1
"1357","T-P03104","Parietaria judaica","Parietaria judaica","1",5
"1358","T-P03105","Centranthus ruber","Centranthus ruber","1",5
"1358","T-P03105","Cymbalaria muralis","Cymbalaria muralis","1",5
"1358","T-P03105","Parietaria judaica","Parietaria judaica","+",1
"1359","T-P03106","Phyllitis scolopendrium","Asplenium scolopendrium","2",15
"1359","T-P03106","Asplenium trichomanes","Asplenium trichomanes","1",5
"1359","T-P03106","Cymbalaria muralis","Cymbalaria muralis","4",62.5
"1359","T-P03106","Geranium robertianum","Geranium robertianum","1",5
"1359","T-P03106","Polypodium cambricum","Polypodium cambricum","+",1
"1360","T-P03107","Phyllitis scolopendrium","Asplenium scolopendrium","1",5
"1360","T-P03107","Asplenium trichomanes","Asplenium trichomanes","1",5
"1360","T-P03107","Cymbalaria muralis","Cymbalaria muralis","4",62.5
"1360","T-P03107","Sonchus oleraceus","Sonchus oleraceus","+",1
"1360","T-P03107","Aster squamatus","Symphyotrichum squamatum","+",1
"1361","T-P03108","Phyllitis scolopendrium","Asplenium scolopendrium","+",1
"1361","T-P03108","Asplenium trichomanes","Asplenium trichomanes","1",5
"1361","T-P03108","Cymbalaria muralis","Cymbalaria muralis","4",62.5
"1361","T-P03108","Geranium robertianum","Geranium robertianum","+",1
"1361","T-P03108","Parietaria judaica","Parietaria judaica","1",5
"1361","T-P03108","Polypodium cambricum","Polypodium cambricum","+",1
"1362","T-P03109","Phyllitis scolopendrium","Asplenium scolopendrium","+",1
"1362","T-P03109","Asplenium trichomanes","Asplenium trichomanes","1",5
"1362","T-P03109","Cymbalaria muralis","Cymbalaria muralis","3",37.5
"1363","T-P03110","Phyllitis scolopendrium","Asplenium scolopendrium","1",5
"1363","T-P03110","Asplenium trichomanes","Asplenium trichomanes","1",5
"1363","T-P03110","Cymbalaria muralis","Cymbalaria muralis","3",37.5
"1363","T-P03110","Polypodium cambricum","Polypodium cambricum","+",1
"1363","T-P03110","Aster squamatus","Symphyotrichum squamatum","1",5
"1364","T-P03111","Agrostis capillaris","Agrostis capillaris","1",5
"1364","T-P03111","Anthoxanthum odoratum","Anthoxanthum alpinum","+",1
"1364","T-P03111","Bellis perennis","Bellis perennis","1",5
"1364","T-P03111","Briza media","Briza media","+",1
"1364","T-P03111","Crepis capillaris","Crepis capillaris","+",1
"1364","T-P03111","Cynosurus cristatus","Cynosurus cristatus","+",1
"1364","T-P03111","Dactylis glomerata","Dactylis glomerata","1",5
"1364","T-P03111","Geranium pyrenaicum","Geranium pyrenaicum","+",1
"1364","T-P03111","Hypochoeris radicata","Hypochaeris radicata","+",1
"1364","T-P03111","Lolium perenne","Lolium perenne","2",15
"1364","T-P03111","Lotus corniculatus","Lotus corniculatus","+",1
"1364","T-P03111","Picris hieracioides","Picris hieracioides","+",1
"1364","T-P03111","Plantago lanceolata","Plantago lanceolata","+",1
"1364","T-P03111","Plantago major","Plantago major","1",5
"1364","T-P03111","Poa pratensis","Poa pratensis","1",5
"1364","T-P03111","Potentilla reptans","Potentilla reptans","1",5
"1364","T-P03111","Ranunculus repens","Ranunculus repens","1",5
"1364","T-P03111","Taraxacum officinale","Taraxacum","1",5
"1364","T-P03111","Trifolium pratense","Trifolium pratense","+",1
"1364","T-P03111","Trifolium repens","Trifolium repens","1",5
"1365","T-P03112","Achillea millefolium","Achillea millefolium","+",1
"1365","T-P03112","Anthoxanthum odoratum","Anthoxanthum alpinum","1",5
"1365","T-P03112","Bellis perennis","Bellis perennis","1",5
"1365","T-P03112","Chamaemelum nobile","Chamaemelum nobile","+",1
"1365","T-P03112","Cynosurus cristatus","Cynosurus cristatus","+",1
"1365","T-P03112","Dactylis glomerata","Dactylis glomerata","1",5
"1365","T-P03112","Geranium pyrenaicum","Geranium pyrenaicum","+",1
"1365","T-P03112","Lolium perenne","Lolium perenne","2",15
"1365","T-P03112","Plantago major","Plantago major","1",5
"1365","T-P03112","Poa pratensis","Poa pratensis","+",1
"1365","T-P03112","Potentilla reptans","Potentilla reptans","+",1
"1365","T-P03112","Ranunculus repens","Ranunculus repens","1",5
"1365","T-P03112","Taraxacum officinale","Taraxacum","+",1
"1365","T-P03112","Trifolium pratense","Trifolium pratense","+",1
"1365","T-P03112","Trifolium repens","Trifolium repens","1",5
"1366","T-P03113","Agrostis capillaris","Agrostis capillaris","+",1
"1366","T-P03113","Anthoxanthum odoratum","Anthoxanthum alpinum","+",1
"1366","T-P03113","Brachypodium pinnatum","Brachypodium rupestre","1",5
"1366","T-P03113","Lolium perenne","Lolium perenne","3",37.5
"1366","T-P03113","Lotus corniculatus","Lotus corniculatus","+",1
"1366","T-P03113","Poa annua","Ochlopoa annua","+",1
"1366","T-P03113","Picris hieracioides","Picris hieracioides","+",1
"1366","T-P03113","Plantago major","Plantago major","+",1
"1366","T-P03113","Poa pratensis","Poa pratensis","+",1
"1366","T-P03113","Taraxacum officinale","Taraxacum","1",5
"1366","T-P03113","Trifolium pratense","Trifolium pratense","1",5
"1366","T-P03113","Trifolium repens","Trifolium repens","1",5
"1366","T-P03113","Verbena officinalis","Verbena officinalis","+",1
"1367","T-P03114","Anthoxanthum odoratum","Anthoxanthum alpinum","+",1
"1367","T-P03114","Bellis perennis","Bellis perennis","+",1
"1367","T-P03114","Briza media","Briza media","+",1
"1367","T-P03114","Chamaemelum nobile","Chamaemelum nobile","+",1
"1367","T-P03114","Hypochoeris radicata","Hypochaeris radicata","1",5
"1367","T-P03114","Lolium perenne","Lolium perenne","2",15
"1367","T-P03114","Lotus corniculatus","Lotus corniculatus","+",1
"1367","T-P03114","Plantago lanceolata","Plantago lanceolata","+",1
"1367","T-P03114","Plantago major","Plantago major","1",5
"1367","T-P03114","Poa pratensis","Poa pratensis","+",1
"1367","T-P03114","Prunella vulgaris","Prunella vulgaris","+",1
"1367","T-P03114","Ranunculus repens","Ranunculus repens","+",1
"1367","T-P03114","Taraxacum officinale","Taraxacum","+",1
"1367","T-P03114","Trifolium pratense","Trifolium pratense","+",1
"1367","T-P03114","Trifolium repens","Trifolium repens","1",5
"1368","T-P03115","Achillea millefolium","Achillea millefolium","1",5
"1368","T-P03115","Bellis perennis","Bellis perennis","1",5
"1368","T-P03115","Brachypodium pinnatum","Brachypodium rupestre","+",1
"1368","T-P03115","Chamaemelum nobile","Chamaemelum nobile","+",1
"1368","T-P03115","Crepis capillaris","Crepis capillaris","+",1
"1368","T-P03115","Lolium perenne","Lolium perenne","1",5
"1368","T-P03115","Poa annua","Ochlopoa annua","1",5
"1368","T-P03115","Plantago major","Plantago major","1",5
"1368","T-P03115","Polygonum aviculare","Polygonum aviculare","+",1
"1368","T-P03115","Potentilla reptans","Potentilla reptans","1",5
"1368","T-P03115","Ranunculus repens","Ranunculus repens","+",1
"1368","T-P03115","Trifolium repens","Trifolium repens","1",5
"1369","T-P03116","Agrostis capillaris","Agrostis capillaris","+",1
"1369","T-P03116","Anthoxanthum odoratum","Anthoxanthum alpinum","+",1
"1369","T-P03116","Bellis perennis","Bellis perennis","1",5
"1369","T-P03116","Lolium perenne","Lolium perenne","2",15
"1369","T-P03116","Mentha suaveolens","Mentha suaveolens","1",5
"1369","T-P03116","Poa annua","Ochlopoa annua","1",5
"1369","T-P03116","Picris hieracioides","Picris hieracioides","+",1
"1369","T-P03116","Plantago major","Plantago major","1",5
"1369","T-P03116","Plantago media","Plantago media","+",1
"1369","T-P03116","Potentilla reptans","Potentilla reptans","+",1
"1369","T-P03116","Prunella vulgaris","Prunella vulgaris","+",1
"1369","T-P03116","Trifolium dubium","Trifolium dubium","+",1
"1369","T-P03116","Trifolium pratense","Trifolium pratense","+",1
"1369","T-P03116","Trifolium repens","Trifolium repens","+",1
"1370","T-P03117","Agrostis capillaris","Agrostis capillaris","1",5
"1370","T-P03117","Bellis perennis","Bellis perennis","+",1
"1370","T-P03117","Brachypodium pinnatum","Brachypodium rupestre","+",1
"1370","T-P03117","Lolium perenne","Lolium perenne","3",37.5
"1370","T-P03117","Mentha suaveolens","Mentha suaveolens","+",1
"1370","T-P03117","Poa annua","Ochlopoa annua","+",1
"1370","T-P03117","Plantago lanceolata","Plantago lanceolata","1",5
"1370","T-P03117","Plantago major","Plantago major","+",1
"1370","T-P03117","Potentilla reptans","Potentilla reptans","+",1
"1370","T-P03117","Prunella vulgaris","Prunella vulgaris","+",1
"1370","T-P03117","Ranunculus repens","Ranunculus repens","+",1
"1370","T-P03117","Trifolium dubium","Trifolium dubium","+",1
"1370","T-P03117","Verbena officinalis","Verbena officinalis","+",1
"1371","T-P03118","Agrostis capillaris","Agrostis capillaris","+",1
"1371","T-P03118","Bellis perennis","Bellis perennis","+",1
"1371","T-P03118","Cynosurus cristatus","Cynosurus cristatus","+",1
"1371","T-P03118","Hypochoeris radicata","Hypochaeris radicata","+",1
"1371","T-P03118","Lolium perenne","Lolium perenne","2",15
"1371","T-P03118","Poa pratensis","Poa pratensis","+",1
"1371","T-P03118","Ranunculus repens","Ranunculus repens","+",1
"1371","T-P03118","Taraxacum officinale","Taraxacum","+",1
"1371","T-P03118","Trifolium repens","Trifolium repens","+",1
"1372","T-P03119","Anthoxanthum odoratum","Anthoxanthum alpinum","1",5
"1372","T-P03119","Cynosurus cristatus","Cynosurus cristatus","+",1
"1372","T-P03119","Dactylis glomerata","Dactylis glomerata","1",5
"1372","T-P03119","Hypochoeris radicata","Hypochaeris radicata","+",1
"1372","T-P03119","Lolium perenne","Lolium perenne","2",15
"1372","T-P03119","Plantago major","Plantago major","1",5
"1372","T-P03119","Plantago media","Plantago media","+",1
"1372","T-P03119","Polygonum aviculare","Polygonum aviculare","+",1
"1372","T-P03119","Trifolium pratense","Trifolium pratense","+",1
"1372","T-P03119","Trifolium repens","Trifolium repens","+",1
"1373","T-P03120","Anthoxanthum odoratum","Anthoxanthum alpinum","+",1
"1373","T-P03120","Bellis perennis","Bellis perennis","1",5
"1373","T-P03120","Chamaemelum nobile","Chamaemelum nobile","+",1
"1373","T-P03120","Cynosurus cristatus","Cynosurus cristatus","+",1
"1373","T-P03120","Dactylis glomerata","Dactylis glomerata","+",1
"1373","T-P03120","Hypochoeris radicata","Hypochaeris radicata","+",1
"1373","T-P03120","Lolium perenne","Lolium perenne","2",15
"1373","T-P03120","Plantago major","Plantago major","1",5
"1373","T-P03120","Polygonum aviculare","Polygonum aviculare","+",1
"1373","T-P03120","Taraxacum officinale","Taraxacum","+",1
"1373","T-P03120","Trifolium dubium","Trifolium dubium","+",1
"1374","T-P03121","Conyza canadensis","Erigeron canadensis","+",1
"1374","T-P03121","Coronopus didymus","Lepidium didymum","1",5
"1374","T-P03121","Lolium perenne","Lolium perenne","1",5
"1374","T-P03121","Poa annua","Ochlopoa annua","1",5
"1374","T-P03121","Plantago major","Plantago major","1",5
"1374","T-P03121","Polygonum aviculare","Polygonum aviculare","2",15
"1374","T-P03121","Sonchus oleraceus","Sonchus oleraceus","+",1
"1375","T-P03122","Coronopus didymus","Lepidium didymum","+",1
"1375","T-P03122","Poa annua","Ochlopoa annua","1",5
"1375","T-P03122","Plantago major","Plantago major","+",1
"1375","T-P03122","Polygonum aviculare","Polygonum aviculare","2",15
"1375","T-P03122","Senecio vulgaris","Senecio vulgaris","+",1
"1375","T-P03122","Trifolium repens","Trifolium repens","+",1
"1376","T-P03123","Conyza canadensis","Erigeron canadensis","+",1
"1376","T-P03123","Lepidium virginicum","Lepidium virginicum","1",5
"1376","T-P03123","Poa annua","Ochlopoa annua","1",5
"1376","T-P03123","Plantago major","Plantago major","1",5
"1376","T-P03123","Polygonum aviculare","Polygonum aviculare","1",5
"1376","T-P03123","Sonchus oleraceus","Sonchus oleraceus","+",1
"1377","T-P03124","Coronopus didymus","Lepidium didymum","+",1
"1377","T-P03124","Poa annua","Ochlopoa annua","1",5
"1377","T-P03124","Plantago major","Plantago major","+",1
"1377","T-P03124","Polygonum aviculare","Polygonum aviculare","1",5
"1377","T-P03124","Taraxacum officinale","Taraxacum","+",1
"1378","T-P03125","Conyza canadensis","Erigeron canadensis","+",1
"1378","T-P03125","Lepidium virginicum","Lepidium virginicum","+",1
"1378","T-P03125","Poa annua","Ochlopoa annua","+",1
"1378","T-P03125","Plantago major","Plantago major","+",1
"1378","T-P03125","Polygonum aviculare","Polygonum aviculare","1",5
"1378","T-P03125","Trifolium repens","Trifolium repens","+",1
"1379","T-P03126","Lepidium virginicum","Lepidium virginicum","1",5
"1379","T-P03126","Poa annua","Ochlopoa annua","+",1
"1379","T-P03126","Polygonum aviculare","Polygonum aviculare","1",5
"1379","T-P03126","Senecio vulgaris","Senecio vulgaris","+",1
"1379","T-P03126","Sonchus oleraceus","Sonchus oleraceus","+",1
"1379","T-P03126","Taraxacum officinale","Taraxacum","1",5
"1380","T-P03127","Poa annua","Ochlopoa annua","2",15
"1380","T-P03127","Plantago major","Plantago major","+",1
"1380","T-P03127","Polygonum aviculare","Polygonum aviculare","+",1
"1380","T-P03127","Sagina procumbens","Sagina procumbens","3",37.5
"1380","T-P03127","Trifolium repens","Trifolium repens","+",1
"1381","T-P03128","Poa annua","Ochlopoa annua","1",5
"1381","T-P03128","Plantago major","Plantago major","+",1
"1381","T-P03128","Polycarpon tetraphyllum","Polycarpon tetraphyllum","1",5
"1381","T-P03128","Sagina procumbens","Sagina procumbens","3",37.5
