SIVIMID;NMDS1;NMDS2;Relevé number;Sintaxon;Temp;Precip;UTM10X10;UTM1X1;JuiceID;OriginalElevation;Locality;Country;ECOREG_WWF;DUNES_BOHN;Plant.Cover;Aspect;Slope;Area;SintaxonID;Authors;Year;Title;Publication;Type;DEG_LON;DEG_LAT;Accuracy;Elevation;ANTHROPIC;Vegetation;Class;Order;Alliance;EUNIS2020;EUNIS_REVISED;PCluster;EUNISL1;EUNISL2
S-P17979;-0.220713185;-0.107226773;1960;Bryo argentei-Saginetum procumbentis;137;14022;30TWP20;30TWP2406;27406;20;Mundaka;ES;ATL_COAST;N_DUNES;60;;NA;1;756;Navarro, C.;1982;Contribución al estudio de la flora y vegetación del Duranguesado y la Busturia (Vizcaya).;Publ. Univ. Complutense de Madrid. Tesis Doct. 398;No forest;-2.701402888;43.41424167;1 - UTM1x1 + Elevation;20;Yes;ANTHROPOGENIC VEGETATION;Polygono-Poetea annuae;Polygono arenastri-Poetalia annuae;Saginion procumbentis; V35   ;V35;4;Trampled;V35
S-P18271;-0.134585676;0.026182832;1961;Asociación de Lolium perenne-Plantago major;127;11048;30TTN69;30TTN6495;2241;210;La Roza, Morcín;ES;ATL_COAST;N_DUNES;60;;NA;20;5373;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.901270464;43.27517071;2 - UTM1x1 + Centroid;210;?;VEGETATION OF THE NEMORAL FOREST ZONE;Molinio-Arrhenatheretea;Potentillo-Polygonetalia avicularis;Potentillion anserinae; V35   ;V35;0;Trampled;V35
S-P18272;-0.103370395;0.052259931;1962;Asociación de Lolium perenne-Plantago major;102;11992;30TTN68;30TTN6282;2242;850;alrededores de Llanuces;ES;ATL_COAST;N_DUNES;70;E;30;20;5373;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.920125607;43.1540368;1 - UTM1x1 + Elevation;850;?;VEGETATION OF THE NEMORAL FOREST ZONE;Molinio-Arrhenatheretea;Potentillo-Polygonetalia avicularis;Potentillion anserinae; V35   ;V35;0;Trampled;V35
S-P18274;-0.147930501;0.036684828;1963;Asociación de Lolium perenne-Plantago major;95;8753;30TTN68;30TTN6083;2244;540;entre Bárzana y Muriellos;ES;ATL_COAST;N_DUNES;80;;NA;30;5373;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.945297316;43.16599674;2 - UTM1x1 + Centroid;540;?;VEGETATION OF THE NEMORAL FOREST ZONE;Molinio-Arrhenatheretea;Potentillo-Polygonetalia avicularis;Potentillion anserinae; V35   ;V35;0;Trampled;V35
S-P18277;-0.075104646;0.041554073;1964;Asociación de Lolium perenne-Plantago major;120;10938;30TTN58;30TTN5882;2246;490;proximidades a Bárzana;ES;ATL_COAST;N_DUNES;80;N;20;25;5373;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.969519298;43.15816686;1 - UTM1x1 + Elevation;490;?;VEGETATION OF THE NEMORAL FOREST ZONE;Molinio-Arrhenatheretea;Potentillo-Polygonetalia avicularis;Potentillion anserinae; V37   ;V37;0;Trampled;V35
S-P18282;0.029012836;0.053129261;448;Urtico dioicae-Sambucetum ebuli;102;9594;30TTN68;30TTN6282;2251;850;Llanuces;ES;ATL_COAST;N_DUNES;100;S;40;30;856;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.92266808;43.15577265;1 - UTM1x1 + Elevation;850;Yes;ANTHROPOGENIC VEGETATION;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati; V38   ;V39;0;Ruderal;V39
S-P18283;0.024828001;0.061665106;449;Urtico dioicae-Sambucetum ebuli;102;9594;30TTN68;30TTN6282;2252;830;Llanuces;ES;ATL_COAST;N_DUNES;100;SE;30;30;856;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.92266808;43.15577265;1 - UTM1x1 + Elevation;830;Yes;ANTHROPOGENIC VEGETATION;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati; V38   ;V39;0;Ruderal;V39
S-P18284;0.086111213;0.073733681;450;Urtico dioicae-Sambucetum ebuli;126;12061;29TQH48;29TQH4187;2253;300;bordes de la carretera que pasa junto al embalse de Valdemurio;ES;ATL_COAST;N_DUNES;100;;NA;40;856;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-6.025787152;43.20171132;1 - UTM1x1 + Elevation;300;Yes;ANTHROPOGENIC VEGETATION;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati; V38   ;V39;0;Ruderal;V39
S-P18285;0.054355417;0.056205478;451;Urtico dioicae-Sambucetum ebuli;126;11094;29TQH48;29TQH4187;2254;250;Caranga de Arriba;ES;ATL_COAST;N_DUNES;100;S;20;40;856;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-6.028245514;43.20164621;2 - UTM1x1 + Centroid;250;Yes;ANTHROPOGENIC VEGETATION;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati; R57   ;V39;0;Ruderal;V39
S-P18286;0.010419505;0.088628882;452;Chenopodion subalpinum;69;10477;30TTN68;30TTN6184;2255;1540;Peña Podre;ES;ATL_COAST;N_DUNES;100;NE;15;20;L623;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.928699398;43.17902885;1 - UTM1x1 + Elevation;1540;?;VEGETATION OF THE NEMORAL FOREST ZONE;Mulgedio-Aconitetea;Senecioni rupestris-Rumicetalia;Rumicion alpini; V39   ;V39;0;Ruderal;V39
S-P18287;0.000605491;0.066442535;453;Chenopodion subalpinum;69;10477;30TTN68;30TTN6184;2256;1570;Peña Podre;ES;ATL_COAST;N_DUNES;100;W;10;30;L623;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.928699398;43.17902885;1 - UTM1x1 + Elevation;1570;?;VEGETATION OF THE NEMORAL FOREST ZONE;Mulgedio-Aconitetea;Senecioni rupestris-Rumicetalia;Rumicion alpini; V39   ;V39;0;Ruderal;V39
S-P18288;-0.025494098;0.097228119;454;Chenopodion subalpinum;63;9967;30TTN68;30TTN6187;2257;1760;Gamoniteiro;ES;ATL_COAST;N_DUNES;80;;NA;15;L623;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.934735765;43.20228451;2 - UTM1x1 + Centroid;1760;?;VEGETATION OF THE NEMORAL FOREST ZONE;Mulgedio-Aconitetea;Senecioni rupestris-Rumicetalia;Rumicion alpini; V     ;V39;0;Ruderal;V39
S-P18289;-0.020316397;0.126688134;455;Chenopodion subalpinum;63;9809;30TTN68;30TTN6187;2258;1600;Gamoniteiro;ES;ATL_COAST;N_DUNES;100;N;20;20;L623;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.934649484;43.20048592;1 - UTM1x1 + Elevation;1600;?;VEGETATION OF THE NEMORAL FOREST ZONE;Mulgedio-Aconitetea;Senecioni rupestris-Rumicetalia;Rumicion alpini; V     ;V39;0;Ruderal;V39
S-P18290;-0.036668191;0.054002512;456;Sisymbrio officinalis-Hordeetum murini;119;11663;30TTN58;30TTN5882;2259;420;cercanías de Bárzana;ES;ATL_COAST;N_DUNES;90;;NA;15;753;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.969432129;43.15636831;2 - UTM1x1 + Centroid;420;Yes;ANTHROPOGENIC VEGETATION;Sisymbrietea;Sisymbrietalia sophiae;Sisymbrion officinalis; V37   ;V37;5;Ruderal;V37
S-P18291;-0.028194627;0.056115512;457;Sisymbrio officinalis-Hordeetum murini;119;11663;30TTN58;30TTN5882;2260;380;cercanías de Bárzana;ES;ATL_COAST;N_DUNES;100;;NA;8;753;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.969432129;43.15636831;2 - UTM1x1 + Centroid;380;Yes;ANTHROPOGENIC VEGETATION;Sisymbrietea;Sisymbrietalia sophiae;Sisymbrion officinalis; V37   ;V37;5;Ruderal;V37
S-P18292;-0.039647516;0.05088105;1965;Sisymbrio officinalis-Hordeetum murini;127;11951;30TTN58;;2261;350;La Fábrica (pr. a Las Agüeras);ES;ATL_COAST;N_DUNES;100;SE;20;10;753;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.993299718;43.19176191;3 - UTM10x10 + Elevation;350;Yes;ANTHROPOGENIC VEGETATION;Sisymbrietea;Sisymbrietalia sophiae;Sisymbrion officinalis; V37   ;V37;5;Trampled;V35
S-P18293;-0.010440004;-0.002120737;1329;Sisymbrio officinalis-Hordeetum murini;127;11951;30TTN58;;2262;360;La Fábrica (pr. a Las Agüeras);ES;ATL_COAST;N_DUNES;100;N;50;15;753;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.993299718;43.19176191;3 - UTM10x10 + Elevation;360;Yes;ANTHROPOGENIC VEGETATION;Sisymbrietea;Sisymbrietalia sophiae;Sisymbrion officinalis; V37   ;V15;5;Weed;V15B
S-P18294;-0.045110107;0.028639369;458;Sisymbrio officinalis-Hordeetum murini;127;11951;30TTN58;;2263;370;La Fábrica (pr. a Las Agüeras);ES;ATL_COAST;N_DUNES;90;NW;30;15;753;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.993299718;43.19176191;3 - UTM10x10 + Elevation;370;Yes;ANTHROPOGENIC VEGETATION;Sisymbrietea;Sisymbrietalia sophiae;Sisymbrion officinalis; V37   ;V37;5;Ruderal;V37
S-P18295;-0.003684522;0.049259499;459;Sisymbrio officinalis-Hordeetum murini;126;11638;30TTN69;30TTN6690;2264;310;La Vega;ES;ATL_COAST;N_DUNES;100;SW;20;20;753;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.874621222;43.23262495;1 - UTM1x1 + Elevation;310;Yes;ANTHROPOGENIC VEGETATION;Sisymbrietea;Sisymbrietalia sophiae;Sisymbrion officinalis; R57   ;V37;0;Ruderal;V37
S-P18296;-0.006433202;0.050755576;460;Sisymbrio officinalis-Hordeetum murini;88;16506;30TUN17;;2236;290;La Foz (alrededores de);ES;ATL_COAST;N_DUNES;100;E;25;15;753;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.272624467;43.10479993;4 - UTM10x10 + Centroid;290;Yes;ANTHROPOGENIC VEGETATION;Sisymbrietea;Sisymbrietalia sophiae;Sisymbrion officinalis; V37   ;V37;5;Ruderal;V37
S-P18297;0.006562501;-0.098404399;1330;Polygono-Chenopodion polyspermi;97;11203;30TTN68;30TTN6282;2266;930;Llanuces;ES;ATL_COAST;N_DUNES;90;S;30;20;L061;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.92292549;43.16116851;1 - UTM1x1 + Elevation;930;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V15   ;V15;2;Weed;V15A
S-P18298;-0.036033573;-0.084342557;1331;Polygono-Chenopodion polyspermi;120;12213;29TQH38;29TQH3886;2267;450;Santa Marina;ES;ATL_COAST;N_DUNES;80;;NA;20;L061;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-6.064759579;43.19346982;1 - UTM1x1 + Elevation;450;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V15   ;V15;2;Weed;V15A
S-P18299;0.014085436;-0.121961492;1332;Polygono-Chenopodion polyspermi;114;11185;30TTN58;30TTN5882;2268;480;Bárzana;ES;ATL_COAST;N_DUNES;80;;NA;35;L061;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.971801567;43.15450593;1 - UTM1x1 + Elevation;480;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V15   ;V15;2;Weed;V15A
S-P18300;0.006714944;-0.118620307;1333;Polygono-Chenopodion polyspermi;119;11663;30TTN58;30TTN5882;2269;450;Bárzana;ES;ATL_COAST;N_DUNES;70;;NA;20;L061;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.969432129;43.15636831;1 - UTM1x1 + Elevation;450;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V15   ;V15;2;Weed;V15A
S-P18301;0.012939532;-0.095226959;1334;Polygono-Chenopodion polyspermi;107;9989;30TTN58;;2270;300;Las Agüeras;ES;ATL_COAST;N_DUNES;80;;NA;20;L061;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.976103332;43.17763085;4 - UTM10x10 + Centroid;300;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V15   ;V15;2;Weed;V15A
S-P18302;0.019009886;-0.119124303;1335;Polygono-Chenopodion polyspermi;126;12061;29TQH48;29TQH4187;2271;280;Caranga de Arriba;ES;ATL_COAST;N_DUNES;60;SW;15;20;L061;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-6.025787152;43.20171132;1 - UTM1x1 + Elevation;280;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V37   ;V15;0;Weed;V15A
S-P18303;0.046096759;-0.079671495;1336;Polygono-Chenopodion polyspermi;100;10159;30TTN68;30TTN6282;2272;880;Llanuces;ES;ATL_COAST;N_DUNES;70;;NA;20;L061;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.920211322;43.15583543;1 - UTM1x1 + Elevation;880;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V15   ;V15;2;Weed;V15A
S-P18304;0.044616939;-0.034207835;1337;Polygono-Chenopodion polyspermi;107;9989;30TTN58;;2273;320;Las Agüeras;ES;ATL_COAST;N_DUNES;70;;NA;20;L061;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.976103332;43.17763085;4 - UTM10x10 + Centroid;320;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V37   ;V15;0;Weed;V15B
S-P18305;0.029244344;-0.044119878;1338;Polygono-Chenopodion polyspermi;126;11094;29TQH48;29TQH4187;2274;260;Caranga de Arriba;ES;ATL_COAST;N_DUNES;110;;NA;30;L061;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-6.028245514;43.20164621;2 - UTM1x1 + Centroid;260;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V37   ;V15;0;Weed;V15B
S-P18306;-0.045027967;-0.120719529;1339;Polygono-Chenopodion polyspermi;119;10713;30TTN58;30TTN5882;2275;440;Bárzana;ES;ATL_COAST;N_DUNES;70;;NA;25;L061;Navarro Andres, F.;1974;La vegetación de la Sierra del Aramo y sus estribaciones (Asturias);Separata de la Rev. de la Facultad de Ciencias vol. XV: num.;No forest;-5.97197604;43.15810302;1 - UTM1x1 + Elevation;440;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V15   ;V15;2;Weed;V15B
S-P19638;-0.032787068;-0.129681727;1340;Chenopodietalia albi;116;14648;29TNH77;;2997;510;Cultivo de maíz en Espido, Curtis.;ES;ATL_COAST;N_DUNES;NA;N;5;100;O555;Dalda, J.;1972;Vegetación de la cuenca del río Deo (Cuenca alda del Mandeo), Estudio ecológico-fitosociológico y florístico;Universidad de Santiago de Compostela:;No forest;-8.094531643;43.09755987;3 - UTM10x10 + Elevation;510;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15B
S-P19639;-0.023520079;-0.159795814;1341;Chenopodietalia albi;115;13940;29TNH77;;2998;490;Cultivo de maíz en Quintadóniga, Curtis.;ES;ATL_COAST;N_DUNES;NA;S;5;100;O555;Dalda, J.;1972;Vegetación de la cuenca del río Deo (Cuenca alda del Mandeo), Estudio ecológico-fitosociológico y florístico;Universidad de Santiago de Compostela:;No forest;-8.088912404;43.14822496;3 - UTM10x10 + Elevation;490;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15B
S-P19640;-0.112764563;-0.121631035;1342;Chenopodietalia albi;115;14419;29TNH77;;2999;470;Cultivo de centeno en Puente, Curtis. Llano. Vega parda;ES;ATL_COAST;N_DUNES;NA;;NA;100;O555;Dalda, J.;1972;Vegetación de la cuenca del río Deo (Cuenca alda del Mandeo), Estudio ecológico-fitosociológico y florístico;Universidad de Santiago de Compostela:;No forest;-8.097725607;43.10641983;3 - UTM10x10 + Elevation;470;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15C
S-P19641;-0.137758336;-0.136609763;1343;Chenopodietalia albi;115;14390;29TNH77;;3000;490;Cultivo de trigo en Santa María de Teijeiro, Curtis.;ES;ATL_COAST;N_DUNES;NA;;NA;100;O555;Dalda, J.;1972;Vegetación de la cuenca del río Deo (Cuenca alda del Mandeo), Estudio ecológico-fitosociológico y florístico;Universidad de Santiago de Compostela:;No forest;-8.090827989;43.11212926;3 - UTM10x10 + Elevation;490;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15C
S-P19642;-0.137958407;-0.078744105;1344;Chenopodietalia albi;114;14090;29TNH77;;3001;490;Cultivo de centeno en Santa Maria de Teijeiro, Curtis.;ES;ATL_COAST;N_DUNES;NA;;NA;100;O555;Dalda, J.;1972;Vegetación de la cuenca del río Deo (Cuenca alda del Mandeo), Estudio ecológico-fitosociológico y florístico;Universidad de Santiago de Compostela:;No forest;-8.02314755;43.12593125;3 - UTM10x10 + Elevation;490;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15C
S-P19643;-0.090987671;-0.056593363;1345;Chenopodietalia albi;115;14314;29TNH77;;3002;480;Cultivo de nabos en Esmorique, Curtis.;ES;ATL_COAST;N_DUNES;NA;;NA;25;O555;Dalda, J.;1972;Vegetación de la cuenca del río Deo (Cuenca alda del Mandeo), Estudio ecológico-fitosociológico y florístico;Universidad de Santiago de Compostela:;No forest;-8.051502377;43.11207612;3 - UTM10x10 + Elevation;480;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15A
S-P19644;-0.068701627;-0.108489915;1346;Chenopodietalia albi;113;13612;29TNH78;;3003;475;Cultivo de nabos en Ferreiros, Aranga.;ES;ATL_COAST;N_DUNES;NA;;NA;25;O555;Dalda, J.;1972;Vegetación de la cuenca del río Deo (Cuenca alda del Mandeo), Estudio ecológico-fitosociológico y florístico;Universidad de Santiago de Compostela:;No forest;-8.064636093;43.18171421;3 - UTM10x10 + Elevation;475;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V15   ;V15;2;Weed;V15A
S-P19645;-0.034803508;0.054637849;1966;Associació-Desconeguda;115;14223;29TNH77;;3004;480;Borde de camino en zona de cultivos en Resleva, Curtis.;ES;ATL_COAST;N_DUNES;NA;S;NA;NA;0;Dalda, J.;1972;Vegetación de la cuenca del río Deo (Cuenca alda del Mandeo), Estudio ecológico-fitosociológico y florístico;Universidad de Santiago de Compostela:;No forest;-8.138701304;43.12618824;3 - UTM10x10 + Elevation;480;NA;NA;NA;NA;NA; V     ;V35;0;Trampled;V35
S-P19648;-0.175900629;-0.061931915;1347;Associació-Desconeguda;111;13575;29TNH88;;3007;470;Senda de borde en el k. 2,5 de la carretera de Corredoiras a La Castellana;ES;ATL_COAST;N_DUNES;NA;;NA;NA;0;Dalda, J.;1972;Vegetación de la cuenca del río Deo (Cuenca alda del Mandeo), Estudio ecológico-fitosociológico y florístico;Universidad de Santiago de Compostela:;No forest;-7.898781588;43.16914822;3 - UTM10x10 + Elevation;470;NA;NA;NA;NA;NA; V15   ;V15;0;Weed;V15C
S-P19649;-0.081677323;0.105835577;461;Associació-Desconeguda;113;13725;29TNH77;;3008;480;Senda al borde de la carretera de qorredoiras a La Castellana en las inmediaciones del paso a nivel;ES;ATL_COAST;N_DUNES;NA;;NA;NA;0;Dalda, J.;1972;Vegetación de la cuenca del río Deo (Cuenca alda del Mandeo), Estudio ecológico-fitosociológico y florístico;Universidad de Santiago de Compostela:;No forest;-8.119661845;43.16305414;3 - UTM10x10 + Elevation;480;NA;NA;NA;NA;NA; V37   ;V37;0;Ruderal;V37
S-P19747;-0.016859183;0.138988619;462;Carduo carpetani-Onopordetum acanthii;96;7773;30TTN84;;3116;950;La Robla;ES;ATL_COAST;N_DUNES;85;;NA;150;2165;Penas, A.;;;;;;;;;;;;;;;;;;
S-P19749;-0.11834412;0.036425003;1967;Matricario-Polygonetum arenastrii;96;8374;30TTN84;;3118;1000;La Robla;ES;ATL_COAST;N_DUNES;40;;4.5;5;3327;Penas, A.;;;;;;;;;;;;;;;;;;
S-P19751;0.094618904;0.079593949;463;Galio aparines-Conietum maculati;97;7662;30TTN84;;3083;970;Peredilla;ES;ATL_COAST;N_DUNES;100;S;1.8;4;742;Penas, A.;;;;;;;;;;;;;;;;;;
S-P20227;0.054349956;-0.039918758;2229;Oxali-Parietarietum diffusae;146;16436;29TNG18;;3130;50;Cementerio de Hio. Cangas;ES;ATL_COAST;N_DUNES;NA;S;NA;5;5742;Castroviejo, S.;1972;Flora y cartografía de la vegetación de la península de Morrazo, (Pontevedra).;Tesis Doctoral. Facultad de ciencias, Universidad Complutense de Madrid. 291;No forest;-8.835928453;42.28608529;3 - UTM10x10 + Elevation;50;?;VEGETATION OF ROCK CREVICES AND SCREES;Cymbalario-Parietarietea diffusae;Tortulo-Cymbalarietalia;Galio valantiae-Parietarion judaicae; H32d  ;U37;0;Walls;U37
S-P20228;0.057843154;-0.058224917;2230;Oxali-Parietarietum diffusae;144;15965;29TNG18;;3131;70;Iglesia de Hio. Cangas;ES;ATL_COAST;N_DUNES;NA;SW;NA;10;5742;Castroviejo, S.;1972;Flora y cartografía de la vegetación de la península de Morrazo, (Pontevedra).;Tesis Doctoral. Facultad de ciencias, Universidad Complutense de Madrid. 291;No forest;-8.810109025;42.32160787;3 - UTM10x10 + Elevation;70;?;VEGETATION OF ROCK CREVICES AND SCREES;Cymbalario-Parietarietea diffusae;Tortulo-Cymbalarietalia;Galio valantiae-Parietarion judaicae; H32d  ;U37;0;Walls;U37
