"SIVIMID","L1","L0","Sintaxon","Alliance","Class","EUNIS","Area","Year","Longitude","Latitude","Accuracy","Elevation","Aspect","Slope","Fixed"
"T-P11639","Arction lappae","Epilobietea angustifolii","Chenopodio boni-henrici-Senecietum durieui","Arction lappae","Epilobietea angustifolii","R",12,1988,-5.831034095,42.87534389,"3 - UTM10x10 + Elevation",1430,"N",45,1
"T-P11640","Arction lappae","Epilobietea angustifolii","Chenopodio boni-henrici-Senecietum durieui","Arction lappae","Epilobietea angustifolii","V37",15,1988,-5.827869342,42.9132408,"3 - UTM10x10 + Elevation",1500,"E",45,1
"T-P11641","Arction lappae","Epilobietea angustifolii","Chenopodio boni-henrici-Senecietum durieui","Arction lappae","Epilobietea angustifolii","V37",12,1988,-5.820855853,42.9206175,"3 - UTM10x10 + Elevation",1400,"E",54,1
"T-P11642","Arction lappae","Epilobietea angustifolii","Chenopodio boni-henrici-Senecietum durieui","Arction lappae","Epilobietea angustifolii","R",20,1988,-5.907957042,42.94905109,"3 - UTM10x10 + Elevation",1460,"N",54,1
"T-P11643","Arction lappae","Epilobietea angustifolii","Chenopodio boni-henrici-Senecietum durieui","Arction lappae","Epilobietea angustifolii","C35a",10,1988,-5.828752755,42.8790021,"3 - UTM10x10 + Elevation",1550,"E",54,1
"T-P11644","Arction lappae","Epilobietea angustifolii","Chenopodio boni-henrici-Senecietum durieui","Arction lappae","Epilobietea angustifolii","C35a",12,1988,-5.870976939,42.94458271,"3 - UTM10x10 + Elevation",1500,"E",45,1
"T-P11645","Arction lappae","Epilobietea angustifolii","Chenopodio boni-henrici-Senecietum durieui","Arction lappae","Epilobietea angustifolii","V38",15,1988,-5.919417286,42.880326,"3 - UTM10x10 + Elevation",1470,"NE",36,1
"T-P11646","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R55",20,1988,-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1000,"N",27,1
"T-P11647","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R57",8,1988,-5.666838907,42.87208558,"3 - UTM10x10 + Elevation",1140,"S",4.5,1
"T-P11648","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R57",15,1988,-5.74582576,42.88642525,"3 - UTM10x10 + Elevation",1200,"SW",4.5,1
"T-P11649","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R57",15,1988,-5.696803534,42.94161827,"3 - UTM10x10 + Elevation",1200,"SW",2.7,1
"T-P11650","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","V39",8,1988,-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1000,"",NA,1
"T-P11651","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R57",10,1988,-5.684585096,42.88607781,"3 - UTM10x10 + Elevation",1140,"N",9,1
"T-P11652","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R57",20,1988,-5.728383338,42.87963896,"3 - UTM10x10 + Elevation",1200,"S",1.8,1
"T-P11653","Balloto-Conion maculati","Epilobietea angustifolii","Galio aparines-Conietum maculati","Balloto-Conion maculati","Epilobietea angustifolii","V38",20,1988,-5.819410684,42.99628979,"3 - UTM10x10 + Elevation",1280,"",NA,1
"T-P11654","Balloto-Conion maculati","Epilobietea angustifolii","Galio aparines-Conietum maculati","Balloto-Conion maculati","Epilobietea angustifolii","V38",25,1988,-5.64636353,42.90857919,"3 - UTM10x10 + Elevation",1140,"NW",22.5,1
"T-P11655","Balloto-Conion maculati","Epilobietea angustifolii","Galio aparines-Conietum maculati","Balloto-Conion maculati","Epilobietea angustifolii","V39",15,1988,-5.71835918,42.81864662,"3 - UTM10x10 + Elevation",1230,"",NA,1
"T-P11656","Balloto-Conion maculati","Epilobietea angustifolii","Galio aparines-Conietum maculati","Balloto-Conion maculati","Epilobietea angustifolii","V39",50,1988,-5.704786375,42.9000092,"3 - UTM10x10 + Elevation",1200,"",NA,1
"T-P11657","Balloto-Conion maculati","Epilobietea angustifolii","Galio aparines-Conietum maculati","Balloto-Conion maculati","Epilobietea angustifolii","V39",4,1988,-5.628852935,42.78471933,"3 - UTM10x10 + Elevation",970,"S",1.8,1
"T-P11658","Balloto-Conion maculati","Epilobietea angustifolii","Galio aparines-Conietum maculati","Balloto-Conion maculati","Epilobietea angustifolii","V39",5,1988,-5.637716352,42.87816344,"3 - UTM10x10 + Elevation",1090,"SW",4.5,1
"T-P11659","Aegopodion podagrariae","Epilobietea angustifolii","Geranio robertiani-Caryolophetum sempervirentis","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","R55",2,1988,-5.652107694,42.92825608,"3 - UTM10x10 + Elevation",1130,"",NA,0
"T-P11660","Geranio pusilli-Anthriscion caucalidis","Chenopodietea","Geranio robertiani-Caryolophetum sempervirentis","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","V32",20,1988,-5.687993416,42.8517805,"3 - UTM10x10 + Elevation",1140,"S",4.5,0
"T-P11661","Balloto-Conion maculati","Epilobietea angustifolii","Geranio robertiani-Caryolophetum sempervirentis","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","V39",8,1988,-5.640404681,42.94113308,"3 - UTM10x10 + Elevation",1140,"",NA,0
"T-P11662","Sisymbrion officinalis","Sisymbrietea","Geranio robertiani-Caryolophetum sempervirentis","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","V15",4,1988,-5.635423289,42.88181811,"3 - UTM10x10 + Elevation",1030,"",NA,0
"T-P11663","Balloto-Conion maculati","Epilobietea angustifolii","Geranio robertiani-Caryolophetum sempervirentis","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","R55",20,1988,-5.740534473,42.87754763,"3 - UTM10x10 + Elevation",1220,"",NA,0
"T-P11664","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","Geranio robertiani-Caryolophetum sempervirentis","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","R55",15,1988,-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1000,"S",4.5,1
"T-P11665","Cirsion richterano-chodati","Artemisietea vulgaris","Cirsio chodati-Carduetum carpetani","Cirsion richterano-chodati","Artemisietea vulgaris","V38",25,1988,-5.805924994,42.91558207,"3 - UTM10x10 + Elevation",1540,"",NA,1
"T-P11666","Cirsion richterano-chodati","Artemisietea vulgaris","Cirsio chodati-Carduetum carpetani","Cirsion richterano-chodati","Artemisietea vulgaris","V38",20,1988,-5.72477104,42.96436699,"3 - UTM10x10 + Elevation",1460,"",NA,1
"T-P11667","Cirsion richterano-chodati","Artemisietea vulgaris","Cirsio chodati-Carduetum carpetani","Cirsion richterano-chodati","Artemisietea vulgaris","V38",12,1988,-5.813277885,42.9694278,"3 - UTM10x10 + Elevation",1460,"",NA,1
"T-P11668","Cirsion richterano-chodati","Artemisietea vulgaris","Cirsio chodati-Carduetum carpetani","Cirsion richterano-chodati","Artemisietea vulgaris","V38",5,1988,-5.616602709,42.95788807,"3 - UTM10x10 + Elevation",1350,"",NA,1
"T-P11669","Cirsion richterano-chodati","Artemisietea vulgaris","Cirsio chodati-Carduetum carpetani","Cirsion richterano-chodati","Artemisietea vulgaris","R",40,1988,-5.640469736,42.88530357,"3 - UTM10x10 + Elevation",1140,"W",1.8,1
"T-P11670","Balloto-Conion maculati","Epilobietea angustifolii","Carduo carpetani-Onopordetum acanthii","Carduo carpetani-Cirsion odontolepidis","Artemisietea vulgaris","V38",10,1988,-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1000,"",NA,0
"T-P11671","Balloto-Conion maculati","Epilobietea angustifolii","Carduo carpetani-Onopordetum acanthii","Carduo carpetani-Cirsion odontolepidis","Artemisietea vulgaris","V38",20,1988,-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1020,"",NA,0
"T-P11672","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,1988,-5.659500858,42.87225639,"3 - UTM10x10 + Elevation",1100,"",NA,1
"T-P11673","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,1988,-5.662753852,42.94781861,"3 - UTM10x10 + Elevation",1140,"",NA,1
"T-P11674","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",5,1988,-5.654125132,42.80394623,"3 - UTM10x10 + Elevation",1000,"",NA,1
"T-P11675","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",5,1988,-5.637179724,42.86556941,"3 - UTM10x10 + Elevation",1100,"",NA,1
"T-P11676","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,1988,-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1000,"",NA,1
"T-P11677","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",5,1988,-5.755531323,42.99424496,"3 - UTM10x10 + Elevation",1400,"",NA,1
"T-P11678","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",3,1988,-5.763593473,42.90040458,"3 - UTM10x10 + Elevation",1200,"",NA,1
"T-P11679","Saginion procumbentis","Polygono-Poetea annuae","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,1988,-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1000,"",NA,1
"T-P11680","Saginion procumbentis","Polygono-Poetea annuae","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",5,1988,-5.583789745,42.8181625,"3 - UTM10x10 + Elevation",1140,"",NA,1
"T-P11681","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",25,1988,-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1020,"S",1.8,1
"T-P11682","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","R",6,1988,-5.718361471,42.87447482,"3 - UTM10x10 + Elevation",1100,"",NA,1
"T-P11683","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","R",7,1988,-5.698714819,42.87313904,"3 - UTM10x10 + Elevation",1100,"",NA,1
"T-P11684","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",10,1988,-5.664736949,42.93696707,"3 - UTM10x10 + Elevation",1140,"",NA,1
"T-P11685","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",12,1988,-5.662288369,42.93702408,"3 - UTM10x10 + Elevation",1130,"",NA,1
"T-P11686","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",7,1988,-5.650045362,42.93730836,"3 - UTM10x10 + Elevation",1130,"",NA,1
"T-P11687","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",12,1988,-5.709125862,42.94312798,"3 - UTM10x10 + Elevation",1200,"",NA,1
"T-P11688","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","R",10,1988,-5.766523388,42.91113911,"3 - UTM10x10 + Elevation",1190,"",NA,1
"T-P11689","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",10,1988,-5.701622197,42.93970367,"3 - UTM10x10 + Elevation",1200,"",NA,1
"T-P11690","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",10,1988,-5.685265197,42.7888123,"3 - UTM10x10 + Elevation",1100,"W",4.5,1
"T-P11691","Balloto-Conion maculati","Epilobietea angustifolii","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V38",20,1988,-5.630301604,42.81890376,"3 - UTM10x10 + Elevation",1000,"",NA,0
"T-P11836","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",3,1988,-5.498679137,42.8308582,"3 - UTM10x10 + Elevation",1100,"",NA,1
"T-P11837","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",8,1988,-5.254332017,42.97460515,"3 - UTM10x10 + Elevation",1170,"",NA,1
"T-P11838","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",20,1988,-5.638406811,42.89435571,"3 - UTM10x10 + Elevation",1100,"",NA,1
"T-P11839","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",20,1988,-5.681303716,42.97980127,"3 - UTM10x10 + Elevation",1260,"",NA,1
"T-P11840","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",8,1988,-6.211862764,42.47449169,"3 - UTM10x10 + Elevation",990,"",NA,1
"T-P11842","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V34",5,1988,-5.024032771,43.01942117,"4 - UTM10x10 + Centroid",1060,"",NA,1
"T-P11845","Polygono-Coronopodion","Polygono-Poetea annuae","Coronopodo-Sclerochloetum durae","Polygono-Coronopodion","Polygono-Poetea annuae","V34",10,1988,-6.168679445,42.49469735,"4 - UTM10x10 + Centroid",900,"",NA,1
"T-P11846","Polygono-Coronopodion","Polygono-Poetea annuae","Coronopodo-Sclerochloetum durae","Polygono-Coronopodion","Polygono-Poetea annuae","V34",4,1988,-5.018145493,42.83942945,"4 - UTM10x10 + Centroid",950,"",NA,1
"T-P11848","Saginion procumbentis","Polygono-Poetea annuae","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,1988,-6.33388078,42.93742747,"3 - UTM10x10 + Elevation",960,"",NA,1
"T-P11849","Saginion procumbentis","Polygono-Poetea annuae","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,1988,-6.315112232,43.04422072,"3 - UTM10x10 + Elevation",1500,"",NA,1
"T-P11850","Saginion procumbentis","Polygono-Poetea annuae","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",1,1988,-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1000,"",NA,1
"T-P11851","Saginion procumbentis","Polygono-Poetea annuae","Bryo argentei-Saginetum procumbentis","Saginion procumbentis","Polygono-Poetea annuae","V35",5,1988,-5.600973331,42.81957414,"3 - UTM10x10 + Elevation",1140,"",NA,1
"T-P11853",NA,NA,"Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V37",10,1988,-5.024032771,43.01942117,"4 - UTM10x10 + Centroid",1060,"",NA,0
"T-P11854",NA,NA,"Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",8,1988,-4.75374147,43.05180932,"3 - UTM10x10 + Elevation",1610,"",NA,0
"T-P11855","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",3,1988,-6.266854553,42.92135376,"3 - UTM10x10 + Elevation",1320,"",NA,1
"T-P11856","Balloto-Conion maculati","Epilobietea angustifolii","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",2,1988,-6.435897193,42.87678161,"3 - UTM10x10 + Elevation",900,"",NA,0
"T-P11857","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",8,1988,-6.355314663,42.9710159,"3 - UTM10x10 + Elevation",1120,"",NA,1
"T-P11858","Balloto-Conion maculati","Epilobietea angustifolii","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V38",20,1988,-5.612890353,42.81209893,"3 - UTM10x10 + Elevation",1000,"",NA,0
"T-P11859","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",10,1988,-5.664736949,42.93696707,"3 - UTM10x10 + Elevation",1140,"",NA,1
"T-P11860","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",5,1988,-5.16733654,42.87183135,"3 - UTM10x10 + Elevation",980,"",NA,1
"T-P11861","Sisymbrion officinalis","Sisymbrietea","Sisymbrio officinalis-Hordeetum murini","Sisymbrion officinalis","Sisymbrietea","V37",10,1988,-6.713449807,42.60518797,"3 - UTM10x10 + Elevation",480,"",NA,1
"T-P11870","Balloto-Conion maculati","Epilobietea angustifolii","Galio aparines-Conietum maculati","Balloto-Conion maculati","Epilobietea angustifolii","V38",20,1988,-6.351889004,42.9531083,"3 - UTM10x10 + Elevation",1000,"",NA,1
"T-P11871","Balloto-Conion maculati","Epilobietea angustifolii","Galio aparines-Conietum maculati","Balloto-Conion maculati","Epilobietea angustifolii","V38",25,1988,-6.214149866,42.94445721,"3 - UTM10x10 + Elevation",1270,"",NA,1
"T-P11872","Balloto-Conion maculati","Epilobietea angustifolii","Galio aparines-Conietum maculati","Balloto-Conion maculati","Epilobietea angustifolii","V39",50,1988,-5.701858365,42.94510076,"3 - UTM10x10 + Elevation",1200,"",NA,1
"T-P11873","Balloto-Conion maculati","Epilobietea angustifolii","Galio aparines-Conietum maculati","Balloto-Conion maculati","Epilobietea angustifolii","V39",5,1988,-5.649793715,42.87428253,"3 - UTM10x10 + Elevation",1090,"",NA,1
"T-P11874","Balloto-Conion maculati","Epilobietea angustifolii","Galio aparines-Conietum maculati","Balloto-Conion maculati","Epilobietea angustifolii","V38",20,1988,-6.754270027,42.59485171,"3 - UTM10x10 + Elevation",540,"",NA,1
"T-P11875","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R57",12,1988,-6.35884046,42.94570107,"3 - UTM10x10 + Elevation",1000,"",NA,1
"T-P11876","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R57",10,1988,-6.216775309,42.99480644,"3 - UTM10x10 + Elevation",1440,"",NA,1
"T-P11877","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R57",5,1988,-6.267710828,42.93753672,"3 - UTM10x10 + Elevation",1030,"",NA,1
"T-P11878","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R57",20,1988,-5.748352093,42.88816549,"3 - UTM10x10 + Elevation",1200,"",NA,1
"T-P11879","Balloto-Conion maculati","Epilobietea angustifolii","Urtico dioicae-Sambucetum ebuli","Balloto-Conion maculati","Epilobietea angustifolii","R57",10,1988,-5.689243528,42.88056569,"3 - UTM10x10 + Elevation",1140,"",NA,1
"T-P11880","Arction lappae","Epilobietea angustifolii","Senecioni duriaei-Chenopodietum boni-henrici","Arction lappae","Epilobietea angustifolii","C35a",5,1988,-4.921009463,42.90324582,"3 - UTM10x10 + Elevation",1400,"",NA,1
"T-P11881","Cirsion richterano-chodati","Artemisietea vulgaris","Senecioni duriaei-Chenopodietum boni-henrici","Arction lappae","Epilobietea angustifolii","V",100,1988,-5.32150823,43.06510802,"3 - UTM10x10 + Elevation",1620,"",NA,0
