"SIVIMID","Sintaxon","Alliance","Class","EUNIS","Area","Year","Longitude","Latitude","Accuracy","Elevation","Aspect","Slope"
"T-P36786","Linario amethysteae-Calenduletum arvensis","Scleranthion annui","Papaveretea rhoeadis","V15",10,"1993","-7.660414587","42.42466861","1 - UTM1x1 + Elevation","200","W",5
"T-P36791","Linario amethysteae-Calenduletum arvensis","Scleranthion annui","Papaveretea rhoeadis","V15",30,"1993","-7.556365816","42.56481157","2 - UTM1x1 + Centroid","320","",0
"T-P32603","Linario amethysteae-Calenduletum arvensis","Scleranthion annui","Papaveretea rhoeadis","V15",30,"1995","-7.501956998","42.55346164","1 - UTM1x1 + Elevation","320","",0
"T-P36787","Linario amethysteae-Calenduletum arvensis","Scleranthion annui","Papaveretea rhoeadis","V15",40,"1993","-7.427131223","41.60572943","4 - UTM10x10 + Centroid","400","",0
"R-P24017","Linario amethysteae-Calenduletum arvensis","Scleranthion annui","Papaveretea rhoeadis","+",25,"1986","-6.906233053","42.41328501","3 - UTM10x10 + Elevation","350","N",15
"Q-P14980","Linario amethysteae-Calenduletum arvensis","Scleranthion annui","Papaveretea rhoeadis","V15",25,"1982","-7.003685824","42.41712082","3 - UTM10x10 + Elevation","300","",NA
"R-P24018","Linario amethysteae-Calenduletum arvensis","Scleranthion annui","Papaveretea rhoeadis","V15",15,"1986","-6.805342058","42.31223428","3 - UTM10x10 + Elevation","1000","S",NA
"Q-P14974","Linario amethysteae-Calenduletum arvensis","Scleranthion annui","Papaveretea rhoeadis","V15",20,"1982","-7.673543129","42.56818508","3 - UTM10x10 + Elevation","380","NW",NA
"Q-P14985","Linario amethysteae-Calenduletum arvensis","Scleranthion annui","Papaveretea rhoeadis","V15",25,"1982","-6.873981065","42.38751452","4 - UTM10x10 + Centroid","663","",NA
"Q-P14976","Linario amethysteae-Calenduletum arvensis","Scleranthion annui","Papaveretea rhoeadis","V15",20,"1982","-7.706338961","42.61545689","3 - UTM10x10 + Elevation","370","",NA
"T-P36789","Linario amethysteae-Calenduletum arvensis","Scleranthion annui","Papaveretea rhoeadis","V15",40,"1993","-7.60515453","42.46652156","1 - UTM1x1 + Elevation","360","SE",10
"T-P32597","Linario amethysteae-Calenduletum arvensis","Scleranthion annui","Papaveretea rhoeadis","V15",40,"1995","-7.427131223","41.60572943","4 - UTM10x10 + Centroid","400","",0
"T-P36785","Linario amethysteae-Calenduletum arvensis","Scleranthion annui","Papaveretea rhoeadis","V15",60,"1993","-7.590152029","42.49413472","1 - UTM1x1 + Elevation","310","",0
"Q-P14977","Linario amethysteae-Calenduletum arvensis","Scleranthion annui","Papaveretea rhoeadis","V15",15,"1982","-7.697828016","42.53477826","3 - UTM10x10 + Elevation","380","SW",NA
"R-P24015","Linario amethysteae-Calenduletum arvensis","Scleranthion annui","Papaveretea rhoeadis","V15",50,"1986","-6.843947086","42.4279995","3 - UTM10x10 + Elevation","500","S",5
"Q-P14973","Linario amethysteae-Calenduletum arvensis","Scleranthion annui","Papaveretea rhoeadis","V15",15,"1982","-7.697423813","42.56180448","3 - UTM10x10 + Elevation","390","SE",NA
"Q-P14979","Linario amethysteae-Calenduletum arvensis","Scleranthion annui","Papaveretea rhoeadis","V15",30,"1982","-7.712649168","42.4729465","3 - UTM10x10 + Elevation","235","S",NA
"Q-P15000","Linario amethysteae-Calenduletum arvensis","Scleranthion annui","Papaveretea rhoeadis","V15",NA,"1982","-7.095006513","42.4012842","3 - UTM10x10 + Elevation","360","",NA
"T-P32595","Linario amethysteae-Calenduletum arvensis","Scleranthion annui","Papaveretea rhoeadis","V15",60,"1995","-7.59002046","42.49233933","1 - UTM1x1 + Elevation","310","",0
"Q-P14975","Linario amethysteae-Calenduletum arvensis","Scleranthion annui","Papaveretea rhoeadis","V15",40,"1982","-7.720513206","42.60947055","3 - UTM10x10 + Elevation","340","E",NA
"R-P21298","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",40,"1995","-7.273824138","42.67205843","1 - UTM1x1 + Elevation","1000","N",5
"R-P23999","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",200,"1986","-6.995282441","42.38985921","4 - UTM10x10 + Centroid","98","",NA
"R-P24619","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","R1R",15,"2012","-6.587236569","42.27425173","1 - UTM1x1 + Elevation","1003","NE",5
"R-P24616","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","R1R",3,"2012","-6.489870938","42.31147718","1 - UTM1x1 + Elevation","892","N",3
"R-P21299","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","R1R",30,"1995","-7.442382618","42.64042379","1 - UTM1x1 + Elevation","440","",0
"R-P24001","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",100,"1986","-6.995282441","42.38985921","4 - UTM10x10 + Centroid","97","S",10
"R-P24006","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",80,"1986","-6.752607733","42.38526237","4 - UTM10x10 + Centroid","126","",NA
"R-P21303","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V32",50,"1995","-7.558860206","42.56561259","1 - UTM1x1 + Elevation","370","",0
"R-P21302","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","R1R",70,"1995","-7.461822219","42.57124082","1 - UTM1x1 + Elevation","380","S",NA
"T-P36769","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",50,"1993","-7.592446428","42.49224194","1 - UTM1x1 + Elevation","300","N",NA
"R-P21296","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",40,"1995","-7.434860876","42.50026169","1 - UTM1x1 + Elevation","480","NW",NA
"T-P12100","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",100,"1988","-6.68302659","42.79165488","3 - UTM10x10 + Elevation","950","",NA
"T-P36768","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","R",40,"1993","-7.500174758","42.5625352","1 - UTM1x1 + Elevation","410","",0
"R-P24618","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","R1R",2,"2012","-6.63362637","42.40605506","1 - UTM1x1 + Elevation","699","NW",20
"R-P21297","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",50,"1995","-7.273300749","42.62886084","1 - UTM1x1 + Elevation","900","S",5
"R-P21300","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",30,"1995","-7.526242786","42.55250296","1 - UTM1x1 + Elevation","360","",0
"R-P24009","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",200,"1986","-6.877098566","42.29744784","4 - UTM10x10 + Centroid","104","W",25
"T-P36778","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",50,"1993","-7.278658355","42.63586337","1 - UTM1x1 + Elevation","900","S",5
"T-P36770","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V32",50,"1993","-7.561289117","42.56551573","1 - UTM1x1 + Elevation","370","",0
"T-P12102","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",20,"1988","-6.980480903","43.30929352","3 - UTM10x10 + Elevation","680","",NA
"R-P24010","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",150,"1986","-6.877098566","42.29744784","4 - UTM10x10 + Centroid","104","W",25
"R-P24007","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","R1R",60,"1986","-6.752607733","42.38526237","4 - UTM10x10 + Centroid","127","SW",15
"T-P36775","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",30,"1993","-7.526632876","42.55788955","1 - UTM1x1 + Elevation","360","",0
"T-P36773","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",15,"1993","-7.377916818","42.59069009","1 - UTM1x1 + Elevation","500","",0
"R-P24005","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","R1R",50,"1986","-6.752607733","42.38526237","4 - UTM10x10 + Centroid","102","",NA
"T-P36772","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","R1R",70,"1993","-7.461822219","42.57124082","1 - UTM1x1 + Elevation","380","S",NA
"R-P21301","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","R1R",50,"1995","-7.521570042","42.48786327","1 - UTM1x1 + Elevation","320","",NA
"R-P21305","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",50,"1995","-7.595267542","42.49753063","1 - UTM1x1 + Elevation","300","N",NA
"T-P12101","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",20,"1988","-6.921664848","43.31492976","3 - UTM10x10 + Elevation","670","",NA
"R-P24617","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",10,"2012","-6.640694864","42.40222875","1 - UTM1x1 + Elevation","693","NW",20
"T-P36777","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",40,"1993","-7.273824138","42.67205843","1 - UTM1x1 + Elevation","1000","N",5
"R-P21306","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",15,"1995","-7.375360467","42.58898722","1 - UTM1x1 + Elevation","500","",0
"R-P21304","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","R",40,"1995","-7.500562743","42.56792197","1 - UTM1x1 + Elevation","410","",0
"R-P22254","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",60,"1999","-8.061560413","42.03309657","1 - UTM1x1 + Elevation","1000","SE",5
"T-P36771","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",40,"1993","-7.43013428","42.50224556","1 - UTM1x1 + Elevation","480","NW",NA
"T-P12099","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",100,"1988","-6.730196674","42.84414942","3 - UTM10x10 + Elevation","980","",NA
"T-P12103","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",10,"1988","-6.832348725","43.22792752","3 - UTM10x10 + Elevation","660","",NA
"T-P12050","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",NA,"1988","-6.205383665","42.63315379","3 - UTM10x10 + Elevation","1070","",NA
"R-P24008","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",80,"1986","-6.877098566","42.29744784","4 - UTM10x10 + Centroid","121","N",15
"T-P36776","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","R1R",50,"1993","-7.526811306","42.493058","1 - UTM1x1 + Elevation","320","",NA
"T-P36774","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","R1R",30,"1993","-7.442382618","42.64042379","1 - UTM1x1 + Elevation","440","",0
"T-P12098","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",100,"1988","-6.708827691","42.81423125","3 - UTM10x10 + Elevation","860","",NA
"S-P25125","Lolietum perennis","Cynosurion cristati","Molinio-Arrhenatheretea","V32",4,"2010","-1.376829654","42.60572333","4 - UTM10x10 + Centroid","400","",NA
"S-P20458","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V15",7,"1972","-8.722489446","42.29182136","3 - UTM10x10 + Elevation","30","E",NA
"T-P05326","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",2,"1995","-3.568552019","43.15388525","1 - UTM1x1 + Elevation","1200","",NA
"R-P23907","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",1,"1986","-6.805884296","42.32122055","3 - UTM10x10 + Elevation","1000","",NA
"S-P20456","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V32",5,"1972","-8.656020256","42.33473892","3 - UTM10x10 + Elevation","80","E",NA
"T-P05322","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",2,"1995","-3.568969875","43.19890708","1 - UTM1x1 + Elevation","550","",NA
"S-P20439","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V",2,"1972","-8.810638637","42.27477128","3 - UTM10x10 + Elevation","120","NW",NA
"T-P11853","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V37",10,"1988","-5.024032771","43.01942117","4 - UTM10x10 + Centroid","1060","",NA
"S-P20446","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",2,"1972","-8.797149763","42.28625851","3 - UTM10x10 + Elevation","100","N",NA
"S-P20451","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",2,"1972","-8.758981719","42.26658345","3 - UTM10x10 + Elevation","30","SE",NA
"S-P20434","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V",2,"1972","-8.838762822","42.26433616","3 - UTM10x10 + Elevation","30","E",NA
"S-P20457","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V32",8,"1972","-8.722815036","42.29540585","3 - UTM10x10 + Elevation","40","SE",NA
"S-P20436","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V34",2,"1972","-8.768990292","42.19046266","3 - UTM10x10 + Elevation","70","SE",NA
"S-P20444","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V34",2,"1972","-8.663102943","42.30558158","3 - UTM10x10 + Elevation","80","SW",NA
"T-P11854","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",8,"1988","-4.75374147","43.05180932","3 - UTM10x10 + Elevation","1610","",NA
"S-P20452","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V32",2,"1972","-8.823626221","42.25790695","3 - UTM10x10 + Elevation","30","NE",NA
"S-P20449","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",2,"1972","-8.784972881","42.3120808","3 - UTM10x10 + Elevation","30","N",NA
"S-P20448","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",2,"1972","-8.765478019","42.2050429","3 - UTM10x10 + Elevation","8","SW",NA
"S-P20438","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",2,"1972","-8.832520105","42.27545709","3 - UTM10x10 + Elevation","120","W",NA
"S-P20454","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V37",2,"1972","-8.785695167","42.18781814","3 - UTM10x10 + Elevation","40","SE",NA
"S-P20437","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V32",2,"1972","-8.685631646","42.28645908","3 - UTM10x10 + Elevation","100","NW",NA
"S-P20450","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V34",2,"1972","-8.75972483","42.32775914","3 - UTM10x10 + Elevation","30","NW",NA
"S-P20445","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",2,"1972","-8.795333917","42.18732995","3 - UTM10x10 + Elevation","50","N",NA
"S-P20441","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V34",3,"1972","-8.751504361","42.21114791","3 - UTM10x10 + Elevation","60","E",NA
"S-P20443","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",2,"1972","-8.762904127","42.20337229","3 - UTM10x10 + Elevation","20","W",NA
"S-P20453","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V37",2,"1972","-8.797149763","42.28625851","3 - UTM10x10 + Elevation","100","SW",NA
"S-P20447","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V34",4,"1972","-8.85664787","42.27422322","3 - UTM10x10 + Elevation","100","SW",NA
"S-P20442","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",2,"1972","-8.79259593","42.18386796","3 - UTM10x10 + Elevation","40","S",NA
"R-P23912","Lolio-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V",10,"1986","-6.864005268","42.3192739","3 - UTM10x10 + Elevation","1040","",NA
"R-P22199","Lolio perennis-Plantaginetum maioris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",3,"1999","-8.001127176","41.97093036","1 - UTM1x1 + Elevation","580","S",NA
"R-P22204","Lolio perennis-Plantaginetum maioris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",2,"1999","-7.91905333","41.90786144","1 - UTM1x1 + Elevation","875","N",NA
"Q-P10416","Lolio perennis-Plantaginetum maioris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",4,"2000","-6.616567662","41.93835555","1 - UTM1x1 + Elevation","770","",NA
"R-P22201","Lolio perennis-Plantaginetum maioris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",4,"1999","-8.096442216","41.95592432","1 - UTM1x1 + Elevation","830","NE",NA
"S-P12087","Lolio perennis-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",10,"1975","-6.613243276","43.56099239","3 - UTM10x10 + Elevation","15","SW",5
"S-P12086","Lolio perennis-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",10,"1975","-6.941855935","43.55011916","3 - UTM10x10 + Elevation","30","",NA
"S-P12092","Lolio perennis-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",10,"1975","-7.089128404","43.53843902","4 - UTM10x10 + Centroid","40","N",10
"S-P15172","Lolio perennis-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",50,"1967","-2.137384244","43.2943199","1 - UTM1x1 + Elevation","10","",NA
"S-P12085","Lolio perennis-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",10,"1975","-6.533310392","43.54908851","3 - UTM10x10 + Elevation","10","",NA
"S-P12093","Lolio perennis-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",10,"1975","-6.345618503","43.36734135","4 - UTM10x10 + Centroid","10","NW",5
"S-P12091","Lolio perennis-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",10,"1975","-6.345618503","43.36734135","4 - UTM10x10 + Centroid","662","",NA
"S-P15160","Lolio perennis-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",20,"1967","-1.822892987","43.36535217","1 - UTM1x1 + Elevation","200","",0
"S-P12089","Lolio perennis-Plantaginetum majoris","Cynosurion cristati","Molinio-Arrhenatheretea","V35",10,"1975","-6.661689635","43.54324309","3 - UTM10x10 + Elevation","55","E",10
