"SIVIMID","NMDS1","NMDS2","Relevé.number","Sintaxon","Temp","Precip","UTM10X10","UTM1X1","JuiceID","OriginalElevation","Locality","Country","ECOREG_WWF","DUNES_BOHN","Plant.Cover","Aspect","Slope","Area","SintaxonID","Authors","Year","Title","Publication","Type","DEG_LON","DEG_LAT","Accuracy","Elevation","ANTHROPIC","Vegetation","Class","Order","Alliance","EUNIS2020","EUNIS_REVISED","PCluster","EUNISL1","EUNISL2"
"S-P20442",-0.131401453828733,0.0365878648902407,420442,"Lolio-Plantaginetum majoris",146,15779,"29TNG17","",3345,40,"carea cementerio. Cangas","ES","ATL_COAST","N_DUNES",NA,"S",NA,2,"236","Castroviejo, S.","1972","Flora y cartografía de la vegetación de la península de Morrazo, (Pontevedra).","Tesis Doctoral. Facultad de ciencias, Universidad Complutense de Madrid. 291","No forest",-8.79259593,42.18386796,"3 - UTM10x10 + Elevation",40,"?","VEGETATION OF THE NEMORAL FOREST ZONE","Molinio-Arrhenatheretea","Potentillo-Polygonetalia avicularis","Potentillion anserinae"," V35   ","V35",0,"Trampled","V35"
"S-P20443",-0.122273169943411,0.0450598006684448,420443,"Lolio-Plantaginetum majoris",147,15431,"29TNG17","",3346,20,"Rodeira. Cangas","ES","ATL_COAST","N_DUNES",NA,"W",NA,2,"236","Castroviejo, S.","1972","Flora y cartografía de la vegetación de la península de Morrazo, (Pontevedra).","Tesis Doctoral. Facultad de ciencias, Universidad Complutense de Madrid. 291","No forest",-8.762904127,42.20337229,"3 - UTM10x10 + Elevation",20,"?","VEGETATION OF THE NEMORAL FOREST ZONE","Molinio-Arrhenatheretea","Potentillo-Polygonetalia avicularis","Potentillion anserinae"," V35   ","V35",0,"Trampled","V35"
"S-P20444",-0.130866845489325,0.0282971457673697,420444,"Lolio-Plantaginetum majoris",140,17869,"29TNG28","",3347,80,"Paxarín. Moaña","ES","ATL_COAST","N_DUNES",NA,"SW",NA,2,"236","Castroviejo, S.","1972","Flora y cartografía de la vegetación de la península de Morrazo, (Pontevedra).","Tesis Doctoral. Facultad de ciencias, Universidad Complutense de Madrid. 291","No forest",-8.663102943,42.30558158,"3 - UTM10x10 + Elevation",80,"?","VEGETATION OF THE NEMORAL FOREST ZONE","Molinio-Arrhenatheretea","Potentillo-Polygonetalia avicularis","Potentillion anserinae"," V34   ","V35",0,"Trampled","V35"
"S-P20445",-0.0962256021607399,-0.0022337192798625,420445,"Lolio-Plantaginetum majoris",148,15787,"29TNG17","",3348,50,"Darbo, iglesario. Cangas","ES","ATL_COAST","N_DUNES",NA,"N",NA,2,"236","Castroviejo, S.","1972","Flora y cartografía de la vegetación de la península de Morrazo, (Pontevedra).","Tesis Doctoral. Facultad de ciencias, Universidad Complutense de Madrid. 291","No forest",-8.795333917,42.18732995,"3 - UTM10x10 + Elevation",50,"?","VEGETATION OF THE NEMORAL FOREST ZONE","Molinio-Arrhenatheretea","Potentillo-Polygonetalia avicularis","Potentillion anserinae"," V35   ","V35",0,"Trampled","V35"
"S-P20446",-0.132350630303529,0.0287490104331449,420446,"Lolio-Plantaginetum majoris",144,15904,"29TNG18","",3349,100,"Hio, iglesario. Cangas","ES","ATL_COAST","N_DUNES",NA,"N",NA,2,"236","Castroviejo, S.","1972","Flora y cartografía de la vegetación de la península de Morrazo, (Pontevedra).","Tesis Doctoral. Facultad de ciencias, Universidad Complutense de Madrid. 291","No forest",-8.797149763,42.28625851,"3 - UTM10x10 + Elevation",100,"?","VEGETATION OF THE NEMORAL FOREST ZONE","Molinio-Arrhenatheretea","Potentillo-Polygonetalia avicularis","Potentillion anserinae"," V35   ","V35",0,"Trampled","V35"
"S-P20447",-0.102803493980429,0.0398126009875119,420447,"Lolio-Plantaginetum majoris",144,14932,"29TNG18","",3350,100,"Beloso de arriba. Bueu","ES","ATL_COAST","N_DUNES",NA,"SW",NA,4,"236","Castroviejo, S.","1972","Flora y cartografía de la vegetación de la península de Morrazo, (Pontevedra).","Tesis Doctoral. Facultad de ciencias, Universidad Complutense de Madrid. 291","No forest",-8.85664787,42.27422322,"3 - UTM10x10 + Elevation",100,"?","VEGETATION OF THE NEMORAL FOREST ZONE","Molinio-Arrhenatheretea","Potentillo-Polygonetalia avicularis","Potentillion anserinae"," V34   ","V35",0,"Trampled","V35"
"S-P20448",-0.104569946697447,0.0384919075709546,420448,"Lolio-Plantaginetum majoris",148,15503,"29TNG17","",3351,8,"Menduiña. Cangas","ES","ATL_COAST","N_DUNES",NA,"SW",NA,2,"236","Castroviejo, S.","1972","Flora y cartografía de la vegetación de la península de Morrazo, (Pontevedra).","Tesis Doctoral. Facultad de ciencias, Universidad Complutense de Madrid. 291","No forest",-8.765478019,42.2050429,"3 - UTM10x10 + Elevation",8,"?","VEGETATION OF THE NEMORAL FOREST ZONE","Molinio-Arrhenatheretea","Potentillo-Polygonetalia avicularis","Potentillion anserinae"," V35   ","V35",0,"Trampled","V35"
"S-P20449",-0.115265308123095,0.0178042855229562,420449,"Lolio-Plantaginetum majoris",143,16864,"29TNG18","",3352,30,"Aldán. Cangas","ES","ATL_COAST","N_DUNES",NA,"N",NA,2,"236","Castroviejo, S.","1972","Flora y cartografía de la vegetación de la península de Morrazo, (Pontevedra).","Tesis Doctoral. Facultad de ciencias, Universidad Complutense de Madrid. 291","No forest",-8.784972881,42.3120808,"3 - UTM10x10 + Elevation",30,"?","VEGETATION OF THE NEMORAL FOREST ZONE","Molinio-Arrhenatheretea","Potentillo-Polygonetalia avicularis","Potentillion anserinae"," V35   ","V35",0,"Trampled","V35"
"S-P20450",-0.149996562239154,0.0413189111345909,420450,"Lolio-Plantaginetum majoris",143,16998,"29TNG18","",3353,30,"Ameixide. Aldán. Cangas","ES","ATL_COAST","N_DUNES",NA,"NW",NA,2,"236","Castroviejo, S.","1972","Flora y cartografía de la vegetación de la península de Morrazo, (Pontevedra).","Tesis Doctoral. Facultad de ciencias, Universidad Complutense de Madrid. 291","No forest",-8.75972483,42.32775914,"3 - UTM10x10 + Elevation",30,"?","VEGETATION OF THE NEMORAL FOREST ZONE","Molinio-Arrhenatheretea","Potentillo-Polygonetalia avicularis","Potentillion anserinae"," V34   ","V35",0,"Trampled","V35"
"S-P20451",-0.0924541894027739,0.012879232262192,420451,"Lolio-Plantaginetum majoris",148,15384,"29TNG17","",3354,30,"Espiritu Santo. Cangas","ES","ATL_COAST","N_DUNES",NA,"SE",NA,2,"236","Castroviejo, S.","1972","Flora y cartografía de la vegetación de la península de Morrazo, (Pontevedra).","Tesis Doctoral. Facultad de ciencias, Universidad Complutense de Madrid. 291","No forest",-8.758981719,42.26658345,"3 - UTM10x10 + Elevation",30,"?","VEGETATION OF THE NEMORAL FOREST ZONE","Molinio-Arrhenatheretea","Potentillo-Polygonetalia avicularis","Potentillion anserinae"," V35   ","V35",0,"Trampled","V35"
"S-P20452",-0.0212458813475949,-0.00633885250849577,420452,"Lolio-Plantaginetum majoris",147,15518,"29TNG17","",3355,30,"Espiritu Santo. Cangas","ES","ATL_COAST","N_DUNES",NA,"NE",NA,2,"236","Castroviejo, S.","1972","Flora y cartografía de la vegetación de la península de Morrazo, (Pontevedra).","Tesis Doctoral. Facultad de ciencias, Universidad Complutense de Madrid. 291","No forest",-8.823626221,42.25790695,"3 - UTM10x10 + Elevation",30,"?","VEGETATION OF THE NEMORAL FOREST ZONE","Molinio-Arrhenatheretea","Potentillo-Polygonetalia avicularis","Potentillion anserinae"," V32   ","V37",0,"Weed","V15A"
"S-P20453",-0.0213145305500202,0.0189279431764438,420453,"Lolio-Plantaginetum majoris",144,15904,"29TNG18","",3356,100,"Coiro. Cangas","ES","ATL_COAST","N_DUNES",NA,"SW",NA,2,"236","Castroviejo, S.","1972","Flora y cartografía de la vegetación de la península de Morrazo, (Pontevedra).","Tesis Doctoral. Facultad de ciencias, Universidad Complutense de Madrid. 291","No forest",-8.797149763,42.28625851,"3 - UTM10x10 + Elevation",100,"?","VEGETATION OF THE NEMORAL FOREST ZONE","Molinio-Arrhenatheretea","Potentillo-Polygonetalia avicularis","Potentillion anserinae"," V37   ","V37",0,"Ruderal","V37"
"S-P20454",-0.000772642859612772,-0.00154100967077241,420454,"Lolio-Plantaginetum majoris",146,15611,"29TNG17","",3357,40,"Balea. Cangas","ES","ATL_COAST","N_DUNES",NA,"SE",NA,2,"236","Castroviejo, S.","1972","Flora y cartografía de la vegetación de la península de Morrazo, (Pontevedra).","Tesis Doctoral. Facultad de ciencias, Universidad Complutense de Madrid. 291","No forest",-8.785695167,42.18781814,"3 - UTM10x10 + Elevation",40,"?","VEGETATION OF THE NEMORAL FOREST ZONE","Molinio-Arrhenatheretea","Potentillo-Polygonetalia avicularis","Potentillion anserinae"," V37   ","V37",0,"Weed","V15A"
"S-P20456",-0.0285286891454718,-0.00398047198024736,420456,"Lolio-Plantaginetum majoris",143,16701,"29TNG28","",3359,80,"Carrasqueira. Moaña","ES","ATL_COAST","N_DUNES",NA,"E",NA,5,"236","Castroviejo, S.","1972","Flora y cartografía de la vegetación de la península de Morrazo, (Pontevedra).","Tesis Doctoral. Facultad de ciencias, Universidad Complutense de Madrid. 291","No forest",-8.656020256,42.33473892,"3 - UTM10x10 + Elevation",80,"?","VEGETATION OF THE NEMORAL FOREST ZONE","Molinio-Arrhenatheretea","Potentillo-Polygonetalia avicularis","Potentillion anserinae"," V32   ","V37",0,"Weed","V15A"
"S-P20457",-0.0200867818300332,0.0161156067405004,420457,"Lolio-Plantaginetum majoris",145,15824,"29TNG28","",3360,40,"Meira. Moaña","ES","ATL_COAST","N_DUNES",NA,"SE",NA,8,"236","Castroviejo, S.","1972","Flora y cartografía de la vegetación de la península de Morrazo, (Pontevedra).","Tesis Doctoral. Facultad de ciencias, Universidad Complutense de Madrid. 291","No forest",-8.722815036,42.29540585,"3 - UTM10x10 + Elevation",40,"?","VEGETATION OF THE NEMORAL FOREST ZONE","Molinio-Arrhenatheretea","Potentillo-Polygonetalia avicularis","Potentillion anserinae"," V32   ","V37",0,"Trampled","V35"
"S-P20458",0.0323200791759179,-0.0279950782751152,420458,"Lolio-Plantaginetum majoris",147,15936,"29TNG28","",3332,30,"Domayo. Moaña","ES","ATL_COAST","N_DUNES",NA,"E",NA,7,"236","Castroviejo, S.","1972","Flora y cartografía de la vegetación de la península de Morrazo, (Pontevedra).","Tesis Doctoral. Facultad de ciencias, Universidad Complutense de Madrid. 291","No forest",-8.722489446,42.29182136,"3 - UTM10x10 + Elevation",30,"?","VEGETATION OF THE NEMORAL FOREST ZONE","Molinio-Arrhenatheretea","Potentillo-Polygonetalia avicularis","Potentillion anserinae"," V15   ","V15",0,"Weed","V15A"
"S-P21793",-0.0598552237087464,-0.0654389203667379,421793,"Polygono-Chenopodion polyspermi",62,13736,"29TQH26","",3580,1580,"Puerto de Somiedo","ES","ATL_COAST","N_DUNES",70,"",NA,10,"L061","Fernández Prieto, J. A.","1981","Estudio de la flora y vegetación del concejo de Somiedo","Tesis Doctoral. Universidad de Oviedo.","No forest",-6.265099743,42.98083098,"3 - UTM10x10 + Elevation",1580,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V15   ","V15",2,"Weed","V15A"
"S-P21794",-0.0943247304286441,-0.0269253471077398,421794,"Polygono-Chenopodion polyspermi",79,13238,"29TQH27","",3581,1240,"Valle de Lago","ES","ATL_COAST","N_DUNES",2,"",NA,10,"L061","Fernández Prieto, J. A.","1981","Estudio de la flora y vegetación del concejo de Somiedo","Tesis Doctoral. Universidad de Oviedo.","No forest",-6.193653016,43.06928793,"3 - UTM10x10 + Elevation",1240,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V37   ","V15",0,"Weed","V15B"
"S-P21795",-0.0113152150808633,-0.0808477347237543,421795,"Polygono-Chenopodion polyspermi",78,11821,"29TQH27","",3582,1200,"Valle de Lago","ES","ATL_COAST","N_DUNES",10,"",NA,8,"L061","Fernández Prieto, J. A.","1981","Estudio de la flora y vegetación del concejo de Somiedo","Tesis Doctoral. Universidad de Oviedo.","No forest",-6.202027389,43.13568315,"3 - UTM10x10 + Elevation",1200,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V15   ","V15",2,"Weed","V15A"
"S-P21796",-0.0272245923132187,-0.0609548147329659,421796,"Polygono-Chenopodion polyspermi",79,12235,"29TQH27","",3583,1240,"Valle de Lago","ES","ATL_COAST","N_DUNES",60,"",NA,15,"L061","Fernández Prieto, J. A.","1981","Estudio de la flora y vegetación del concejo de Somiedo","Tesis Doctoral. Universidad de Oviedo.","No forest",-6.196105687,43.06921939,"3 - UTM10x10 + Elevation",1240,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V15   ","V15",2,"Weed","V15A"
"S-P21797",-0.0321409536008555,-0.0105942262753968,421797,"Polygono-Chenopodion polyspermi",87,12421,"29TQH37","",3584,1100,"Saliencia","ES","ATL_COAST","N_DUNES",80,"",NA,5,"L061","Fernández Prieto, J. A.","1981","Estudio de la flora y vegetación del concejo de Somiedo","Tesis Doctoral. Universidad de Oviedo.","No forest",-6.142268107,43.12113437,"3 - UTM10x10 + Elevation",1100,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V15   ","V15",2,"Weed","V15B"
"S-P21798",0.0417292785767096,0.262368676342653,421798,"Onopordion acanthii",81,14448,"29TQH26","",3585,1360,"subida al Puerto de Somiedo, en bordes de carretera removitos","ES","ATL_COAST","N_DUNES",30,"",NA,50,"L843","Fernández Prieto, J. A.","1981","Estudio de la flora y vegetación del concejo de Somiedo","Tesis Doctoral. Universidad de Oviedo.","No forest",-6.247482993,42.9723286,"3 - UTM10x10 + Elevation",1360,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Carthametalia lanati","Onopordion castellani"," V38   ","V38",6,"Ruderal","V38"
"S-P21799",-0.0310747735263096,0.177841568606344,421799,"Onopordion acanthii",82,13619,"29TQH26","",3586,1248,"subida al Puerto de Somiedo, en bordes de carretera removitos","ES","ATL_COAST","N_DUNES",50,"",NA,50,"L843","Fernández Prieto, J. A.","1981","Estudio de la flora y vegetación del concejo de Somiedo","Tesis Doctoral. Universidad de Oviedo.","No forest",-6.247104232,42.96513607,"3 - UTM10x10 + Elevation",1248,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Carthametalia lanati","Onopordion castellani"," V     ","V38",0,"Ruderal","V38"
"S-P21800",-0.00481428423146486,0.202843725803496,421800,"Onopordion acanthii",82,12608,"29TQH26","",3587,1290,"subida al Puerto de Somiedo, en bordes de carretera removitos","ES","ATL_COAST","N_DUNES",40,"",NA,50,"L843","Fernández Prieto, J. A.","1981","Estudio de la flora y vegetación del concejo de Somiedo","Tesis Doctoral. Universidad de Oviedo.","No forest",-6.210751669,42.9733659,"3 - UTM10x10 + Elevation",1290,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Carthametalia lanati","Onopordion castellani"," V38   ","V38",6,"Ruderal","V38"
"S-P21801",0.0343362031339977,0.0852240510155825,421801,"Onopordion acanthii",74,12641,"29TQH27","",3588,1200,"Valle de Lago","ES","ATL_COAST","N_DUNES",70,"",NA,40,"L843","Fernández Prieto, J. A.","1981","Estudio de la flora y vegetación del concejo de Somiedo","Tesis Doctoral. Universidad de Oviedo.","No forest",-6.221480608,43.13153497,"3 - UTM10x10 + Elevation",1200,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Carthametalia lanati","Onopordion castellani"," V38   ","V38",6,"Ruderal","V39"
"S-P21802",0.00581134994928919,0.0839578953497456,421802,"Onopordion acanthii",83,9755,"29TQH27","",3589,1180,"Valle de Lago","ES","ATL_COAST","N_DUNES",80,"",NA,30,"L843","Fernández Prieto, J. A.","1981","Estudio de la flora y vegetación del concejo de Somiedo","Tesis Doctoral. Universidad de Oviedo.","No forest",-6.2482752,43.08035453,"3 - UTM10x10 + Elevation",1180,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Carthametalia lanati","Onopordion castellani"," V38   ","V38",6,"Ruderal","V39"
"S-P21804",0.108939952046485,0.173188731826259,421804,"Chenopodio boni-henrici-Senecietum durieui",59,12362,"29TQH27","",3591,1640,"Las camposas","ES","ATL_COAST","N_DUNES",100,"",NA,10,"2872","Fernández Prieto, J. A.","1981","Estudio de la flora y vegetación del concejo de Somiedo","Tesis Doctoral. Universidad de Oviedo.","No forest",-6.283627571,43.05233259,"3 - UTM10x10 + Elevation",1640,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae"," H25   ","V39",0,"Ruderal","V39"
"S-P21809",0.0110117987442974,0.0657028791857633,421809,"Chenopodio boni-henrici-Senecietum durieui",63,11599,"29TQH26","",3592,1710,"Vega del Lago Cerveriz","ES","ATL_COAST","N_DUNES",70,"E",10,20,"2872","Fernández Prieto, J. A.","1981","Estudio de la flora y vegetación del concejo de Somiedo","Tesis Doctoral. Universidad de Oviedo.","No forest",-6.25615877,42.99729328,"3 - UTM10x10 + Elevation",1710,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae"," V     ","V39",0,"Ruderal","V39"
"S-P21810",0.0885095241549586,0.071005202003061,421810,"Arction",89,13865,"29TQH37","",3593,1100,"Saliencia","ES","ATL_COAST","N_DUNES",100,"",NA,10,"L079","Fernández Prieto, J. A.","1981","Estudio de la flora y vegetación del concejo de Somiedo","Tesis Doctoral. Universidad de Oviedo.","No forest",-6.106897356,43.10229232,"3 - UTM10x10 + Elevation",1100,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae"," V39   ","V39",7,"Ruderal","V39"
"S-P21812",0.0276699688332647,0.0442048777363692,421812,"Arction",98,11376,"29TQH27","",3594,890,"Gua","ES","ATL_COAST","N_DUNES",90,"",NA,30,"L079","Fernández Prieto, J. A.","1981","Estudio de la flora y vegetación del concejo de Somiedo","Tesis Doctoral. Universidad de Oviedo.","No forest",-6.261877126,43.10517829,"3 - UTM10x10 + Elevation",890,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae"," V39   ","V39",7,"Ruderal","V39"
"S-P25125",-0.0887445825655105,0.0679321847825741,425125,"Lolietum perennis",126,7257,"30TXN31","30TXN3411",5216,400,"Cáseda","ES","ATL_COAST","N_DUNES",NA,"",NA,4,"7895b","Berastegi, A.","2010","Prados y pastizales en Navarra. Descripción, tipificación y ecología.","Tesis doctoral. Universidad del País Vasco. 584","No forest",-1.376829654,42.60572333,"4 - UTM10x10 + Centroid",400,"?","VEGETATION OF THE NEMORAL FOREST ZONE","Molinio-Arrhenatheretea","Potentillo-Polygonetalia avicularis","Potentillion anserinae"," V32   ","V37",0,"Trampled","V35"
"S-P25141",-0.09855836235202,0.088778487457919,425141,"Trifolio fragiferi-Cynodontetum dactyli",113,14203,"30TWN92","30TWN9620",4901,320,"Mendigorria","ES","ATL_COAST","N_DUNES",NA,"",NA,5,"227","Berastegi, A.","2010","Prados y pastizales en Navarra. Descripción, tipificación y ecología.","Tesis doctoral. Universidad del País Vasco. 584","No forest",-7,43,"5 - UTMs missing from DEM",320,"?","VEGETATION OF THE NEMORAL FOREST ZONE","Molinio-Arrhenatheretea","Potentillo-Polygonetalia avicularis","Trifolion maritimi"," V32   ","V37",0,"Trampled","V35"
"S-P31488",-0.0476476722642686,-0.226841992753561,431488,"SJ12",121,14609,"29TNJ93","",5808,NA,"Playa de Morouzos-Cabalar","ES","ATL_COAST","N_DUNES",NA,"",NA,1,"2525a,,,,,ISJ0 SJ12","",NA,"","","No forest",-7.816269054,43.65730685,"4 - UTM10x10 + Centroid",156,NA,NA,NA,NA,NA," V37   ","V15",0,"Weed","V15A"
"T-P01412",0.0886716311364875,-0.153724026574987,501412,"Chenopodio albi-Conyzetum canadensis",140,12084,"29TNG78","",14206,NA,"Ribadavia","","ATL_COAST","N_DUNES",60,"",NA,100,"1902","Carretero, J.L.","1994","Las comunidades vegetales de Conyza bonariensis, C. canadensis, C. sumatrensis y Aster squamatus en España'."," Ecología, 8: 193-202.","No forest",-8.089908005,42.31364925,"4 - UTM10x10 + Centroid",223,"Yes","ANTHROPOGENIC VEGETATION","Chenopodietea","Chenopodietalia","Chenopodion muralis"," V     ","V38",0,"Weed","V15B"
"T-P01418",0.0630300872615915,-0.128984514785304,501418,"Chenopodio albi-Conyzetum canadensis",128,16409,"29TNG38","",14207,NA,"Redondela","","ATL_COAST","N_DUNES",75,"",NA,100,"1902","Carretero, J.L.","1994","Las comunidades vegetales de Conyza bonariensis, C. canadensis, C. sumatrensis y Aster squamatus en España'."," Ecología, 8: 193-202.","No forest",-8.56634392,42.31572717,"4 - UTM10x10 + Centroid",177,"Yes","ANTHROPOGENIC VEGETATION","Chenopodietea","Chenopodietalia","Chenopodion muralis"," V     ","V38",0,"Weed","V15B"
