Relevé number,SIVIMID,CODE,EUNIS_REVISED,EUNIS2020,EUNISL1,EUNISL2,EUNISL3,Aspect,Slope,Area,Year,DEG_LON,DEG_LAT,Accuracy,Elevation,Class,Order,Alliance,Sintaxon
153,R-P07581,V38c,V38,R,Ruderal,V37,V38,,NA,1,1949,-2.568802595,43.12655443,4 - UTM10x10 + Centroid,304,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Polygono-Chenopodion polyspermi
157,R-P07585,V38c,V38,V,Ruderal,V37,V38,,NA,1,1949,-2.568802595,43.12655443,4 - UTM10x10 + Centroid,304,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Polygono-Chenopodion polyspermi
159,R-P07587,V38c,V15,H25,Ruderal,V37,V38,,NA,1,1949,-2.568802595,43.12655443,4 - UTM10x10 + Centroid,304,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Polygono-Chenopodion polyspermi
158,R-P07586,V38c,V38,R,Ruderal,V37,V38,,NA,1,1949,-2.568802595,43.12655443,4 - UTM10x10 + Centroid,304,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Polygono-Chenopodion polyspermi
319,R-P27093,V38c,V38,V32,Ruderal,V37,V38,,NA,12,1985,-8.02739789,43.62448443,3 - UTM10x10 + Elevation,170,Chenopodietea,Brometalia rubenti-tectorum,Echio-Galactition tomentosae,Coleostepho myconis-Galactitetum tomentosae
486,S-P20430,V38c,V39,R54,Ruderal,V39,V38,N,NA,10,1972,-8.748958932,42.34270434,3 - UTM10x10 + Elevation,20,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Galactito tomentosae-Digitaletum purpureae
843,T-P17219,V38c,V38,V38,Ruderal,V39,V38,,NA,10,1975,-8.813848245,42.33582066,3 - UTM10x10 + Elevation,20,Epilobietea angustifolii,Convolvuletalia sepium,Senecionion fluviatilis,Arundini-Convolvuletum sepium
489,S-P20433,V38c,V39,Sa,Ruderal,V37,V38,N,NA,10,1972,-8.649416338,42.39627972,3 - UTM10x10 + Elevation,120,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Galactito tomentosae-Digitaletum purpureae
309,R-P27073,V38c,V38,V33,Ruderal,V37,V38,,NA,10,1985,-5.814756567,43.6140776,4 - UTM10x10 + Centroid,48,Chenopodietea,Brometalia rubenti-tectorum,Echio-Galactition tomentosae,Coleostepho myconis-Galactitetum tomentosae
314,R-P27079,V38c,V37,V32,Ruderal,V37,V38,W,NA,8,1985,-7.616743442,43.66705507,3 - UTM10x10 + Elevation,40,Chenopodietea,Brometalia rubenti-tectorum,Echio-Galactition tomentosae,Coleostepho myconis-Galactitetum tomentosae
310,R-P27074,V38c,V38,V,Ruderal,V37,V38,,NA,5,1985,-6.949739134,43.54130303,4 - UTM10x10 + Centroid,47,Chenopodietea,Brometalia rubenti-tectorum,Echio-Galactition tomentosae,Coleostepho myconis-Galactitetum tomentosae
327,R-P27105,V38c,V38,V32,Ruderal,V37,V38,,NA,3,1985,-6.708298223,43.53800992,4 - UTM10x10 + Centroid,71,Chenopodietea,Brometalia rubenti-tectorum,Echio-Galactition tomentosae,Coleostepho myconis-Galactitetum tomentosae
320,R-P27095,V38c,V38,V33,Ruderal,V37,V38,,NA,25,1985,-7.847236582,42.31138127,4 - UTM10x10 + Centroid,305,Chenopodietea,Brometalia rubenti-tectorum,Echio-Galactition tomentosae,Coleostepho myconis-Galactitetum tomentosae
945,T-P36815,V38c,V38,V33,Ruderal,V37,V38,,0,9,1993,-7.631960626,42.46723974,2 - UTM1x1 + Centroid,220,Chenopodietea,Brometalia rubenti-tectorum,Echio-Galactition tomentosae,Coleostepho myconis-Galactitetum tomentosae
315,R-P27080,V38c,V38,V33,Ruderal,V37,V38,NW,NA,20,1985,-8.084451059,43.65436324,3 - UTM10x10 + Elevation,5,Chenopodietea,Brometalia rubenti-tectorum,Echio-Galactition tomentosae,Coleostepho myconis-Galactitetum tomentosae
487,S-P20431,V38c,V37,Sa,Ruderal,V37,V38,E,NA,10,1972,-8.677976939,42.44347517,3 - UTM10x10 + Elevation,50,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Galactito tomentosae-Digitaletum purpureae
80,Q-P09507,V38c,V38,V38,Ruderal,V37,V38,,NA,NA,2002,-8.19947904,41.65059694,3 - UTM10x10 + Elevation,170,Artemisietea vulgaris,Carthametalia lanati,Silybo mariani-Urticion piluliferae,Echio rosulati-Picridetum echioisia
328,R-P27106,V38c,V38,V33,Ruderal,V37,V38,,NA,20,1985,-5.982601798,43.44749749,4 - UTM10x10 + Centroid,325,Chenopodietea,Brometalia rubenti-tectorum,Echio-Galactition tomentosae,Coleostepho myconis-Galactitetum tomentosae
17,NEW-OMAR-CA10,V38c,V38,NA,Ruderal,V37,V38,,0,1,2020,-5.674394578,43.27800681,10,257,NA,NA,NA,
461,S-P19649,V38c,V37,V37,Ruderal,V37,V38,,NA,NA,1972,-8.119661845,43.16305414,3 - UTM10x10 + Elevation,480,NA,NA,NA,Associació-Desconeguda
4,NEW-OMAR-BA12,V38c,V38,NA,Ruderal,V37,V38,,0,4,1981,-5.707241301,43.32530597,500,190,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Comunidad de Arctium minus y Artemisia vulgaris
32,NEW-OMAR-NI03,V38c,V39,NA,Ruderal,V37,V38,,0,1,2020,-5.702204227,43.31295465,10,203,NA,NA,NA,
15,NEW-OMAR-CA08,V38c,V38,NA,Ruderal,V37,V38,,0,1,2020,-5.673131087,43.27870267,10,255,NA,NA,NA,
20,NEW-OMAR-MO01,V38c,V38,NA,Ruderal,V37,V38,,0,1,2020,-5.680778937,43.29204762,10,224,NA,NA,NA,
33,NEW-OMAR-NI04,V38c,V39,NA,Ruderal,V37,V38,,0,1,2020,-5.701880334,43.31260214,10,204,NA,NA,NA,
1966,S-P19645,V38c,V35,V,Trampled,V35,V38,S,NA,NA,1972,-8.138701304,43.12618824,3 - UTM10x10 + Elevation,480,NA,NA,NA,Associació-Desconeguda
267,R-P24633,V38c,V37,V37,Ruderal,V37,V38,,NA,80,2012,-6.828515861,42.41411,1 - UTM1x1 + Elevation,353,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,Setario verticillatae-Echinochloetum crus-galli
545,T-P05185,V38c,V38,V38,Ruderal,V37,V38,,NA,25,1995,-3.43730551,43.37597667,3 - UTM10x10 + Elevation,8,Artemisietea vulgaris,Onopordetalia acanthii,Dauco-Melilotion,Helmintio echioidis-Melilotetum albae
40,NEW-OMAR-PA97,V38c,V38,NA,Ruderal,V37,V38,S,0,40,1981,-5.654043577,43.23651311,500,360,Artemisietea vulgaris,Onopordetalia acanthii,Dauco-Melilotion,Picridi echioides-Melilotetum albi
41,NEW-OMAR-PA98,V38c,V37,NA,Ruderal,V37,V38,,0,15,1981,-5.654043577,43.23651311,500,360,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Sisymbrio officinalis-Hordeetum murini
326,R-P27103,V38c,V38,V,Ruderal,V37,V38,,NA,10,1985,-5.814756567,43.6140776,4 - UTM10x10 + Centroid,48,Chenopodietea,Brometalia rubenti-tectorum,Echio-Galactition tomentosae,Coleostepho myconis-Galactitetum tomentosae
1791,NEW-OMAR-RE27,V38c,V35,NA,Trampled,V35,V38,O,5,3,1981,-5.669491805,43.30818588,500,225,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion,Comunidad de Poa annua
10,NEW-OMAR-CA03,V38c,V38,NA,Ruderal,V37,V38,,0,1,2020,-5.672872063,43.27897884,10,254,NA,NA,NA,
22,NEW-OMAR-MO03,V38c,V38,NA,Ruderal,V37,V38,,0,1,2020,-5.679180719,43.29130174,10,223,NA,NA,NA,
36,NEW-OMAR-NI07,V38c,V38,NA,Ruderal,V37,V38,,0,1,2020,-5.700902534,43.31307545,10,202,NA,NA,NA,
9,NEW-OMAR-CA02,V38c,V38,NA,Ruderal,V37,V38,,0,1,2020,-5.67282991,43.2791419,10,252,NA,NA,NA,
8,NEW-OMAR-CA01,V38c,V38,NA,Ruderal,V37,V38,,0,1,2020,-5.673083717,43.27902792,10,252,NA,NA,NA,
14,NEW-OMAR-CA07,V38c,V38,NA,Ruderal,V37,V38,,0,1,2020,-5.673290343,43.27868093,10,254,NA,NA,NA,
34,NEW-OMAR-NI05,V38c,V39,NA,Ruderal,V37,V38,,0,1,2020,-5.701143268,43.31266459,10,203,NA,NA,NA,
13,NEW-OMAR-CA06,V38c,V38,NA,Ruderal,V37,V38,,0,1,2020,-5.673457181,43.27855097,10,254,NA,NA,NA,
16,NEW-OMAR-CA09,V38c,V38,NA,Ruderal,V37,V38,,0,1,2020,-5.6741795,43.27872316,10,256,NA,NA,NA,
24,NEW-OMAR-MO05,V38c,V38,NA,Ruderal,V37,V38,,0,1,2020,-5.676976812,43.29051601,10,225,NA,NA,NA,
39,NEW-OMAR-PA104,V38c,V38,NA,Ruderal,V37,V38,SE,15,80,1981,-5.654043577,43.23651311,500,250,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Comunidad de Arctium minus y Artemisia vulgaris
26,NEW-OMAR-MO07,V38c,V38,NA,Ruderal,V37,V38,,0,1,2020,-5.678678368,43.29080929,10,227,NA,NA,NA,
27,NEW-OMAR-MO08,V38c,V38,NA,Ruderal,V37,V38,,0,1,2020,-5.67961729,43.29113844,10,226,NA,NA,NA,
11,NEW-OMAR-CA04,V38c,V38,NA,Ruderal,V37,V38,,0,1,2020,-5.673663223,43.27875325,10,255,NA,NA,NA,
951,T-P36821,V38d,V37,V32,Ruderal,V37,V38,,0,20,1993,-7.521606945,42.5220748,1 - UTM1x1 + Elevation,290,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Bromo diandri-Carduetum tenuiflori
980,U-P00608,V38d,V38,V38,Ruderal,V38,V38,,NA,3,2002,-5.127319845,42.84736866,1 - UTM1x1 + Elevation,960,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Cirsio chodati-Carduetum carpetani
950,T-P36820,V38d,V37,V32,Ruderal,V37,V38,,0,30,1993,-7.495550365,42.53210546,1 - UTM1x1 + Elevation,300,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Bromo diandri-Carduetum tenuiflori
947,T-P36817,V38d,V37,V33,Ruderal,V37,V38,,0,25,1993,-7.569957369,42.48413941,1 - UTM1x1 + Elevation,300,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Bromo diandri-Carduetum tenuiflori
214,R-P22299,V38d,V37,V32,Ruderal,V39,V38,NW,NA,10,1999,-7.943690447,41.97702558,1 - UTM1x1 + Elevation,590,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Bromo diandri-Carduetum tenuiflori
108,Q-P10096,V38d,V37,R57,Ruderal,V37,V38,NE,36,20,2000,-7.024882606,41.87252308,3 - UTM10x10 + Elevation,800,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Comunidad de Chaerophyllum temulum y Urtica dioica
1513,T-P12296,V38d,V15,V15,Weed,V15C,V38,,NA,2,1988,-6.210470786,42.96797132,3 - UTM10x10 + Elevation,1270,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Secalietalia cerealis
213,R-P22298,V38d,V37,V32,Ruderal,V37,V38,NW,NA,10,1999,-7.941424446,41.97892401,1 - UTM1x1 + Elevation,580,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Bromo diandri-Carduetum tenuiflori
1514,T-P12297,V38d,V15,V15,Weed,V15C,V38,,NA,2,1988,-6.28474577,42.93524784,3 - UTM10x10 + Elevation,1000,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,Secalietalia cerealis
243,R-P24025,V38d,V37,V32,Ruderal,V37,V38,S,30,4,NA,-6.826785866,42.34573582,3 - UTM10x10 + Elevation,580,NA,NA,NA,
90,Q-P09967,V38d,V37,V32,Ruderal,V37,V38,SW,9,16,2000,-6.80007697,41.85646934,4 - UTM10x10 + Centroid,600,Artemisietea vulgaris,Carthametalia lanati,Silybo mariani-Urticion piluliferae,Comunidad de Silybum marianum y Carduus tenuiflorus
91,Q-P09968,V38d,V37,V32,Ruderal,V37,V38,,NA,6,2000,-6.788335231,41.82475275,3 - UTM10x10 + Elevation,640,Artemisietea vulgaris,Carthametalia lanati,Silybo mariani-Urticion piluliferae,Comunidad de Silybum marianum y Carduus tenuiflorus
829,T-P13243,V38d,V37,V32,Ruderal,V37,V38,,NA,30,1997,-2.385322996,42.91051165,1 - UTM1x1 + Elevation,660,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Sisymbrio officinalis-Hordeetum murini
1150,R-P22238,V38d,V38,V38,Weed,V15B,V38,W,NA,5,1999,-8.025036267,41.90686225,3 - UTM10x10 + Elevation,710,Artemisietea vulgaris,Carthametalia lanati,Silybo mariani-Urticion piluliferae,Echio rosulati-Silybetum mariani
162,R-P12746,V38d,V38,V38,Ruderal,V37,V38,,NA,30,1997,-3.044310574,42.75546012,1 - UTM1x1 + Elevation,490,Artemisietea vulgaris,Onopordetalia acanthii,Dauco-Melilotion,Helmintio echioidis-Melilotetum albae
944,T-P36814,V38d,V37,V32,Ruderal,V37,V38,,20,15,1993,-7.492993562,42.53040526,1 - UTM1x1 + Elevation,300,Chenopodietea,Brometalia rubenti-tectorum,Echio-Galactition tomentosae,Coleostepho myconis-Galactitetum tomentosae
949,T-P36819,V38d,V37,V32,Ruderal,V37,V38,,0,20,1993,-7.471014783,42.52946593,1 - UTM1x1 + Elevation,320,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Bromo diandri-Carduetum tenuiflori
946,T-P36816,V38d,V37,V33,Ruderal,V37,V38,,0,10,1993,-7.526591519,42.52367829,1 - UTM1x1 + Elevation,290,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Bromo diandri-Carduetum tenuiflori
87,Q-P09946,V38d,V37,V32,Ruderal,V37,V38,,NA,6,2000,-6.830072255,41.71711066,3 - UTM10x10 + Elevation,900,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Comunidad de Carduus carpetanus
925,T-P36745,V38d,V37,V32,Ruderal,V37,V38,,0,40,1993,-7.529886802,42.50193964,1 - UTM1x1 + Elevation,290,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Galio aparines-Conietum maculati
921,T-P36741,V38d,V38,V38,Ruderal,V37,V38,,0,25,1993,-7.493380493,42.53579211,1 - UTM1x1 + Elevation,310,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Galio aparines-Conietum maculati
266,R-P24576,V38d,V38,V38,Ruderal,V39,V38,W,3,8,2012,-6.817371617,42.43068973,1 - UTM1x1 + Elevation,366,Artemisietea vulgaris,Carthametalia lanati,Silybo mariani-Urticion piluliferae,Carduo bourgeani-Silybetum mariani
924,T-P36744,V38d,V37,V32,Ruderal,V37,V38,,0,40,1993,-7.558539154,42.5278113,1 - UTM1x1 + Elevation,330,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Galio aparines-Conietum maculati
923,T-P36743,V38d,V38,V33,Ruderal,V37,V38,,0,30,1993,-7.550788816,42.55513008,1 - UTM1x1 + Elevation,350,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Galio aparines-Conietum maculati
948,T-P36818,V38d,V37,V33,Ruderal,V37,V38,,0,10,1993,-7.615647268,42.4769026,1 - UTM1x1 + Elevation,290,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Bromo diandri-Carduetum tenuiflori
7,NEW-OMAR-BA58,V38d,V39,NA,Ruderal,V39,V38,,10,100,1981,-5.694921052,43.32559713,500,200,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Sisymbrio officinalis-Hordeetum murini
655,T-P06649,V38d,V38,V38,Ruderal,V37,V38,,NA,25,1995,-7,43,5 - UTMs missing from DEM,370,Artemisietea vulgaris,Carthametalia lanati,Silybo mariani-Urticion piluliferae,Carduo bourgeani-Silybetum mariani
611,T-P06587,V38d,V39,V,Ruderal,V39,V38,,NA,40,1995,-1.917188316,42.77916673,1 - UTM1x1 + Elevation,590,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
318,R-P27091,V38d,V37,V32,Ruderal,V37,V38,,NA,10,1985,-7.868039742,42.34399505,3 - UTM10x10 + Elevation,110,Chenopodietea,Brometalia rubenti-tectorum,Echio-Galactition tomentosae,Coleostepho myconis-Galactitetum tomentosae
312,R-P27076,V38d,V37,V32,Ruderal,V37,V38,,0,8,1985,-8.68617551,42.39985767,3 - UTM10x10 + Elevation,5,Chenopodietea,Brometalia rubenti-tectorum,Echio-Galactition tomentosae,Coleostepho myconis-Galactitetum tomentosae
202,R-P22239,V38d,V38,V38,Ruderal,V37,V38,,NA,9,1999,-7.958154108,41.94578957,1 - UTM1x1 + Elevation,810,Artemisietea vulgaris,Carthametalia lanati,Silybo mariani-Urticion piluliferae,Echio rosulati-Silybetum mariani
485,S-P20429,V38d,V39,V32,Ruderal,V39,V38,N,NA,9,1972,-8.675814513,42.28514656,3 - UTM10x10 + Elevation,20,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Galactito tomentosae-Digitaletum purpureae
638,T-P06617,V38d,V39,V38,Ruderal,V39,V38,,NA,10,1995,-1.944384538,42.75963173,2 - UTM1x1 + Centroid,470,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
922,T-P36742,V38d,V38,V38,Ruderal,V37,V38,,0,16,1993,-7.553086558,42.55323795,1 - UTM1x1 + Elevation,350,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Galio aparines-Conietum maculati
654,T-P06646,V38d,V38,V33,Ruderal,V37,V38,,NA,30,1995,-1.520438721,42.70448639,1 - UTM1x1 + Elevation,600,Artemisietea vulgaris,Carthametalia lanati,Silybo mariani-Urticion piluliferae,Carduo bourgeani-Silybetum mariani
820,T-P13233,V38d,V37,V32,Ruderal,V37,V38,,NA,20,1997,-1.912393755,42.77371811,1 - UTM1x1 + Elevation,590,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Sisymbrio officinalis-Hordeetum murini
657,T-P06651,V38d,V38,V38,Ruderal,V37,V38,,NA,8,1995,-2.692878036,42.64529005,4 - UTM10x10 + Centroid,560,Artemisietea vulgaris,Carthametalia lanati,Silybo mariani-Urticion piluliferae,Carduo bourgeani-Silybetum mariani
505,T-P02602,V38d,V39,V38,Ruderal,V39,V38,SE,45,10,1984,-6.211862764,42.47449169,3 - UTM10x10 + Elevation,1000,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Galio aparines-Conietum maculati
232,R-P23990,V38d,V37,V37,Ruderal,V37,V38,,NA,2,1986,-6.80765505,42.31035653,3 - UTM10x10 + Elevation,900,Chenopodietea,Chenopodietalia,Geranio pusilli-Anthriscion caucalidis,Anthrisco-Geranietum lucidi
261,R-P24049,V38d,V37,V32,Ruderal,V37,V38,W,10,3,1986,-6.797320285,42.29989455,3 - UTM10x10 + Elevation,1000,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Bromo diandri-Carduetum tenuiflori
260,R-P24048,V38d,V37,V37,Ruderal,V37,V38,S,20,2,1986,-6.809750844,42.30488424,3 - UTM10x10 + Elevation,900,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Bromo diandri-Carduetum tenuiflori
216,R-P23931,V38d,V37,V32,Ruderal,V37,V38,W,5,30,1986,-6.792262196,42.29646044,3 - UTM10x10 + Elevation,1000,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Galio aparines-Conietum maculati
836,T-P13250,V38d,V37,V32,Ruderal,V37,V38,,NA,20,1997,-3.025006039,43.36870566,2 - UTM1x1 + Centroid,40,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Sisymbrio officinalis-Hordeetum murini
926,T-P36746,V38d,V37,V32,Ruderal,V37,V38,,0,20,1993,-7.554151701,42.50097598,1 - UTM1x1 + Elevation,280,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Galio aparines-Conietum maculati
658,T-P06652,V38d,V38,V38,Ruderal,V37,V38,,NA,8,1995,-2.724059494,42.77314126,2 - UTM1x1 + Centroid,410,Artemisietea vulgaris,Carthametalia lanati,Silybo mariani-Urticion piluliferae,Carduo bourgeani-Silybetum mariani
259,R-P24047,V38d,V37,V32,Ruderal,V37,V38,,NA,4,1986,-6.815516372,42.40013733,3 - UTM10x10 + Elevation,680,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Bromo diandri-Carduetum tenuiflori
251,R-P24033,V38d,V37,V32,Ruderal,V37,V38,,NA,2,NA,-6.803679291,42.32489553,3 - UTM10x10 + Elevation,1000,NA,NA,NA,
250,R-P24032,V38d,V37,V32,Ruderal,V37,V38,SE,60,2,NA,-7.023439688,42.38401365,3 - UTM10x10 + Elevation,960,NA,NA,NA,
252,R-P24034,V38d,V37,V32,Ruderal,V37,V38,,NA,1,NA,-6.805775828,42.3194233,3 - UTM10x10 + Elevation,1000,NA,NA,NA,
249,R-P24031,V38d,V37,V32,Ruderal,V37,V38,NW,20,10,NA,-7.048942545,42.36510634,3 - UTM10x10 + Elevation,960,NA,NA,NA,
247,R-P24029,V38d,V37,V32,Ruderal,V37,V38,,NA,2,NA,-6.787157083,42.33264664,3 - UTM10x10 + Elevation,990,NA,NA,NA,
217,R-P23932,V38d,V37,V37,Ruderal,V37,V38,,NA,10,1986,-6.811675658,42.3768543,3 - UTM10x10 + Elevation,1200,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Galio aparines-Conietum maculati
258,R-P24046,V38d,V38,V38,Ruderal,V37,V38,S,10,4,1986,-6.80201604,42.33755677,3 - UTM10x10 + Elevation,880,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Bromo diandri-Carduetum tenuiflori
248,R-P24030,V38d,V37,V32,Ruderal,V37,V38,,NA,20,NA,-6.857728847,42.37531167,3 - UTM10x10 + Elevation,680,NA,NA,NA,
253,R-P24035,V38d,V37,V32,Ruderal,V37,V38,,NA,2,NA,-6.776178187,42.39243749,3 - UTM10x10 + Elevation,1250,NA,NA,NA,
821,T-P13234,V38d,V37,V32,Ruderal,V37,V38,,NA,20,1997,-2.381017305,42.85105387,2 - UTM1x1 + Centroid,570,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Sisymbrio officinalis-Hordeetum murini
241,R-P24023,V38d,V37,V32,Ruderal,V37,V38,,NA,2,1986,-7.048826985,42.36330962,3 - UTM10x10 + Elevation,960,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Sisymbrio officinalis-Hordeetum murini
257,R-P24045,V38d,V37,V33,Ruderal,V37,V38,,NA,10,1986,-6.849793121,42.40439221,3 - UTM10x10 + Elevation,350,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Bromo diandri-Carduetum tenuiflori
96,Q-P10031,V38d,V37,V32,Ruderal,V37,V38,,NA,8,2000,-6.80007697,41.85646934,4 - UTM10x10 + Centroid,600,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum
274,R-P24652,V38d,V37,V32,Ruderal,V37,V38,,NA,15,2012,-6.807093734,42.46164624,1 - UTM1x1 + Elevation,381,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Sisymbrio officinalis-Hordeetum murini
656,T-P06650,V38d,V38,V38,Ruderal,V37,V38,,NA,30,1995,-2.758844096,42.63093277,4 - UTM10x10 + Centroid,420,Artemisietea vulgaris,Carthametalia lanati,Silybo mariani-Urticion piluliferae,Carduo bourgeani-Silybetum mariani
653,T-P06641,V38d,V38,V33,Ruderal,V37,V38,,NA,60,1995,-1.325925728,42.67299118,3 - UTM10x10 + Elevation,440,Artemisietea vulgaris,Carthametalia lanati,Silybo mariani-Urticion piluliferae,Carduo bourgeani-Silybetum mariani
256,R-P24042,V38d,V37,V33,Ruderal,V37,V38,S,15,10,1986,-6.859602957,42.40586269,3 - UTM10x10 + Elevation,350,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Bromo diandri-Carduetum tenuiflori
254,R-P24040,V38d,V37,V32,Ruderal,V37,V38,,NA,15,1986,-6.826418776,42.41958264,3 - UTM10x10 + Elevation,350,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Bromo diandri-Carduetum tenuiflori
819,T-P13205,V38d,V38,V33,Ruderal,V37,V38,,NA,12,1997,-1.67676298,42.70279721,3 - UTM10x10 + Elevation,620,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Comunidad de Pastinaca sylvestris y Heracleum sphondylium
239,R-P24021,V38d,V37,V32,Ruderal,V37,V38,,NA,2,1986,-6.797279383,42.33951481,3 - UTM10x10 + Elevation,1000,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Sisymbrio officinalis-Hordeetum murini
100,Q-P10035,V38d,V37,V32,Ruderal,V37,V38,,NA,4,2000,-6.584742758,41.84390284,3 - UTM10x10 + Elevation,900,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum
97,Q-P10032,V38d,V37,V32,Ruderal,V37,V38,,NA,6,2000,-6.927495113,41.85609022,3 - UTM10x10 + Elevation,600,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum
212,R-P22295,V38d,V37,V32,Ruderal,V37,V38,,NA,3,1999,-8.094550028,41.90199074,1 - UTM1x1 + Elevation,405,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Sisymbrio officinalis-Hordeetum murini
42,Q-P07041,V38d,V37,V32,Ruderal,V37,V38,,NA,10,1985,-4.419290768,43.36986165,4 - UTM10x10 + Centroid,59,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Sisymbrio officinalis-Hordeetum murini
92,Q-P10027,V38d,V37,V32,Ruderal,V37,V38,SE,25,6,2000,-6.725117844,41.89706054,3 - UTM10x10 + Elevation,660,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Comunidad de Sisymbrium officinalis y Hordeum murinum supbs. leporinum
