"SIVIMID","Relevé.number","EUNIS2020","Aspect","Slope","Area","Year","DEG_LON","DEG_LAT","Accuracy","Elevation","Sintaxon","Alliance.original","Alliance.revised","Class.Mucina","Class.Twinspan","Semisupervised"
"T-P09646",675,"?","",NA,16,1987,-7.116600445,42.65621784,"3 - UTM10x10 + Elevation",650,"Geranio robertiani-Caryolophetum sempervirentis","Alliarienion petiolatae","Alliarienion petiolatae","Epilobietea angustifolii","Epilobietea angustifolii",1
"T-P36754",934,"V39","",0,15,1993,-7.476012833,42.56528419,"1 - UTM1x1 + Elevation",330,"Geranio robertiani-Caryolophetum sempervirentis","Alliarienion petiolatae","Alliarienion petiolatae","Epilobietea angustifolii","Epilobietea angustifolii",1
"R-P22243",206,"V39","",30,10,1999,-7.975960117,41.9576217,"1 - UTM1x1 + Elevation",590,"Geranio robertiani-Caryolophetum sempervirentis","Alliarienion petiolatae","Alliarienion petiolatae","Epilobietea angustifolii","Epilobietea angustifolii",1
"Q-P10111",122,"R55","",NA,20,2000,-6.927495113,41.85609022,"3 - UTM10x10 + Elevation",600,"Geranio robertiani-Caryolophetum sempervirentis","Alliarienion petiolatae","Alliarienion petiolatae","Epilobietea angustifolii","Epilobietea angustifolii",1
"R-P22245",208,"R","",5,10,1999,-8.085085853,41.90421193,"1 - UTM1x1 + Elevation",380,"Geranio robertiani-Caryolophetum sempervirentis","Alliarienion petiolatae","Alliarienion petiolatae","Epilobietea angustifolii","Epilobietea angustifolii",1
"R-P22244",207,"V39","S",NA,5,1999,-7.992087464,41.94791673,"3 - UTM10x10 + Elevation",680,"Geranio robertiani-Caryolophetum sempervirentis","Alliarienion petiolatae","Alliarienion petiolatae","Epilobietea angustifolii","Epilobietea angustifolii",1
"R-P24657",279,"V39","N",15,10,2012,-6.677199256,42.32002271,"1 - UTM1x1 + Elevation",1050,"Geranio robertiani-Caryolophetum sempervirentis","Alliarienion petiolatae","Alliarienion petiolatae","Epilobietea angustifolii","Epilobietea angustifolii",1
"T-P11885",751,"+","",NA,20,1988,-4.880533711,42.94173846,"3 - UTM10x10 + Elevation",1250,"Geranio robertiani-Caryolophetum sempervirentis","Alliarienion petiolatae","Balloto-Conion maculati","Epilobietea angustifolii","Epilobietea angustifolii",0
"T-P09649",678,"V39","",NA,12,1987,-6.836681633,42.38862487,"3 - UTM10x10 + Elevation",700,"Geranio robertiani-Caryolophetum sempervirentis","Alliarienion petiolatae","Alliarienion petiolatae","Epilobietea angustifolii","Epilobietea angustifolii",1
"U-P15844",615844,"V34","E",20,8,1990,-8.369754006,41.47529761,"3 - UTM10x10 + Elevation",200,"Gnaphaliio luteo-albi-Polycarpetum tetraphylli","Polycarpion tetraphylli","Polycarpion tetraphylli","Polygono-Poetea annuae","Polygono-Poetea annuae",1
"U-P15845",615845,"V34","E",20,4,1990,-8.305358617,41.47829442,"3 - UTM10x10 + Elevation",200,"Gnaphaliio luteo-albi-Polycarpetum tetraphylli","Polycarpion tetraphylli","Polycarpion tetraphylli","Polygono-Poetea annuae","Polygono-Poetea annuae",1
"U-P07602",607602,"R36","",NA,15,2002,-4.475859575,42.93326482,"2 - UTM1x1 + Centroid",1110,"Gnaphalio uliginosi-Spergularietum capillaceae","Nanocyperion","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Poetea annuae",0
"T-P11952",777,"V","",NA,15,1988,-2.344492805,43.29389342,"3 - UTM10x10 + Elevation",130,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Polygono-Poetea annuae",1
"T-P05190",505190,"V33","",NA,60,1995,-3.44512037,43.43177403,"1 - UTM1x1 + Elevation",10,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"T-P11931",756,"V38","",NA,40,1988,-2.623897266,43.16368453,"3 - UTM10x10 + Elevation",130,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"R-P12754",165,"R1E","",NA,12,1997,-3.122531221,42.76080643,"3 - UTM10x10 + Elevation",530,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"T-P05187",547,"V38","",NA,50,1995,-3.492142772,43.44058572,"2 - UTM1x1 + Centroid",8,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Polygono-Poetea annuae",1
"T-P05185",545,"V38","",NA,25,1995,-3.43730551,43.37597667,"3 - UTM10x10 + Elevation",8,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Polygono-Poetea annuae",1
"T-P11941",766,"R22","",NA,10,1988,-2.281938959,43.16204941,"3 - UTM10x10 + Elevation",240,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Polygono-Poetea annuae",1
"T-P05192",550,"V38","",NA,40,1995,-3.462678319,43.46592093,"1 - UTM1x1 + Elevation",10,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"R-P12755",166,"V38","",NA,20,1997,-3.144630223,42.79502702,"4 - UTM10x10 + Centroid",510,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"T-P05188",548,"V38","",NA,20,1995,-3.457706304,43.4623392,"1 - UTM1x1 + Elevation",7,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Polygono-Poetea annuae",1
"T-P11946",771,"V38","",NA,20,1988,-2.43009541,43.10345131,"3 - UTM10x10 + Elevation",160,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"T-P11953",778,"V33","",NA,25,1988,-2.406809509,43.22399729,"3 - UTM10x10 + Elevation",40,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"T-P11933",758,"V38","",NA,30,1988,-2.178016654,43.0226748,"3 - UTM10x10 + Elevation",190,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"R-P12749",164,"V33","",NA,70,1997,-3.144630223,42.79502702,"4 - UTM10x10 + Centroid",520,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"T-P11949",774,"V11","",NA,25,1988,-2.593534522,42.91864443,"3 - UTM10x10 + Elevation",600,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Polygono-Poetea annuae",1
"T-P11934",759,"V38","",NA,20,1988,-2.422535962,43.12322415,"3 - UTM10x10 + Elevation",170,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Polygono-Poetea annuae",1
"T-P11943",768,"V38","",NA,60,1988,-2.464754909,43.07480293,"3 - UTM10x10 + Elevation",220,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"T-P11950",775,"V38","",NA,20,1988,-2.391819254,43.24552983,"3 - UTM10x10 + Elevation",20,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Polygono-Poetea annuae",1
"T-P11944",769,"V38","",NA,30,1988,-2.477022668,43.07666064,"3 - UTM10x10 + Elevation",230,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Polygono-Poetea annuae",1
"R-P12746",162,"V38","",NA,30,1997,-3.044310574,42.75546012,"1 - UTM1x1 + Elevation",490,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Sisymbrion officinalis","Sisymbrietea","Polygono-Poetea annuae",0
"T-P11951",776,"V38","",NA,30,1988,-2.327175779,43.29919562,"3 - UTM10x10 + Elevation",10,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"T-P11932",757,"V38","",NA,30,1988,-2.49713252,43.02091985,"3 - UTM10x10 + Elevation",350,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"T-P11938",763,"V38","",NA,20,1988,-2.424606154,43.16465681,"3 - UTM10x10 + Elevation",360,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"R-P12748",163,"R","",NA,80,1997,-3.144630223,42.79502702,"4 - UTM10x10 + Centroid",520,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"T-P05186",546,"V38","",NA,20,1995,-3.444830308,43.3921557,"1 - UTM1x1 + Elevation",6,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"T-P11942",767,"V38","",NA,20,1988,-2.317221109,43.08662466,"3 - UTM10x10 + Elevation",360,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"T-P11939",764,"V38","",NA,30,1988,-2.47049379,43.26393038,"3 - UTM10x10 + Elevation",210,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"T-P11937",762,"V38","",NA,30,1988,-2.579564002,43.17073406,"3 - UTM10x10 + Elevation",200,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Polygono-Poetea annuae",1
"T-P11947",772,"V38","",NA,50,1988,-2.41354407,43.03493007,"3 - UTM10x10 + Elevation",250,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Polygono-Poetea annuae",1
"T-P05189",549,"V38","",NA,60,1995,-3.434182013,43.28414213,"1 - UTM1x1 + Elevation",40,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Polygono-Poetea annuae",1
"T-P11936",761,"V38","",NA,40,1988,-2.245079764,42.95830047,"3 - UTM10x10 + Elevation",520,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"T-P11940",765,"V38","",NA,40,1988,-2.85585651,42.87514428,"4 - UTM10x10 + Centroid",470,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"T-P11948",773,"V38","",NA,20,1988,-2.716305692,42.86498298,"3 - UTM10x10 + Elevation",520,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"T-P11935",760,"V38","",NA,50,1988,-2.711064383,42.93881282,"3 - UTM10x10 + Elevation",530,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Epilobietea angustifolii",1
"T-P11945",770,"V38","",NA,20,1988,-2.459825872,43.07658076,"3 - UTM10x10 + Elevation",210,"Helmintio echioidis-Melilotetum albae","Dauco-Melilotion","Dauco-Melilotion","Artemisietea vulgaris","Polygono-Poetea annuae",1
"T-P12086",1493,"V15","",NA,50,1988,-6.755406046,42.57320459,"3 - UTM10x10 + Elevation",480,"Holosteo umbellati-Veronicetum persicae","Oxalidion europaeae","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",1
"R-P24632",1234,"V15","W",100,15,2012,-6.506327354,42.30196998,"1 - UTM1x1 + Elevation",826,"Holosteo umbellati-Veronicetum persicae","Oxalidion europaeae","Alliarienion petiolatae","Epilobietea angustifolii","Epilobietea angustifolii",0
"R-P24624",1226,"V15","W",20,6,2012,-6.674555103,42.35792606,"1 - UTM1x1 + Elevation",960,"Holosteo umbellati-Veronicetum persicae","Oxalidion europaeae","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",1
"T-P12081",1488,"V15","",NA,50,1988,-6.783677537,42.59748459,"3 - UTM10x10 + Elevation",480,"Holosteo umbellati-Veronicetum persicae","Oxalidion europaeae","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",1
"T-P12084",1491,"V15","",NA,25,1988,-6.659523567,42.51688346,"3 - UTM10x10 + Elevation",510,"Holosteo umbellati-Veronicetum persicae","Oxalidion europaeae","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",1
"R-P24629",1231,"V15","",NA,7,2012,-6.5533469,42.2753081,"1 - UTM1x1 + Elevation",860,"Holosteo umbellati-Veronicetum persicae","Oxalidion europaeae","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",1
"R-P24627",1229,"V32","",NA,7,2012,-6.79224318,42.41711828,"1 - UTM1x1 + Elevation",379,"Holosteo umbellati-Veronicetum persicae","Oxalidion europaeae","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",1
"R-P24630",1232,"V15","",NA,10,2012,-6.501782801,42.30751177,"1 - UTM1x1 + Elevation",833,"Holosteo umbellati-Veronicetum persicae","Oxalidion europaeae","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",1
"T-P12085",1492,"V15","",NA,50,1988,-6.777182291,42.57068697,"3 - UTM10x10 + Elevation",480,"Holosteo umbellati-Veronicetum persicae","Oxalidion europaeae","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",1
"R-P24631",1233,"V15","",NA,3,2012,-6.815928343,42.44694537,"1 - UTM1x1 + Elevation",402,"Holosteo umbellati-Veronicetum persicae","Oxalidion europaeae","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",1
"T-P12083",1490,"V15","",NA,100,1988,-6.678433678,42.507273,"3 - UTM10x10 + Elevation",510,"Holosteo umbellati-Veronicetum persicae","Oxalidion europaeae","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",1
"T-P12082",1489,"V15","",NA,50,1988,-6.264961345,42.65308025,"3 - UTM10x10 + Elevation",830,"Holosteo umbellati-Veronicetum persicae","Oxalidion europaeae","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",1
"U-P00623",1745,"V15","",NA,10,2002,-4.986331844,42.80127568,"1 - UTM1x1 + Elevation",990,"Holosteo umbellati-Veronicetum persicae","Oxalidion europaeae","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",1
"R-P24626",1228,"V15","NW",5,20,2012,-6.791484291,42.40453751,"1 - UTM1x1 + Elevation",699,"Holosteo umbellati-Veronicetum persicae","Oxalidion europaeae","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",1
"R-P24625",1227,"V15","",NA,10,2012,-6.53447823,42.32811836,"1 - UTM1x1 + Elevation",750,"Holosteo umbellati-Veronicetum persicae","Oxalidion europaeae","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",1
"R-P24628",1230,"V15","",NA,50,2012,-6.803001823,42.4743881,"1 - UTM1x1 + Elevation",499,"Holosteo umbellati-Veronicetum persicae","Oxalidion europaeae","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",1
"S-P25131",425131,"V32","",NA,5,2010,-1.359819968,42.59063232,"1 - UTM1x1 + Elevation",500,"Junco compressi-Caricetum divisae","Trifolion maritimi","Sisymbrion officinalis","Sisymbrietea","Polygono-Poetea annuae",0
"T-P07890",507890,"R36","",NA,20,1999,-1.949302744,42.75965418,"3 - UTM10x10 + Elevation",480,"Junco compressi-Caricetum divisae","Trifolion maritimi","Polycarpion tetraphylli","Polygono-Poetea annuae","Polygono-Poetea annuae",0
"R-P20105",320105,"V15","",NA,50,1997,-5.899179237,43.3607552,"4 - UTM10x10 + Centroid",228,"Junco maritimi-Elymetum pycnanthi","Agropyrion pungentis","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",0
"T-P03896",1436,"V15","",NA,NA,1989,-7,43,"5 - UTMs missing from DEM",580,"Kickxio spuriae-Nigelletum gallicae","Caucalidion","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",0
"R-P12791",1132,"V37","",NA,60,1997,-3.095658079,42.76983748,"3 - UTM10x10 + Elevation",550,"Kickxio spuriae-Nigelletum gallicae","Caucalidion","Dauco-Melilotion","Artemisietea vulgaris","Polygono-Poetea annuae",0
"T-P03897",1437,"V15","",NA,NA,1989,-2.342000878,42.60588748,"3 - UTM10x10 + Elevation",560,"Kickxio spuriae-Nigelletum gallicae","Caucalidion","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",0
"T-P03876",1434,"V15","",NA,NA,1989,-2.298814642,42.76052651,"3 - UTM10x10 + Elevation",830,"Kickxio spuriae-Nigelletum gallicae","Caucalidion","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",0
"R-P12815",1134,"V15","",NA,10,1997,-3.073637218,42.75364392,"3 - UTM10x10 + Elevation",520,"Kickxio spuriae-Nigelletum gallicae","Caucalidion","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Papaveretea rhoeadis",0
"T-P03877",1435,"V15","",NA,NA,1989,-2.084300105,42.72118944,"3 - UTM10x10 + Elevation",480,"Kickxio spuriae-Nigelletum gallicae","Caucalidion","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",0
"R-P12792",1133,"V15","",NA,80,1997,-3.080971541,42.75544007,"3 - UTM10x10 + Elevation",550,"Kickxio spuriae-Nigelletum gallicae","Caucalidion","Sisymbrion officinalis","Sisymbrietea","Polygono-Poetea annuae",0
"T-P05146",1442,"V37","",NA,25,1995,-3.482386039,43.45683514,"1 - UTM1x1 + Elevation",8,"Lamio (hybridi) dissecti-Panicetum crus-galli","Oxalidion europaeae","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Papaveretea rhoeadis",0
"T-P05143",1439,"V15","",NA,50,1995,-3.412385948,43.34185211,"1 - UTM1x1 + Elevation",5,"Lamio (hybridi) dissecti-Panicetum crus-galli","Oxalidion europaeae","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Papaveretea rhoeadis",0
"T-P05150",1446,"V37",NA,NA,40,1995,-3.477088142,43.41183544,"3 - UTM10x10 + Elevation",10,"Lamio (hybridi) dissecti-Panicetum crus-galli","Oxalidion europaeae","Paspalo-Agrostion semiverticillati","Bidentetea","Bidentetea",0
"T-P05145",1441,"V15","",NA,40,1995,-3.456138786,43.25344087,"1 - UTM1x1 + Elevation",100,"Lamio (hybridi) dissecti-Panicetum crus-galli","Oxalidion europaeae","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Papaveretea rhoeadis",0
"T-P05147",1443,"V15","",NA,30,1995,-3.535722506,43.33773909,"2 - UTM1x1 + Centroid",50,"Lamio (hybridi) dissecti-Panicetum crus-galli","Oxalidion europaeae","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Papaveretea rhoeadis",0
"U-P13632",1784,"V15","",NA,NA,1994,-7.117203278,43.54392905,"3 - UTM10x10 + Elevation",30,"Lamio (hybridi) dissecti-Panicetum crus-galli","Oxalidion europaeae","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Papaveretea rhoeadis",0
"T-P05148",1444,"V37","",NA,15,1995,-3.474350969,43.37762992,"1 - UTM1x1 + Elevation",8,"Lamio (hybridi) dissecti-Panicetum crus-galli","Oxalidion europaeae","Cynancho-Convolvulion sepium","Epilobietea angustifolii","Epilobietea angustifolii",0
"T-P05144",1440,"V37","",NA,40,1995,-3.481714672,43.37219645,"1 - UTM1x1 + Elevation",10,"Lamio (hybridi) dissecti-Panicetum crus-galli","Oxalidion europaeae","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Papaveretea rhoeadis",0
