SIVIMID,Relevé.number,NMDS1,NMDS2,Sintaxon,Temp,Precip,UTM10X10,UTM1X1,JuiceID,OriginalElevation,Locality,Country,ECOREG_WWF,DUNES_BOHN,Plant.Cover,Aspect,Slope,Area,SintaxonID,Authors,Year,Title,Publication,EUNIS2020,Type,DEG_LON,DEG_LAT,Accuracy,Elevation,ANTHROPIC,Vegetation,Class,Order,Alliance,Twinspan,Twinspan2,EUNIS_REVISED,PriorCluster
S-P21800,421800,-0.003192015,0.260835475,Onopordion acanthii,82,12608,29TQH26,,3587,1290,"subida al Puerto de Somiedo, en bordes de carretera removitos",ES,ATL_COAST,N_DUNES,40,,NA,50,L843,"Fernández Prieto, J. A.",1981,Estudio de la flora y vegetación del concejo de Somiedo,Tesis Doctoral. Universidad de Oviedo., V38   ,No forest,-6.210751669,42.9733659,3 - UTM10x10 + Elevation,1290,Yes,ANTHROPOGENIC VEGETATION,Artemisietea vulgaris,Carthametalia lanati,Onopordion castellani,V38 Dry ruderals,V38 Dry thistle ruderals,V38,8
S-P21801,421801,0.053044319,0.099562586,Onopordion acanthii,74,12641,29TQH27,,3588,1200,Valle de Lago,ES,ATL_COAST,N_DUNES,70,,NA,40,L843,"Fernández Prieto, J. A.",1981,Estudio de la flora y vegetación del concejo de Somiedo,Tesis Doctoral. Universidad de Oviedo., V38   ,No forest,-6.221480608,43.13153497,3 - UTM10x10 + Elevation,1200,Yes,ANTHROPOGENIC VEGETATION,Artemisietea vulgaris,Carthametalia lanati,Onopordion castellani,V39 Mesic ruderals,V39 Eastern mesic ruderals,V38,8
S-P21802,421802,0.026081113,0.091581443,Onopordion acanthii,83,9755,29TQH27,,3589,1180,Valle de Lago,ES,ATL_COAST,N_DUNES,80,,NA,30,L843,"Fernández Prieto, J. A.",1981,Estudio de la flora y vegetación del concejo de Somiedo,Tesis Doctoral. Universidad de Oviedo., V38   ,No forest,-6.2482752,43.08035453,3 - UTM10x10 + Elevation,1180,Yes,ANTHROPOGENIC VEGETATION,Artemisietea vulgaris,Carthametalia lanati,Onopordion castellani,V39 Mesic ruderals,V39 Eastern mesic ruderals,V38,8
S-P21804,421804,0.144182354,0.213105491,Chenopodio boni-henrici-Senecietum durieui,59,12362,29TQH27,,3591,1640,Las camposas,ES,ATL_COAST,N_DUNES,100,,NA,10,2872,"Fernández Prieto, J. A.",1981,Estudio de la flora y vegetación del concejo de Somiedo,Tesis Doctoral. Universidad de Oviedo., H25   ,No forest,-6.283627571,43.05233259,3 - UTM10x10 + Elevation,1640,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,V39 Mesic ruderals,V39 Eastern mesic ruderals,V39,9
S-P21809,421809,0.033318159,0.061355419,Chenopodio boni-henrici-Senecietum durieui,63,11599,29TQH26,,3592,1710,Vega del Lago Cerveriz,ES,ATL_COAST,N_DUNES,70,E,10,20,2872,"Fernández Prieto, J. A.",1981,Estudio de la flora y vegetación del concejo de Somiedo,Tesis Doctoral. Universidad de Oviedo., V     ,No forest,-6.25615877,42.99729328,3 - UTM10x10 + Elevation,1710,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,V35 Trampled,V35 Mesic trampled annuals,V39,9
S-P21810,421810,0.120161246,0.084003006,Arction,89,13865,29TQH37,,3593,1100,Saliencia,ES,ATL_COAST,N_DUNES,100,,NA,10,L079,"Fernández Prieto, J. A.",1981,Estudio de la flora y vegetación del concejo de Somiedo,Tesis Doctoral. Universidad de Oviedo., V39   ,No forest,-6.106897356,43.10229232,3 - UTM10x10 + Elevation,1100,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,V39 Mesic ruderals,V39 Eastern mesic ruderals,V39,9
S-P21812,421812,0.045548981,0.043057647,Arction,98,11376,29TQH27,,3594,890,Gua,ES,ATL_COAST,N_DUNES,90,,NA,30,L079,"Fernández Prieto, J. A.",1981,Estudio de la flora y vegetación del concejo de Somiedo,Tesis Doctoral. Universidad de Oviedo., V39   ,No forest,-6.261877126,43.10517829,3 - UTM10x10 + Elevation,890,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,V39 Mesic ruderals,V39 Eastern mesic ruderals,V39,9
S-P22049,422049,-0.104150716,0.076997375,Lolio perennis-Plantaginetum maioris,75,12685,29TQH37,,3735,1250,Saliencia,ES,ATL_COAST,N_DUNES,100,,NA,2,3938,"Fernández Prieto, J. A.",1981,Estudio de la flora y vegetación del concejo de Somiedo,Tesis Doctoral. Universidad de Oviedo., R21   ,No forest,-6.104170335,43.09696398,3 - UTM10x10 + Elevation,1250,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25105,425105,-0.062948725,0.112572507,Lolietum perennis,125,18182,30TXN28,30TXN2782,5197,150,"Baztan, Erratzu. Pto. lzpegi",ES,ATL_COAST,N_DUNES,NA,,NA,15,7895a,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R21   ,No forest,-1.430151419,43.18414761,2 - UTM1x1 + Centroid,150,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25106,425106,-0.1329228,0.085938488,Lolietum perennis,101,14718,30TWN84,30TWN8146,5198,NA,Sra. Andia. Pto. Lizarraga,ES,ATL_COAST,N_DUNES,NA,,NA,9,7895a,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R21   ,No forest,-2.001359297,42.86638227,2 - UTM1x1 + Centroid,1043,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25107,425107,-0.150822854,0.076493523,Lolietum perennis,103,13251,30TWN84,30TWN8044,5199,920,Sra. Andia. Pto. Lizarraga,ES,ATL_COAST,N_DUNES,NA,,NA,6,7895a,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R     ,No forest,-2.013943558,42.84487883,1 - UTM1x1 + Elevation,920,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25108,425108,-0.123750348,0.098171538,Lolietum perennis,100,15578,30TXN16,30TXN1167,5200,850,Baztan. Pto. Belate,ES,ATL_COAST,N_DUNES,NA,,NA,10,7895a,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R21   ,No forest,-1.632450012,43.05167414,1 - UTM1x1 + Elevation,850,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25109,425109,-0.116681885,0.065788046,Lolietum perennis,118,16350,30TXN19,30TXN1890,5201,510,Zugarramurdi,ES,ATL_COAST,N_DUNES,NA,,NA,3,7895a,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R21   ,No forest,-1.544156977,43.25409007,1 - UTM1x1 + Elevation,510,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25110,425110,-0.107927522,0.124465644,Lolietum perennis,106,11972,30TWN94,30TWN9343,5202,840,"Goñi, Azantza",ES,ATL_COAST,N_DUNES,NA,,NA,9,7895a,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R21   ,No forest,-1.857459573,42.83621997,1 - UTM1x1 + Elevation,840,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25111,425111,-0.10413663,0.038793352,Lolietum perennis,89,12274,30TWN74,30TWN7144,5203,910,Sierra de Urbasa,ES,ATL_COAST,N_DUNES,NA,,NA,9,7895a,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R21   ,No forest,-2.128890011,42.85121425,1 - UTM1x1 + Elevation,910,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25112,425112,-0.123522167,0.087931438,Lolietum perennis,100,13171,30TXN35,30TXN3650,5204,890,Arce. Gorraiz,ES,ATL_COAST,N_DUNES,NA,,NA,10,7895a,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R36   ,No forest,-1.33214111,42.89640907,1 - UTM1x1 + Elevation,890,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25113,425113,-0.104984483,0.120514671,Lolietum perennis,116,8319,30TXN23,30TXN2432,5205,680,"Unciti, Najurieta",ES,ATL_COAST,N_DUNES,NA,,NA,6,7895b,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R     ,No forest,-1.473393665,42.73088474,1 - UTM1x1 + Elevation,680,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25115,425115,-0.147953805,0.180012593,Lolietum perennis,127,8184,30TXN13,30TXN1730,5206,560,"Elorz, Otano. Sra. Alaitz",ES,ATL_COAST,N_DUNES,NA,,NA,2,7895b,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R     ,No forest,-1.564091286,42.7176495,2 - UTM1x1 + Centroid,560,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25116,425116,-0.153330833,0.150553763,Lolietum perennis,127,8184,30TXN13,30TXN1730,5207,560,"Elorz, Otano. Sra. Alaitz",ES,ATL_COAST,N_DUNES,NA,,NA,15,7895b,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R     ,No forest,-1.564091286,42.7176495,2 - UTM1x1 + Centroid,560,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25117,425117,-0.111524115,0.145160441,Lolietum perennis,121,13243,30TWN95,30TWN9652,5208,550,Irurtzun,ES,ATL_COAST,N_DUNES,NA,,NA,2,7895b,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R     ,No forest,-1.819111245,42.92228016,1 - UTM1x1 + Elevation,550,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25118,425118,-0.11991918,0.126574105,Lolietum perennis,119,14363,30TWN85,30TWN8351,5209,560,Uharte-Arakil,ES,ATL_COAST,N_DUNES,NA,,NA,3,7895b,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R     ,No forest,-1.976194005,42.90758372,1 - UTM1x1 + Elevation,560,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25119,425119,-0.119887752,0.177743773,Lolietum perennis,100,13930,30TXN35,30TXN3451,5210,910,Arce. Imizcoz a Gorraiz,ES,ATL_COAST,N_DUNES,NA,,NA,4,7895b,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R     ,No forest,-1.356388036,42.9057648,1 - UTM1x1 + Elevation,910,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25120,425120,-0.117046654,0.179411322,Lolietum perennis,100,13930,30TXN35,30TXN3451,5211,910,Arce. Imizcoz a Gorraiz,ES,ATL_COAST,N_DUNES,NA,,NA,12,7895b,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R     ,No forest,-1.356388036,42.9057648,1 - UTM1x1 + Elevation,910,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25121,425121,-0.093780492,0.241880464,Lolietum perennis,107,13307,30TXN35,30TXN3252,5212,800,Arce. Imizcoz,ES,ATL_COAST,N_DUNES,NA,,NA,10,7895b,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R     ,No forest,-1.373436349,42.90961034,1 - UTM1x1 + Elevation,800,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25122,425122,-0.100768688,0.09846835,Lolietum perennis,124,8289,30TXN03,30TXN0236,5213,540,"Cizur, Muru Astrain",ES,ATL_COAST,N_DUNES,NA,,NA,12,7895b,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R     ,No forest,-1.668553514,42.74412658,3 - UTM10x10 + Elevation,540,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25123,425123,-0.118411055,0.143345139,Lolietum perennis,113,14203,30TWN92,30TWN9521,5214,320,Puente la Reina,ES,ATL_COAST,N_DUNES,NA,,NA,6,7895b,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R21   ,No forest,-7,43,5 - UTMs missing from DEM,320,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25124,425124,-0.122541139,0.043872654,Lolietum perennis,134,6728,30TXN31,30TXN3416,5215,500,Aibar,ES,ATL_COAST,N_DUNES,NA,,NA,4,7895b,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R1D   ,No forest,-1.359772748,42.59243273,1 - UTM1x1 + Elevation,500,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25125,425125,-0.102363084,0.078059655,Lolietum perennis,126,7257,30TXN31,30TXN3411,5216,400,Cáseda,ES,ATL_COAST,N_DUNES,NA,,NA,4,7895b,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, V32   ,No forest,-1.376829654,42.60572333,4 - UTM10x10 + Centroid,400,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,V37,7
S-P25126,425126,-0.095715121,0.132238938,Lolietum perennis,121,7251,30TWN51,30TWN5517,5217,510,Torralba del Río,ES,ATL_COAST,N_DUNES,NA,,NA,10,7895b,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R     ,No forest,-2.322477017,42.60757482,2 - UTM1x1 + Centroid,510,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25127,425127,-0.092543453,0.145140553,Lolietum perennis,122,7710,30TWN51,30TWN5517,5218,530,Torralba del Río,ES,ATL_COAST,N_DUNES,NA,,NA,10,7895b,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R21   ,No forest,-2.324954017,42.60398717,1 - UTM1x1 + Elevation,530,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25128,425128,-0.104798441,0.13714282,Lolietum perennis,122,7710,30TWN51,30TWN5517,5219,530,Torralba del Río,ES,ATL_COAST,N_DUNES,NA,,NA,10,7895b,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R21   ,No forest,-2.324954017,42.60398717,1 - UTM1x1 + Elevation,530,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae,V35 Trampled,V35 Trampled perennials,R36,1
S-P25138,425138,-0.132405482,0.222143887,Trifolio fragiferi-Cynodontetum dactyli,123,8878,30TXN13,30TXN1935,4899,570,"Aranguren, Labiano",ES,ATL_COAST,N_DUNES,NA,,NA,5,227,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R     ,No forest,-1.533644413,42.76589209,1 - UTM1x1 + Elevation,570,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Trifolion maritimi,V35 Trampled,V35 Trampled perennials,,0
S-P25140,425140,-0.089331945,0.174598658,Trifolio fragiferi-Cynodontetum dactyli,126,8921,30TXN32,30TXN3629,4900,460,"Longida, Artajo",ES,ATL_COAST,N_DUNES,NA,,NA,9,227,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, R22   ,No forest,-1.337332445,42.70287475,2 - UTM1x1 + Centroid,460,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Trifolion maritimi,V37 Annual ruderals,V37 Dry perennial ruderals,,0
S-P25141,425141,-0.114999602,0.107810795,Trifolio fragiferi-Cynodontetum dactyli,113,14203,30TWN92,30TWN9620,4901,320,Mendigorria,ES,ATL_COAST,N_DUNES,NA,,NA,5,227,"Berastegi, A.",2010,"Prados y pastizales en Navarra. Descripción, tipificación y ecología.",Tesis doctoral. Universidad del País Vasco. 584, V32   ,No forest,-7,43,5 - UTMs missing from DEM,320,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Trifolion maritimi,V35 Trampled,V35 Trampled perennials,V37,7
S-P31488,431488,-0.061053011,-0.297892703,SJ12,121,14609,29TNJ93,,5808,NA,Playa de Morouzos-Cabalar,ES,ATL_COAST,N_DUNES,NA,,NA,1,"2525a,,,,,ISJ0 SJ12",,,,, V37   ,No forest,-7.816269054,43.65730685,4 - UTM10x10 + Centroid,156,NA,NA,NA,NA,NA,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P01412,501412,0.127349312,-0.171592838,Chenopodio albi-Conyzetum canadensis,140,12084,29TNG78,,14206,NA,Ribadavia,,ATL_COAST,N_DUNES,60,,NA,100,1902,"Carretero, J.L.",1994,"Las comunidades vegetales de Conyza bonariensis, C. canadensis, C. sumatrensis y Aster squamatus en España'."," Ecología, 8: 193-202.", V     ,No forest,-8.089908005,42.31364925,4 - UTM10x10 + Centroid,223,Yes,ANTHROPOGENIC VEGETATION,Chenopodietea,Chenopodietalia,Chenopodion muralis,V15 Weeds of rich soils,V15 Summer weeds of rich soils,,0
T-P01418,501418,0.093650613,-0.153409685,Chenopodio albi-Conyzetum canadensis,128,16409,29TNG38,,14207,NA,Redondela,,ATL_COAST,N_DUNES,75,,NA,100,1902,"Carretero, J.L.",1994,"Las comunidades vegetales de Conyza bonariensis, C. canadensis, C. sumatrensis y Aster squamatus en España'."," Ecología, 8: 193-202.", V     ,No forest,-8.56634392,42.31572717,4 - UTM10x10 + Centroid,177,Yes,ANTHROPOGENIC VEGETATION,Chenopodietea,Chenopodietalia,Chenopodion muralis,V15 Weeds of rich soils,V15 Summer weeds of rich soils,,0
T-P01420,501420,0.261146783,0.069347771,Chenopodio albi-Conyzetum canadensis,141,12409,30TWN09,,14208,NA,Erandio,,ATL_COAST,N_DUNES,90,,NA,100,1902,"Carretero, J.L.",1994,"Las comunidades vegetales de Conyza bonariensis, C. canadensis, C. sumatrensis y Aster squamatus en España'."," Ecología, 8: 193-202.", V     ,No forest,-2.936228824,43.30657379,4 - UTM10x10 + Centroid,58.5,Yes,ANTHROPOGENIC VEGETATION,Chenopodietea,Chenopodietalia,Chenopodion muralis,V37 Annual ruderals,V37 Dry perennial ruderals,,0
T-P02582,502582,0.207274299,-0.125364728,Cymbalarietum muralis,98,7084,29TQH20,,14245,1000,Stª Colomba de Somoza,,ATL_COAST,N_DUNES,10,S,90,20,770,"Llamas Garcia, Felix",1984,Flora y vegetación de la Maragateria (León)'.," Institución Fray Bernardino de Sahagún, : 1-273.", H32d  ,No forest,-6.212046888,42.47808839,3 - UTM10x10 + Elevation,1000,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Cymbalario-Asplenion,U37 Walls,U37 Walls,U37,3
T-P02590,502590,-0.246013084,-0.16005958,Spergulario-Arnoseretum minimae,89,7597,29TQG29,,14251,1220,Lucillo,,ATL_COAST,N_DUNES,100,SE,9,30,1981,"Llamas Garcia, Felix",1984,Flora y vegetación de la Maragateria (León)'.," Institución Fray Bernardino de Sahagún, : 1-273.", V15   ,No forest,-6.32531531,42.41182245,3 - UTM10x10 + Elevation,1220,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui,V15 Weeds of poor soils,V15 Summer weeds of poor soils,V15,4
