SIVIMID,Relevé.number,Sintaxon,Temp,Precip,UTM10X10,UTM1X1,JuiceID,OriginalElevation,Locality,Country,ECOREG_WWF,DUNES_BOHN,Plant.Cover,Aspect,Slope,Area,SintaxonID,Authors,Year,Title,Publication,Type,DEG_LON,DEG_LAT,Accuracy,Elevation,ANTHROPIC,Vegetation,Class,Order,Alliance,EUNIS2020,EUNIS_REVISED,PCluster
T-P06564,506564,Galio aparines-Anthriscetum sylvestris,103,9954,30TWN43,30TWN4136,15636,810,Azaceta,,ATL_COAST,N_DUNES,NA,,NA,20,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.494214752,42.77776596,1 - UTM1x1 + Elevation,810,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, V39   ,V39,7
T-P06565,506565,Galio aparines-Anthriscetum sylvestris,114,9890,30TWN34,30TWN3740,15637,630,Higone,,ATL_COAST,N_DUNES,NA,,NA,10,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.542860169,42.81219097,1 - UTM1x1 + Elevation,630,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, R     ,V39,0
T-P06566,506566,Galio aparines-Anthriscetum sylvestris,103,8465,30TWN33,30TWN3334,15638,770,Okina,,ATL_COAST,N_DUNES,NA,,NA,20,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.589671789,42.76193799,2 - UTM1x1 + Centroid,770,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, R55   ,V39,0
T-P06567,506567,Galio aparines-Anthriscetum sylvestris,111,9287,30TWN35,30TWN3050,15639,520,Mendibil,,ATL_COAST,N_DUNES,NA,,NA,20,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.623016772,42.90613801,1 - UTM1x1 + Elevation,520,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, V39   ,V39,7
T-P06568,506568,Galio aparines-Anthriscetum sylvestris,116,8543,30TWN04,30TWN0948,15640,600,"Etxabarri, Kuartango",,ATL_COAST,N_DUNES,NA,,NA,40,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.887655897,42.88509096,1 - UTM1x1 + Elevation,600,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, V39   ,V39,7
T-P06569,506569,Galio aparines-Anthriscetum sylvestris,115,9711,30TWN05,30TWN0953,15641,610,Abornikano,,ATL_COAST,N_DUNES,NA,,NA,40,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.887560996,42.9373212,1 - UTM1x1 + Elevation,610,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, V39   ,V39,7
T-P06570,506570,Galio aparines-Anthriscetum sylvestris,112,9518,30TWN05,30TWN0755,15642,640,"Abezia, Izarra",,ATL_COAST,N_DUNES,NA,,NA,50,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.904694692,42.95354606,1 - UTM1x1 + Elevation,640,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, R55   ,V39,0
T-P06571,506571,Galio aparines-Anthriscetum sylvestris,111,9710,30TWN15,30TWN1356,15643,640,Amezaga,,ATL_COAST,N_DUNES,NA,,NA,70,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.838470316,42.96247693,1 - UTM1x1 + Elevation,640,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, V39   ,V39,7
T-P06572,506572,Galio aparines-Anthriscetum sylvestris,113,14126,30TWN74,30TWN7847,15644,590,Lizarraga,,ATL_COAST,N_DUNES,NA,,NA,50,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.042837645,42.87574176,1 - UTM1x1 + Elevation,590,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, V39   ,V39,7
T-P06573,506573,Galio aparines-Anthriscetum sylvestris,109,13171,30TWN95,30TWN9154,15645,740,Madoz,,ATL_COAST,N_DUNES,NA,,NA,6,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-1.875202893,42.93725321,1 - UTM1x1 + Elevation,740,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, V39   ,V39,7
T-P06574,506574,Galio aparines-Anthriscetum sylvestris,108,15267,30TWN95,30TWN9256,15646,750,Oderiz,,ATL_COAST,N_DUNES,NA,,NA,40,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-1.870004948,42.9534111,1 - UTM1x1 + Elevation,750,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, V39   ,V39,7
T-P06575,506575,Galio aparines-Anthriscetum sylvestris,114,15488,30TWN95,30TWN9158,15647,650,Astiz,,ATL_COAST,N_DUNES,NA,,NA,30,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-1.879418436,42.9751157,1 - UTM1x1 + Elevation,650,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, R55   ,V39,0
T-P06576,506576,Galio aparines-Anthriscetum sylvestris,113,15773,30TWN86,30TWN8760,15648,610,Baraibar,,ATL_COAST,N_DUNES,NA,,NA,50,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-1.925730057,42.99176877,2 - UTM1x1 + Centroid,610,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, R55   ,V39,0
T-P06577,506577,Galio aparines-Anthriscetum sylvestris,121,14792,30TWN95,30TWN9558,15649,580,"Udabe, Ulzama",,ATL_COAST,N_DUNES,NA,,NA,40,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-1.830475884,42.96922304,1 - UTM1x1 + Elevation,580,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, V39   ,V39,7
T-P06578,506578,Galio aparines-Anthriscetum sylvestris,114,12341,30TXN05,30TXN0956,15650,570,Gelbenzu,,ATL_COAST,N_DUNES,NA,,NA,60,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-1.656783911,42.94930637,1 - UTM1x1 + Elevation,570,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, R55   ,V39,0
T-P06579,506579,Galio aparines-Anthriscetum sylvestris,117,12827,30TXN05,30TXN0555,15651,550,Erice,,ATL_COAST,N_DUNES,NA,,NA,30,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-1.710895694,42.94092363,1 - UTM1x1 + Elevation,550,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, V39   ,V39,7
T-P06580,506580,Galio aparines-Anthriscetum sylvestris,109,11024,30TWN15,30TWN1359,15616,640,Arizu,,ATL_COAST,N_DUNES,NA,,NA,8,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.828591366,42.98767691,1 - UTM1x1 + Elevation,640,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, R     ,V39,0
T-P06581,506581,Galio aparines-Anthriscetum sylvestris,101,11447,30TWN53,30TWN5036,15653,960,Roitegui,,ATL_COAST,N_DUNES,NA,,NA,15,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.384180215,42.77902819,1 - UTM1x1 + Elevation,960,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, R55   ,V39,0
T-P06582,506582,Galio aparines-Anthriscetum sylvestris,115,9299,30TWN05,30TWN0953,15654,600,Abornicano,,ATL_COAST,N_DUNES,NA,,NA,20,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.877766719,42.93190805,1 - UTM1x1 + Elevation,600,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, R55   ,V39,0
T-P06583,506583,Galio aparines-Anthriscetum sylvestris,115,9154,30TWN05,30TWN0852,15655,600,Anda,,ATL_COAST,N_DUNES,NA,,NA,25,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.890037871,42.92291529,1 - UTM1x1 + Elevation,600,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, V39   ,V39,7
T-P06584,506584,Galio aparines-Anthriscetum sylvestris,116,8067,30TWN04,30TWN0846,15656,570,Zuazo de Cuartango,,ATL_COAST,N_DUNES,NA,,NA,30,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.895027842,42.87068951,1 - UTM1x1 + Elevation,570,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, V39   ,V39,7
T-P06585,506585,Galio aparines-Anthriscetum sylvestris,115,10590,30TWN44,30TWN4948,15657,610,Luzuriaga,,ATL_COAST,N_DUNES,NA,,NA,10,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.392902866,42.88713855,1 - UTM1x1 + Elevation,610,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, V39   ,V39,7
T-P06586,506586,Galio aparines-Anthriscetum sylvestris,110,8444,30TWN41,30TWN4119,15658,710,Bernedo,,ATL_COAST,N_DUNES,NA,,NA,20,2392,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.492973137,42.63006979,1 - UTM1x1 + Elevation,710,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae, R55   ,V39,0
T-P06587,506587,Urtico dioicae-Sambucetum ebuli,120,11041,30TWN83,30TWN8836,15659,590,Bidaurre,,ATL_COAST,N_DUNES,NA,,NA,40,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-1.917188316,42.77916673,1 - UTM1x1 + Elevation,590,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, V     ,V39,0
T-P06588,506588,Urtico dioicae-Sambucetum ebuli,118,10239,30TWN73,30TWN7135,15660,530,Barindano,,ATL_COAST,N_DUNES,NA,,NA,15,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.130051799,42.76837423,1 - UTM1x1 + Elevation,530,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
T-P06589,506589,Urtico dioicae-Sambucetum ebuli,110,9362,30TWN35,30TWN3151,15661,550,Arroiabe,,ATL_COAST,N_DUNES,NA,,NA,8,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.610710331,42.91510204,1 - UTM1x1 + Elevation,550,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
T-P06590,506590,Urtico dioicae-Sambucetum ebuli,127,14297,30TWN37,30TWN3472,15662,180,Arrazola (Atxondo),,ATL_COAST,N_DUNES,NA,,NA,20,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.580020286,43.10409979,1 - UTM1x1 + Elevation,180,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R55   ,V39,0
T-P06591,506591,Urtico dioicae-Sambucetum ebuli,108,15315,30TWN45,30TWN4958,15663,750,"Aranzazu, Oñate",,ATL_COAST,N_DUNES,NA,,NA,10,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.396940742,42.97541048,1 - UTM1x1 + Elevation,750,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, V39   ,V39,7
T-P06592,506592,Urtico dioicae-Sambucetum ebuli,85,14528,30TWN55,30TWN5257,15664,1130,"Collado de Urbia, Segura",,ATL_COAST,N_DUNES,NA,,NA,4,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.350435986,42.96615092,1 - UTM1x1 + Elevation,1130,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, V     ,V39,0
T-P06593,506593,Urtico dioicae-Sambucetum ebuli,97,15206,30TWN45,30TWN4959,15665,960,"Duru, Aranzazu (Oñate)",,ATL_COAST,N_DUNES,NA,,NA,15,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.396817515,42.98801695,1 - UTM1x1 + Elevation,960,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, V39   ,V39,7
T-P06595,506595,Urtico dioicae-Sambucetum ebuli,108,11572,30TWN25,30TWN2958,15666,590,Villareal de Alava,,ATL_COAST,N_DUNES,NA,,NA,30,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.632366794,42.98181181,1 - UTM1x1 + Elevation,590,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R55   ,V39,0
T-P06596,506596,Urtico dioicae-Sambucetum ebuli,118,12983,30TWN36,30TWN3765,15667,500,"Untzilla, Aramaiona",,ATL_COAST,N_DUNES,NA,,NA,20,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.538737421,43.03730413,1 - UTM1x1 + Elevation,500,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R55   ,V39,0
T-P06597,506597,Urtico dioicae-Sambucetum ebuli,111,14616,30TWN75,30TWN7456,15668,610,Pto. de Lizarrusti,,ATL_COAST,N_DUNES,NA,,NA,50,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.088164812,42.957158,1 - UTM1x1 + Elevation,610,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R55   ,V39,0
T-P06598,506598,Urtico dioicae-Sambucetum ebuli,129,13941,30TWN67,30TWN6276,15669,250,"Nuarbe, Azpeitia",,ATL_COAST,N_DUNES,NA,,NA,30,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.235513263,43.13653517,1 - UTM1x1 + Elevation,250,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R55   ,V39,0
T-P06599,506599,Urtico dioicae-Sambucetum ebuli,113,15237,30TWN57,30TWN5176,15670,540,"Elosua, Bergara",,ATL_COAST,N_DUNES,NA,,NA,NA,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.368263357,43.14094707,1 - UTM1x1 + Elevation,540,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R55   ,V39,0
T-P06600,506600,Urtico dioicae-Sambucetum ebuli,137,15964,30TWN69,30TWN6492,15671,140,Meagas,,ATL_COAST,N_DUNES,NA,,NA,30,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.201599488,43.28578159,1 - UTM1x1 + Elevation,140,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R55   ,V39,0
T-P06601,506601,Urtico dioicae-Sambucetum ebuli,142,NA,30TVP90,30TVP9800,15672,0,"Arrigunaga, Algorta",,ATL_COAST,N_DUNES,NA,,NA,10,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-3.017597012,43.35700145,1 - UTM1x1 + Elevation,0,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
T-P06602,506602,Urtico dioicae-Sambucetum ebuli,106,10187,30TWN43,30TWN4531,15673,640,Maestu hacia Korres,,ATL_COAST,N_DUNES,NA,,NA,20,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.440784842,42.73789359,1 - UTM1x1 + Elevation,640,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
T-P06603,506603,Urtico dioicae-Sambucetum ebuli,110,9106,30TWN31,30TWN3419,15674,750,Lagran,,ATL_COAST,N_DUNES,NA,,NA,20,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.578365288,42.62681363,1 - UTM1x1 + Elevation,750,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, V39   ,V39,7
T-P06604,506604,Urtico dioicae-Sambucetum ebuli,136,14196,30TWN29,30TWN2994,15675,10,Arratzua (Gernika),,ATL_COAST,N_DUNES,NA,,NA,8,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.63537261,43.30239422,2 - UTM1x1 + Centroid,10,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R55   ,V39,0
T-P06605,506605,Urtico dioicae-Sambucetum ebuli,131,14106,30TWP20,30TWP2200,15676,340,Paresi (Busturia),,ATL_COAST,N_DUNES,NA,,NA,5,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.72142983,43.35666356,2 - UTM1x1 + Centroid,340,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R     ,V39,0
T-P06606,506606,Urtico dioicae-Sambucetum ebuli,121,13198,30TVN68,30TVN6585,15677,560,Alto Ubal (Sangrices),,ATL_COAST,N_DUNES,NA,,NA,30,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-3.428834687,43.22473146,1 - UTM1x1 + Elevation,560,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R55   ,V39,0
T-P06607,506607,Urtico dioicae-Sambucetum ebuli,137,13443,30TWN19,30TWN1598,15678,3,Munguia,,ATL_COAST,N_DUNES,NA,,NA,20,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.80786812,43.33883235,2 - UTM1x1 + Centroid,3,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R55   ,V39,0
T-P06609,506609,Urtico dioicae-Sambucetum ebuli,108,15315,30TWN45,30TWN4958,15679,750,Arantzazu (Oñate),,ATL_COAST,N_DUNES,NA,,NA,4,856,"Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.",1995,Data on Artemisietea vulgaris in the Basque country.," Botanica Helvetica, 105: 165-185.",No forest,-2.396940742,42.97541048,1 - UTM1x1 + Elevation,750,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, V     ,V39,0
