"","Relevé.number","SIVIMID","Original.Taxon","Analysis.Names","Cover","Cover.percent"
"8113",506639,"T-P06639","Raphanus maritimus","Raphanus raphanistrum","4",62.5
"8114",506639,"T-P06639","Solanum nigrum","Solanum nigrum","+",1
"8115",506639,"T-P06639","Stenotaphrum secundatum","Stenotaphrum secundatum","2",15
"8116",506639,"T-P06639","Aster squamatus","Symphyotrichum squamatum","1",5
"8117",506639,"T-P06639","Verbascum virgatum","Verbascum virgatum","+",1
"8118",506640,"T-P06640","Bromus diandrus","Anisantha diandra","1",5
"8119",506640,"T-P06640","Atriplex prostrata","Atriplex prostrata","1",5
"8120",506640,"T-P06640","Beta maritima","Beta vulgaris","1",5
"8121",506640,"T-P06640","Calystegia sepium","Calystegia sepium","2",15
"8122",506640,"T-P06640","Calystegia soldanella","Calystegia soldanella","+",1
"8123",506640,"T-P06640","Convolvulus arvensis","Convolvulus arvensis","+",1
"8124",506640,"T-P06640","Daucus gummifer","Daucus carota","+",1
"8125",506640,"T-P06640","Elymus pycnanthus","Elytrigia atherica","+",1
"8126",506640,"T-P06640","Picris echioides","Helminthotheca echioides","1",5
"8127",506640,"T-P06640","Paspalum vaginatum","Paspalum vaginatum","4",62.5
"8128",506640,"T-P06640","Plantago lanceolata","Plantago lanceolata","+",1
"8129",506640,"T-P06640","Raphanus maritimus","Raphanus raphanistrum","3",37.5
"8130",506640,"T-P06640","Stenotaphrum secundatum","Stenotaphrum secundatum","+",1
"8131",506640,"T-P06640","Aster squamatus","Symphyotrichum squamatum","1",5
"8132",506934,"T-P06934","Lolium perenne","Lolium perenne","2",15
"8133",506934,"T-P06934","Poa annua","Ochlopoa annua","+",1
"8134",506934,"T-P06934","Plantago lanceolata","Plantago lanceolata","+",1
"8135",506934,"T-P06934","Plantago major","Plantago major","2",15
"8136",506934,"T-P06934","Polygonum aviculare","Polygonum aviculare","+",1
"8137",506934,"T-P06934","Trifolium repens","Trifolium repens","+",1
"8138",507706,"T-P07706","Agrostis capillaris","Agrostis capillaris","1",5
"8139",507706,"T-P07706","Carex remota","Carex remota","+",1
"8140",507706,"T-P07706","Cirsium palustre","Cirsium creticum","1",5
"8141",507706,"T-P07706","Galium palustre","Galium palustre","2",15
"8142",507706,"T-P07706","Hypericum androsaemum","Hypericum androsaemum","+",1
"8143",507706,"T-P07706","Hypericum tetrapterum","Hypericum tetrapterum","+",1
"8144",507706,"T-P07706","Scirpus setaceus","Isolepis setacea","+",1
"8145",507706,"T-P07706","Juncus articulatus","Juncus articulatus","1",5
"8146",507706,"T-P07706","Juncus conglomeratus","Juncus conglomeratus","2",15
"8147",507706,"T-P07706","Juncus effusus","Juncus effusus","4",62.5
"8148",507706,"T-P07706","Lotus pedunculatus","Lotus pedunculatus","1",5
"8149",507706,"T-P07706","Lysimachia nemorum","Lysimachia nemorum","+",1
"8150",507706,"T-P07706","Mentha aquatica","Mentha aquatica","+",1
"8151",507706,"T-P07706","Myosotis lamottiana","Myosotis martini","+",1
"8152",507706,"T-P07706","Poa trivialis","Poa trivialis","1",5
"8153",507706,"T-P07706","Pteridium aquilinum","Pteridium aquilinum","+",1
"8154",507706,"T-P07706","Ranunculus despectus","Ranunculus acris","1",5
"8155",507706,"T-P07706","Ranunculus repens","Ranunculus repens","+",1
"8156",507706,"T-P07706","Scrophularia balbisii","Scrophularia auriculata","+",1
"8157",507706,"T-P07706","Wahlenbergia hederacea","Wahlenbergia hederacea","+",1
"8158",507707,"T-P07707","Agrostis capillaris","Agrostis capillaris","1",5
"8159",507707,"T-P07707","Anthoxanthum odoratum","Anthoxanthum alpinum","1",5
"8160",507707,"T-P07707","Cirsium palustre","Cirsium creticum","1",5
"8161",507707,"T-P07707","Dactylis glomerata","Dactylis glomerata","+",1
"8162",507707,"T-P07707","Epilobium hirsutum","Epilobium hirsutum","+",1
"8163",507707,"T-P07707","Epilobium tetragonum","Epilobium tetragonum","1",5
"8164",507707,"T-P07707","Eupatorium cannabinum","Eupatorium cannabinum","+",1
"8165",507707,"T-P07707","Galium palustre","Galium palustre","1",5
"8166",507707,"T-P07707","Holcus lanatus","Holcus lanatus","+",1
"8167",507707,"T-P07707","Juncus conglomeratus","Juncus conglomeratus","3",37.5
"8168",507707,"T-P07707","Juncus effusus","Juncus effusus","4",62.5
"8169",507707,"T-P07707","Lotus pedunculatus","Lotus pedunculatus","1",5
"8170",507707,"T-P07707","Malva moschata","Malva moschata","+",1
"8171",507707,"T-P07707","Mentha suaveolens","Mentha suaveolens","2",15
"8172",507707,"T-P07707","Poa trivialis","Poa trivialis","+",1
"8173",507707,"T-P07707","Ranunculus repens","Ranunculus repens","2",15
"8174",507707,"T-P07707","Salix atrocinerea","Salix cinerea subsp. oleifolia","+",1
"8175",507707,"T-P07707","Sambucus ebulus","Sambucus ebulus","+",1
"8176",507707,"T-P07707","Scrophularia balbisii","Scrophularia auriculata","+",1
"8177",507707,"T-P07707","Stellaria graminea","Stellaria graminea","2",15
"8178",507707,"T-P07707","Urtica dioica","Urtica dioica","+",1
"8179",507707,"T-P07707","Veronica chamaedrys","Veronica chamaedrys","+",1
"8180",507708,"T-P07708","Agrostis stolonifera","Agrostis stolonifera","2",15
"8181",507708,"T-P07708","Anthoxanthum odoratum","Anthoxanthum alpinum","+",1
"8182",507708,"T-P07708","Arrhenatherum bulbosum","Arrhenatherum elatius","+",1
"8183",507708,"T-P07708","Cirsium palustre","Cirsium creticum","+",1
"8184",507708,"T-P07708","Daucus carota","Daucus carota","+",1
"8185",507708,"T-P07708","Epilobium parviflorum","Epilobium parviflorum","1",5
"8186",507708,"T-P07708","Holcus lanatus","Holcus lanatus","2",15
"8187",507708,"T-P07708","Hypericum tetrapterum","Hypericum tetrapterum","1",5
"8188",507708,"T-P07708","Juncus conglomeratus","Juncus conglomeratus","1",5
"8189",507708,"T-P07708","Juncus effusus","Juncus effusus","4",62.5
"8190",507708,"T-P07708","Juncus inflexus","Juncus inflexus","1",5
"8191",507708,"T-P07708","Lotus pedunculatus","Lotus pedunculatus","1",5
"8192",507708,"T-P07708","Lysimachia nemorum","Lysimachia nemorum","+",1
"8193",507708,"T-P07708","Mentha suaveolens","Mentha suaveolens","2",15
"8194",507708,"T-P07708","Plantago lanceolata","Plantago lanceolata","+",1
"8195",507708,"T-P07708","Pulicaria dysenterica","Pulicaria dysenterica","1",5
"8196",507708,"T-P07708","Ranunculus despectus","Ranunculus acris","+",1
"8197",507708,"T-P07708","Ranunculus repens","Ranunculus repens","+",1
"8198",507708,"T-P07708","Rumex obtusifolius","Rumex obtusifolius","+",1
"8199",507708,"T-P07708","Festuca arundinacea","Schedonorus arundinaceus","1",5
"8200",507708,"T-P07708","Stellaria graminea","Stellaria graminea","1",5
"8201",507708,"T-P07708","Trifolium pratense","Trifolium pratense","+",1
"8202",507708,"T-P07708","Urtica dioica","Urtica dioica","+",1
"8203",507710,"T-P07710","Agrostis stolonifera","Agrostis stolonifera","1",5
"8204",507710,"T-P07710","Anthoxanthum odoratum","Anthoxanthum alpinum","+",1
"8205",507710,"T-P07710","Cirsium palustre","Cirsium creticum","+",1
"8206",507710,"T-P07710","Epilobium hirsutum","Epilobium hirsutum","+",1
"8207",507710,"T-P07710","Galium palustre","Galium palustre","+",1
"8208",507710,"T-P07710","Galium uliginosum","Galium uliginosum","1",5
"8209",507710,"T-P07710","Iris pseudacorus","Iris pseudacorus","+",1
"8210",507710,"T-P07710","Juncus articulatus","Juncus articulatus","2",15
"8211",507710,"T-P07710","Juncus effusus","Juncus effusus","5",87.5
"8212",507710,"T-P07710","Lotus pedunculatus","Lotus pedunculatus","1",5
"8213",507710,"T-P07710","Lythrum salicaria","Lythrum salicaria","1",5
"8214",507710,"T-P07710","Mentha aquatica","Mentha aquatica","2",15
"8215",507710,"T-P07710","Ranunculus repens","Ranunculus repens","+",1
"8216",507710,"T-P07710","Urtica dioica","Urtica dioica","+",1
"8217",507722,"T-P07722","Agrostis stolonifera","Agrostis stolonifera","1",5
"8218",507722,"T-P07722","Bellis perennis","Bellis perennis","+",1
"8219",507722,"T-P07722","Caltha palustris","Caltha palustris","+",1
"8220",507722,"T-P07722","Cardamine pratensis","Cardamine nymanii","+",1
"8221",507722,"T-P07722","Carex panicea","Carex panicea","+",1
"8222",507722,"T-P07722","Galium palustre","Galium palustre","1",5
"8223",507722,"T-P07722","Glyceria declinata","Glyceria declinata","+",1
"8224",507722,"T-P07722","Juncus articulatus","Juncus articulatus","3",37.5
"8225",507722,"T-P07722","Lotus pedunculatus","Lotus pedunculatus","+",1
"8226",507722,"T-P07722","Myosotis lamottiana","Myosotis martini","1",5
"8227",507722,"T-P07722","Ranunculus flammula","Ranunculus flammula","3",37.5
"8228",507722,"T-P07722","Ranunculus repens","Ranunculus repens","+",1
"8229",507722,"T-P07722","Sagina procumbens","Sagina procumbens","+",1
"8230",507722,"T-P07722","Trifolium repens","Trifolium repens","1",5
"8231",507722,"T-P07722","Veronica beccabunga","Veronica beccabunga","+",1
"8232",507775,"T-P07775","Potentilla anserina","Argentina anserina","+",1
"8233",507775,"T-P07775","Calystegia sepium","Calystegia sepium","+",1
"8234",507775,"T-P07775","Apium nodiflorum","Helosciadium nodiflorum","+",1
"8235",507775,"T-P07775","Lythrum salicaria","Lythrum salicaria","+",1
"8236",507775,"T-P07775","Paspalum paspalodes","Paspalum distichum","2",15
"8237",507775,"T-P07775","Poa trivialis","Poa trivialis","+",1
"8238",507775,"T-P07775","Potentilla reptans","Potentilla reptans","1",5
"8239",507775,"T-P07775","Rorippa sylvestris","Rorippa sylvestris","4",62.5
"8240",507775,"T-P07775","Rumex conglomeratus","Rumex conglomeratus","+",1
"8241",507775,"T-P07775","Rumex obtusifolius","Rumex obtusifolius","1",5
"8242",507777,"T-P07777","Agrostis stolonifera","Agrostis stolonifera","2",15
"8243",507777,"T-P07777","Althaea officinalis","Althaea officinalis","+",1
"8244",507777,"T-P07777","Potentilla anserina","Argentina anserina","4",62.5
"8245",507777,"T-P07777","Scirpus maritimus","Bolboschoenus maritimus","1",5
"8246",507777,"T-P07777","Bromus commutatus","Bromus commutatus","1",5
"8247",507777,"T-P07777","Calystegia sepium","Calystegia sepium","+",1
"8248",507777,"T-P07777","Picris echioides","Helminthotheca echioides","1",5
"8249",507777,"T-P07777","Lythrum salicaria","Lythrum salicaria","+",1
"8250",507777,"T-P07777","Poa annua","Ochlopoa annua","1",5
"8251",507777,"T-P07777","Phragmites australis","Phragmites australis","1",5
"8252",507777,"T-P07777","Rumex crispus","Rumex crispus","1",5
"8253",507777,"T-P07777","Trifolium fragiferum","Trifolium fragiferum","1",5
"8254",507777,"T-P07777","Urtica dioica","Urtica dioica","+",1
"8255",507777,"T-P07777","Xanthium strumarium","Xanthium strumarium","2",15
"8256",507779,"T-P07779","Agrostis stolonifera","Agrostis stolonifera","1",5
"8257",507779,"T-P07779","Potentilla anserina","Argentina anserina","4",62.5
"8258",507779,"T-P07779","Bidens tripartita","Bidens tripartitus","+",1
"8259",507779,"T-P07779","Cyperus longus","Cyperus longus","1",5
"8260",507779,"T-P07779","Eleocharis palustris","Eleocharis palustris","+",1
"8261",507779,"T-P07779","Apium nodiflorum","Helosciadium nodiflorum","+",1
"8262",507779,"T-P07779","Juncus articulatus","Juncus articulatus","+",1
"8263",507779,"T-P07779","Mentha pulegium","Mentha pulegium","+",1
"8264",507779,"T-P07779","Paspalum paspalodes","Paspalum distichum","1",5
"8265",507779,"T-P07779","Polygonum lapathifolium","Persicaria lapathifolia","+",1
"8266",507779,"T-P07779","Plantago major","Plantago major","+",1
"8267",507779,"T-P07779","Polypogon monspeliensis","Polypogon monspeliensis","+",1
"8268",507779,"T-P07779","Potentilla reptans","Potentilla reptans","+",1
"8269",507779,"T-P07779","Ranunculus repens","Ranunculus repens","+",1
"8270",507779,"T-P07779","Rorippa sylvestris","Rorippa sylvestris","2",15
"8271",507779,"T-P07779","Rumex obtusifolius","Rumex obtusifolius","1",5
"8272",507779,"T-P07779","Verbena officinalis","Verbena officinalis","+",1
"8273",507782,"T-P07782","Agrostis stolonifera","Agrostis stolonifera","5",87.5
"8274",507782,"T-P07782","Alnus glutinosa","Alnus glutinosa","+",1
"8275",507782,"T-P07782","Calystegia sepium","Calystegia sepium","+",1
"8276",507782,"T-P07782","Cyperus longus","Cyperus longus","+",1
"8277",507782,"T-P07782","Eleocharis palustris","Eleocharis palustris","1",5
"8278",507782,"T-P07782","Elymus repens","Elytrigia repens","1",5
"8279",507782,"T-P07782","Holcus lanatus","Holcus lanatus","+",1
"8280",507782,"T-P07782","Lycopus europaeus","Lycopus europaeus","+",1
"8281",507782,"T-P07782","Mentha aquatica","Mentha aquatica","+",1
"8282",507782,"T-P07782","Mentha pulegium","Mentha pulegium","+",1
"8283",507782,"T-P07782","Polygonum hydropiper","Persicaria hydropiper","+",1
"8284",507782,"T-P07782","Polygonum lapathifolium","Persicaria lapathifolia","1",5
"8285",507782,"T-P07782","Polygonum persicaria","Persicaria maculosa","+",1
"8286",507782,"T-P07782","Poa trivialis","Poa trivialis","1",5
"8287",507782,"T-P07782","Polygonum aviculare","Polygonum aviculare","+",1
"8288",507782,"T-P07782","Populus nigra","Populus nigra","+",1
"8289",507782,"T-P07782","Pulicaria dysenterica","Pulicaria dysenterica","+",1
"8290",507782,"T-P07782","Ranunculus repens","Ranunculus repens","+",1
"8291",507782,"T-P07782","Rumex conglomeratus","Rumex conglomeratus","+",1
"8292",507782,"T-P07782","Festuca arundinacea","Schedonorus arundinaceus","+",1
"8293",507782,"T-P07782","Scirpus lacustris","Schoenoplectus lacustris","+",1
"8294",507782,"T-P07782","Trifolium repens","Trifolium repens","+",1
"8295",507783,"T-P07783","Agrostis stolonifera","Agrostis stolonifera","3",37.5
"8296",507783,"T-P07783","Brachypodium sylvaticum","Brachypodium sylvaticum","+",1
"8297",507783,"T-P07783","Bromus racemosus","Bromus racemosus","+",1
"8298",507783,"T-P07783","Centaurea jacea","Centaurea jacea","1",5
"8299",507783,"T-P07783","Satureja vulgaris","Clinopodium vulgare","1",5
"8300",507783,"T-P07783","Convolvulus arvensis","Convolvulus arvensis","1",5
"8301",507783,"T-P07783","Cyperus longus","Cyperus longus","+",1
"8302",507783,"T-P07783","Dactylis glomerata","Dactylis glomerata","+",1
"8303",507783,"T-P07783","Daucus carota","Daucus carota","+",1
"8304",507783,"T-P07783","Elymus repens","Elytrigia repens","+",1
"8305",507783,"T-P07783","Fraxinus excelsior","Fraxinus excelsior","+",1
"8306",507783,"T-P07783","Galium mollugo","Galium mollugo","1",5
"8307",507783,"T-P07783","Holcus lanatus","Holcus lanatus","+",1
"8308",507783,"T-P07783","Hypericum perforatum","Hypericum perforatum","+",1
"8309",507783,"T-P07783","Senecio aquaticus","Jacobaea aquatica","+",1
"8310",507783,"T-P07783","Juncus inflexus","Juncus inflexus","+",1
"8311",507783,"T-P07783","Linum bienne","Linum bienne","1",5
"8312",507783,"T-P07783","Lotus glaber","Lotus tenuis","1",5
"8313",507783,"T-P07783","Lythrum salicaria","Lythrum salicaria","+",1
"8314",507783,"T-P07783","Paspalum paspalodes","Paspalum distichum","+",1
"8315",507783,"T-P07783","Picris hieracioides","Picris hieracioides","1",5
"8316",507783,"T-P07783","Poa trivialis","Poa trivialis","+",1
"8317",507783,"T-P07783","Potentilla reptans","Potentilla reptans","1",5
"8318",507783,"T-P07783","Pulicaria dysenterica","Pulicaria dysenterica","1",5
"8319",507783,"T-P07783","Ranunculus despectus","Ranunculus acris","+",1
"8320",507783,"T-P07783","Ranunculus repens","Ranunculus repens","1",5
"8321",507783,"T-P07783","Rumex conglomeratus","Rumex conglomeratus","1",5
"8322",507783,"T-P07783","Festuca arundinacea","Schedonorus arundinaceus","4",62.5
"8323",507783,"T-P07783","Trifolium repens","Trifolium repens","+",1
"8324",507783,"T-P07783","Ulmus minor","Ulmus minor","+",1
"8325",507784,"T-P07784","Agrostis stolonifera","Agrostis stolonifera","5",87.5
"8326",507784,"T-P07784","Bromus racemosus","Bromus racemosus","+",1
"8327",507784,"T-P07784","Carex pendula","Carex pendula","+",1
"8328",507784,"T-P07784","Cyperus longus","Cyperus longus","+",1
"8329",507784,"T-P07784","Tamus communis","Dioscorea communis","+",1
"8330",507784,"T-P07784","Elymus repens","Elytrigia repens","+",1
"8331",507784,"T-P07784","Equisetum arvense","Equisetum arvense","2",15
"8332",507784,"T-P07784","Equisetum ramosissimum","Equisetum ramosissimum","+",1
"8333",507784,"T-P07784","Eupatorium cannabinum","Eupatorium cannabinum","+",1
"8334",507784,"T-P07784","Euphorbia helioscopia","Euphorbia helioscopia","+",1
"8335",507784,"T-P07784","Ficus carica","Ficus carica","+",1
"8336",507784,"T-P07784","Apium nodiflorum","Helosciadium nodiflorum","+",1
"8337",507784,"T-P07784","Juncus articulatus","Juncus articulatus","+",1
"8338",507784,"T-P07784","Juncus inflexus","Juncus inflexus","1",5
"8339",507784,"T-P07784","Linum bienne","Linum bienne","+",1
"8340",507784,"T-P07784","Lolium perenne","Lolium perenne","1",5
"8341",507784,"T-P07784","Lotus glaber","Lotus tenuis","+",1
"8342",507784,"T-P07784","Lycopus europaeus","Lycopus europaeus","+",1
"8343",507784,"T-P07784","Medicago arabica","Medicago arabica","+",1
"8344",507784,"T-P07784","Polygonum lapathifolium","Persicaria lapathifolia","2",15
"8345",507784,"T-P07784","Plantago lanceolata","Plantago lanceolata","1",5
"8346",507784,"T-P07784","Poa trivialis","Poa trivialis","1",5
"8347",507784,"T-P07784","Potentilla reptans","Potentilla reptans","1",5
"8348",507784,"T-P07784","Prunella vulgaris","Prunella vulgaris","+",1
"8349",507784,"T-P07784","Rumex crispus","Rumex crispus","+",1
"8350",507784,"T-P07784","Salix discolor","Salix triandra","1",5
"8351",507784,"T-P07784","Festuca arundinacea","Schedonorus arundinaceus","2",15
"8352",507784,"T-P07784","Scirpus lacustris","Schoenoplectus lacustris","+",1
"8353",507784,"T-P07784","Scrophularia balbisii","Scrophularia auriculata","+",1
"8354",507784,"T-P07784","Sinapis arvensis","Sinapis arvensis","+",1
"8355",507784,"T-P07784","Solanum nigrum","Solanum nigrum","+",1
"8356",507784,"T-P07784","Stellaria media","Stellaria media","+",1
"8357",507784,"T-P07784","Trifolium fragiferum","Trifolium fragiferum","1",5
"8358",507784,"T-P07784","Trifolium repens","Trifolium repens","+",1
"8359",507784,"T-P07784","Ulmus minor","Ulmus minor","1",5
"8360",507787,"T-P07787","Agrostis stolonifera","Agrostis stolonifera","+",1
"8361",507787,"T-P07787","Scirpus maritimus","Bolboschoenus maritimus","+",1
"8362",507787,"T-P07787","Carex cuprina","Carex cuprina","1",5
"8363",507787,"T-P07787","Carex hirta","Carex hirta","5",87.5
"8364",507787,"T-P07787","Juncus articulatus","Juncus articulatus","1",5
"8365",507787,"T-P07787","Lotus glaber","Lotus tenuis","+",1
