"","Relevé.number","Temp","Precip","UTM10X10","UTM1X1","SIVIMID","JuiceID","OriginalElevation","Locality","Country","ECOREG_WWF","DUNES_BOHN","Plant.Cover","Aspect","Slope","Area","SintaxonID","Sintaxon","Authors","Year","Title","Publication","EUNIS2020","Type","DEG_LON","DEG_LAT","Accuracy","Elevation"
"620",505052,142,14196,"30TVP60","30TVP6306","T-P05052",14961,NA,"Laredo","","ATL_COAST","Y_DUNES",NA,"",NA,25,"2287a","Inulo crithmoidis-Elymetum pycnanthi","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V","No forest",-3.447432237,43.41014474,"2 - UTM1x1 + Centroid",81
"621",505074,134,13318,"30TVP60","","T-P05074",14983,NA,"Laredo","","ATL_COAST","N_DUNES",NA,"",NA,4,"2013","Leucanthemo crassifolii-Festucetum pruinosae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V12","No forest",-3.427677294,43.38332,"4 - UTM10x10 + Centroid",81
"622",505081,138,16545,"30TVP60","","T-P05081",14990,100,"Santoña, Faro del Caballo","","ATL_COAST","N_DUNES",NA,"",NA,10,"2289","Crithmo maritimi-Brassicetum oleraceae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V","No forest",-3.378054685,43.37618788,"3 - UTM10x10 + Elevation",100
"623",505082,138,14669,"30TVP60","","T-P05082",14991,100,"Santoña, Faro del Caballo","","ATL_COAST","N_DUNES",NA,"",NA,15,"2289","Crithmo maritimi-Brassicetum oleraceae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V","No forest",-3.466833977,43.36325367,"3 - UTM10x10 + Elevation",100
"624",505083,138,14445,"30TVP60","","T-P05083",14992,100,"Santoña, Faro del Caballo","","ATL_COAST","N_DUNES",NA,"",NA,50,"2289","Crithmo maritimi-Brassicetum oleraceae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V","No forest",-3.491720034,43.38836192,"3 - UTM10x10 + Elevation",100
"625",505085,137,15187,"30TVP61","30TVP6412","T-P05085",14994,30,"Santoña, Faro del Pescador","","ATL_COAST","Y_DUNES",NA,"",NA,20,"2289","Crithmo maritimi-Brassicetum oleraceae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V","No forest",-3.435468704,43.46422692,"1 - UTM1x1 + Elevation",30
"626",505086,143,NA,"30TVP60","30TVP6607","T-P05086",14995,5,"Laredo","","ATL_COAST","Y_DUNES",NA,"",NA,20,"2289","Crithmo maritimi-Brassicetum oleraceae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V","No forest",-3.407945866,43.41570476,"1 - UTM1x1 + Elevation",5
"627",505087,143,NA,"30TVP60","30TVP6607","T-P05087",14996,6,"Laredo","","ATL_COAST","Y_DUNES",NA,"",NA,50,"2289","Crithmo maritimi-Brassicetum oleraceae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V12","No forest",-3.407945866,43.41570476,"1 - UTM1x1 + Elevation",6
"628",505088,143,NA,"30TVP60","30TVP6607","T-P05088",14997,10,"Laredo","","ATL_COAST","Y_DUNES",NA,"",NA,10,"2289","Crithmo maritimi-Brassicetum oleraceae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V11","No forest",-3.407945866,43.41570476,"1 - UTM1x1 + Elevation",10
"629",505089,143,NA,"30TVP60","30TVP6607","T-P05089",14998,5,"Laredo","","ATL_COAST","Y_DUNES",NA,"",NA,25,"2289","Crithmo maritimi-Brassicetum oleraceae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V12","No forest",-3.407945866,43.41570476,"1 - UTM1x1 + Elevation",5
"630",505090,143,NA,"30TVP60","30TVP6607","T-P05090",14999,8,"Laredo","","ATL_COAST","Y_DUNES",NA,"",NA,20,"2289","Crithmo maritimi-Brassicetum oleraceae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V12","No forest",-3.407945866,43.41570476,"1 - UTM1x1 + Elevation",8
"631",505095,143,14051,"30TVP60","30TVP6408","T-P05095",15004,NA,"Laredo","","ATL_COAST","Y_DUNES",NA,"",NA,2,"2023","Honkenyo-Euphorbietum peplis","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V","No forest",-3.442616526,43.42728155,"2 - UTM1x1 + Centroid",81
"632",505098,143,14080,"30TVP60","30TVP6307","T-P05098",15007,NA,"Laredo","","ATL_COAST","N_DUNES",NA,"",NA,10,"2023","Honkenyo-Euphorbietum peplis","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V","No forest",-3.447472012,43.41916823,"2 - UTM1x1 + Centroid",81
"633",505099,142,14196,"30TVP60","30TVP6306","T-P05099",15008,NA,"Laredo","","ATL_COAST","N_DUNES",NA,"",NA,4,"2023","Honkenyo-Euphorbietum peplis","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V","No forest",-3.447432237,43.41014474,"2 - UTM1x1 + Centroid",81
"634",505100,141,14349,"30TVP61","30TVP6212","T-P05100",15009,NA,"Santoña","","ATL_COAST","Y_DUNES",NA,"",NA,15,"2291","Polygono maritimi-Elymetum pycnanthi","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V15","No forest",-3.461428375,43.46410504,"2 - UTM1x1 + Centroid",41
"635",505101,141,14349,"30TVP61","30TVP6212","T-P05101",15010,NA,"Santoña","","ATL_COAST","Y_DUNES",NA,"",NA,10,"2291","Polygono maritimi-Elymetum pycnanthi","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V","No forest",-3.461428375,43.46410504,"2 - UTM1x1 + Centroid",41
"636",505110,143,14080,"30TVP60","30TVP6407","T-P05110",15019,NA,"Laredo","","ATL_COAST","Y_DUNES",NA,"",NA,15,"2292a","Otantho maritimi-Ammophiletum australis","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V","No forest",-3.440067404,43.41829162,"2 - UTM1x1 + Centroid",81
"637",505133,143,14080,"30TVP60","30TVP6407","T-P05133",15005,NA,"Laredo","","ATL_COAST","Y_DUNES",NA,"",NA,10,"2293a","Helichryso-Koelerietum albescentis","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V","No forest",-3.440067404,43.41829162,"2 - UTM1x1 + Centroid",81
"638",505138,141,NA,"30TVP61","30TVP6210","T-P05138",15047,6,"Santoña","","ATL_COAST","N_DUNES",NA,"",NA,2,"2294","Poo annuae-Spergularietum salinae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V35","No forest",-3.425452985,43.44625591,"3 - UTM10x10 + Elevation",6
"639",505190,143,14087,"30TVP60","30TVP6308","T-P05190",15099,10,"Laredo","","ATL_COAST","Y_DUNES",NA,"",NA,60,"740","Helmintio echioidis-Melilotetum albae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V33","No forest",-3.44512037,43.43177403,"1 - UTM1x1 + Elevation",10
"640",505210,143,14057,"30TVP60","30TVP6308","T-P05210",15119,NA,"Laredo","","ATL_COAST","N_DUNES",NA,"",NA,1,"2296","Desmazerio marinae-Phleetum arenarii","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V","No forest",-3.447544962,43.42726229,"2 - UTM1x1 + Centroid",81
"641",505246,128,14545,"30TVN58","30TVN5988","T-P05246",15176,280,"de Ramales de la Victoria a Ancillo","","ATL_COAST","N_DUNES",NA,"",NA,10,"730","Loto pedunculati-Juncetum conglomerati","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","R36","No forest",-3.493066721,43.24968579,"1 - UTM1x1 + Elevation",280
"642",505323,128,16814,"30TVN58","30TVN5186","T-P05323",15253,300,"Soba","","ATL_COAST","N_DUNES",NA,"",NA,1,"236","Lolio-Plantaginetum majoris","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","R36","No forest",-3.598790447,43.22757,"1 - UTM1x1 + Elevation",300
"643",505324,130,14427,"30TVP60","","T-P05324",15254,250,"Santoña","","ATL_COAST","N_DUNES",NA,"",NA,2,"236","Lolio-Plantaginetum majoris","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","R36","No forest",-3.405223385,43.37789574,"3 - UTM10x10 + Elevation",250
"644",505332,143,14080,"30TVP60","30TVP6407","T-P05332",15262,NA,"Laredo","","ATL_COAST","Y_DUNES",NA,"",NA,15,"2301a","Plantago coronopi-Trifolietum fragiferae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V34","No forest",-3.440067404,43.41829162,"2 - UTM1x1 + Centroid",81
"645",505333,143,14080,"30TVP60","30TVP6407","T-P05333",15263,NA,"Laredo","","ATL_COAST","N_DUNES",NA,"",NA,15,"2301a","Plantago coronopi-Trifolietum fragiferae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V34","No forest",-3.440067404,43.41829162,"2 - UTM1x1 + Centroid",81
"646",505334,134,13318,"30TVP60","30TVP6209","T-P05334",15227,NA,"Santoña","","ATL_COAST","N_DUNES",NA,"",NA,10,"2301a","Plantago coronopi-Trifolietum fragiferae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V34","No forest",-3.427677294,43.38332,"4 - UTM10x10 + Centroid",81
"647",505335,141,14349,"30TVP61","30TVP6212","T-P05335",15265,NA,"Santoña","","ATL_COAST","Y_DUNES",NA,"",NA,10,"2301a","Plantago coronopi-Trifolietum fragiferae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","V","No forest",-3.461428375,43.46410504,"2 - UTM1x1 + Centroid",41
"648",506540,137,13324,"30TWN19","30TWN1497","T-P06540",15613,50,"Gamiz-Fika","","ATL_COAST","N_DUNES",NA,"",NA,20,"741","Picrido hieracioidis-Eupatorietum cannabinii","Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.","1995","Data on Artemisietea vulgaris in the Basque country."," Botanica Helvetica, 105: 165-185.","R55","No forest",-2.822698268,43.32985174,"1 - UTM1x1 + Elevation",50
"649",506632,137,13984,"30TWP10","30TWP1609","T-P06632",15701,50,"Bakio","","ATL_COAST","Y_DUNES",NA,"",NA,60,"2393","Picrido echioidis-Raphanetum maritimi","Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.","1995","Data on Artemisietea vulgaris in the Basque country."," Botanica Helvetica, 105: 165-185.","V32","No forest",-2.790249397,43.43965149,"1 - UTM1x1 + Elevation",50
"650",506633,143,14058,"30TVP60","30TVP6308","T-P06633",15702,20,"Laredo (Regatón)","","ATL_COAST","Y_DUNES",NA,"",NA,10,"2393","Picrido echioidis-Raphanetum maritimi","Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.","1995","Data on Artemisietea vulgaris in the Basque country."," Botanica Helvetica, 105: 165-185.","V","No forest",-3.445080781,43.42637155,"1 - UTM1x1 + Elevation",20
"651",506634,142,12935,"30TVP90","30TVP9800","T-P06634",15703,30,"Usategui, Algorta","","ATL_COAST","N_DUNES",NA,"",NA,10,"2393","Picrido echioidis-Raphanetum maritimi","Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.","1995","Data on Artemisietea vulgaris in the Basque country."," Botanica Helvetica, 105: 165-185.","V32","No forest",-3.012660492,43.3552012,"1 - UTM1x1 + Elevation",30
"652",506635,137,13316,"30TWP00","","T-P06635",15704,50,"Sopelana, Playa Salvaje","","ATL_COAST","N_DUNES",NA,"",NA,20,"2393","Picrido echioidis-Raphanetum maritimi","Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.","1995","Data on Artemisietea vulgaris in the Basque country."," Botanica Helvetica, 105: 165-185.","V32","No forest",-2.876895126,43.36774198,"3 - UTM10x10 + Elevation",50
"653",506636,139,13004,"30TWP00","","T-P06636",15705,30,"Sopelana, Playa Salvaje","","ATL_COAST","N_DUNES",NA,"",NA,20,"2393","Picrido echioidis-Raphanetum maritimi","Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.","1995","Data on Artemisietea vulgaris in the Basque country."," Botanica Helvetica, 105: 165-185.","V32","No forest",-2.992915441,43.36420621,"3 - UTM10x10 + Elevation",30
"654",506637,141,17130,"30TWN69","30TWN6893","T-P06637",15706,50,"Zarauz","","ATL_COAST","Y_DUNES",NA,"",NA,10,"2393","Picrido echioidis-Raphanetum maritimi","Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.","1995","Data on Artemisietea vulgaris in the Basque country."," Botanica Helvetica, 105: 165-185.","V32","No forest",-2.149785818,43.28901001,"1 - UTM1x1 + Elevation",50
"655",506638,141,13445,"30TWP00","30TWP0004","T-P06638",15707,50,"Sopelana","","ATL_COAST","N_DUNES",NA,"",NA,30,"2393","Picrido echioidis-Raphanetum maritimi","Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.","1995","Data on Artemisietea vulgaris in the Basque country."," Botanica Helvetica, 105: 165-185.","V","No forest",-2.987973729,43.38941861,"2 - UTM1x1 + Centroid",50
"656",506639,141,17130,"30TWN69","30TWN6893","T-P06639",15708,50,"Zarauz","","ATL_COAST","Y_DUNES",NA,"",NA,10,"2393","Picrido echioidis-Raphanetum maritimi","Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.","1995","Data on Artemisietea vulgaris in the Basque country."," Botanica Helvetica, 105: 165-185.","V","No forest",-2.149785818,43.28901001,"1 - UTM1x1 + Elevation",50
"657",506640,142,NA,"30TVP90","30TVP9803","T-P06640",15709,50,"Playa de Azkorri, Getxo","","ATL_COAST","Y_DUNES",NA,"",NA,NA,"2393","Picrido echioidis-Raphanetum maritimi","Loidi, J., Berastegi, A., Biurrun, I., García-Mijangos, I. & Herrera, M.","1995","Data on Artemisietea vulgaris in the Basque country."," Botanica Helvetica, 105: 165-185.","V32","No forest",-3.015134983,43.38041368,"2 - UTM1x1 + Centroid",50
"658",506934,77,12727,"30TUN55","","T-P06934",15737,1420,"Cardaño de Arriba","","ATL_COAST","N_DUNES",50,"",NA,2,"236","Lolio-Plantaginetum majoris","Diaz Gonzalez, T.E. & Penas, A.","1984","Datos sobre la vegetación terofítica y nitrófila leonesa."," Acta Bot. Malacitana, 9: 233-254.","R36","No forest",-4.816035768,42.9157656,"3 - UTM10x10 + Elevation",1420
"659",507706,134,19126,"30TXN18","30TXN1289","T-P07706",15839,180,"Etxalar, hacia el collado de Lizarreta","","ATL_COAST","N_DUNES",NA,"",NA,25,"0730a","Loto pedunculati-Juncetum conglomerati","Biurrun, I.","1999","Flora y vegetación de los ríos y humedales de Navarra."," Guineana, 5: 1-338.","R36","No forest",-1.618255777,43.24600474,"1 - UTM1x1 + Elevation",180
"660",507707,125,25479,"30TWN99","30TWN9991","T-P07707",15840,200,"Lesaka, embalse de San Antón","","ATL_COAST","N_DUNES",NA,"",NA,40,"0730a","Loto pedunculati-Juncetum conglomerati","Biurrun, I.","1999","Flora y vegetación de los ríos y humedales de Navarra."," Guineana, 5: 1-338.","R36","No forest",-1.772989909,43.26938028,"2 - UTM1x1 + Centroid",200
"661",507708,131,19781,"30TXN07","30TXN0175","T-P07708",15841,190,"Ezkurra, cerca de Zubieta","","ATL_COAST","N_DUNES",NA,"",NA,20,"0730a","Loto pedunculati-Juncetum conglomerati","Biurrun, I.","1999","Flora y vegetación de los ríos y humedales de Navarra."," Guineana, 5: 1-338.","R36","No forest",-1.751291514,43.12507118,"2 - UTM1x1 + Centroid",190
"662",507710,116,14829,"30TXN06","30TXN0463","T-P07710",15843,600,"Basaburua Mayor, Elzaburu","","ATL_COAST","N_DUNES",NA,"",NA,20,"0730a","Loto pedunculati-Juncetum conglomerati","Biurrun, I.","1999","Flora y vegetación de los ríos y humedales de Navarra."," Guineana, 5: 1-338.","R36","No forest",-1.719167229,43.01485719,"1 - UTM1x1 + Elevation",600
"663",507722,87,15753,"30TWN75","30TWN7959","T-P07722",15855,1150,"Aralar, de Errenaga a Onako putzua","","ATL_COAST","N_DUNES",NA,"",NA,20,"2589","comunidad de Caltha palustris y Ranunculus flammula","Biurrun, I.","1999","Flora y vegetación de los ríos y humedales de Navarra."," Guineana, 5: 1-338.","R36","No forest",-2.023993844,42.98364392,"2 - UTM1x1 + Centroid",1150
"664",507775,113,14203,"30TWN92","30TWN9423","T-P07775",15867,340,"Puente de la Reina, río Arga","","ATL_COAST","N_DUNES",NA,"",NA,10,"2592","comunidad de Rorippa sylvestris","Biurrun, I.","1999","Flora y vegetación de los ríos y humedales de Navarra."," Guineana, 5: 1-338.","R36","No forest",-7,43,"5 - UTMs missing from DEM",340
"665",507777,131,8758,"30TXN03","30TXN0039","T-P07777",15869,390,"Olza, Ibero, río Arakil","","ATL_COAST","N_DUNES",NA,"",NA,20,"2593","comunidad de Potentilla anserina","Biurrun, I.","1999","Flora y vegetación de los ríos y humedales de Navarra."," Guineana, 5: 1-338.","R36","No forest",-1.699106696,42.80211144,"3 - UTM10x10 + Elevation",390
"666",507779,114,10088,"30TWN93","30TWN9534","T-P07779",15871,370,"Belascoain, río Arga","","ATL_COAST","N_DUNES",NA,"",NA,60,"2593","comunidad de Potentilla anserina","Biurrun, I.","1999","Flora y vegetación de los ríos y humedales de Navarra."," Guineana, 5: 1-338.","R36","No forest",-1.865425645,42.78764921,"4 - UTM10x10 + Centroid",370
"667",507782,125,9552,"30TXN14","30TXN1245","T-P07782",15873,450,"Ezkabarte, Orikain, río Ulzama","","ATL_COAST","N_DUNES",NA,"",NA,5,"2594","comunidad de Agrostis stolonifera y Festuca arundinacea","Biurrun, I.","1999","Flora y vegetación de los ríos y humedales de Navarra."," Guineana, 5: 1-338.","R36","No forest",-1.622145591,42.85344107,"1 - UTM1x1 + Elevation",450
"668",507783,122,13280,"30TWN95","30TWN9550","T-P07783",15874,440,"Arakil, Izurdiaga, río Arakil","","ATL_COAST","N_DUNES",NA,"",NA,30,"2594","comunidad de Agrostis stolonifera y Festuca arundinacea","Biurrun, I.","1999","Flora y vegetación de los ríos y humedales de Navarra."," Guineana, 5: 1-338.","R36","No forest",-1.834219445,42.90082281,"1 - UTM1x1 + Elevation",440
"669",507784,122,12959,"30TWN95","30TWN9550","T-P07784",15875,440,"Arakil, Izurdiaga, río Arakil","","ATL_COAST","N_DUNES",NA,"",NA,20,"2594","comunidad de Agrostis stolonifera y Festuca arundinacea","Biurrun, I.","1999","Flora y vegetación de los ríos y humedales de Navarra."," Guineana, 5: 1-338.","R36","No forest",-1.826939863,42.8971464,"1 - UTM1x1 + Elevation",440
"670",507787,128,9506,"30TXN04","30TXN0443","T-P07787",16258,430,"Ansoain, balsa de Loza","","ATL_COAST","N_DUNES",NA,"",NA,20,"489","Festuco-Caricetum hirtae","Biurrun, I.","1999","Flora y vegetación de los ríos y humedales de Navarra."," Guineana, 5: 1-338.","R36","No forest",-1.725265181,42.83842647,"1 - UTM1x1 + Elevation",430
"671",507788,112,18043,"30TXN06","30TXN0469","T-P07788",15878,670,"Urroz de Santesteban, embalse de Leurza","","ATL_COAST","N_DUNES",NA,"",NA,12,"2595","comunidad de Mentha pulegium y Chamaemelum nobile","Biurrun, I.","1999","Flora y vegetación de los ríos y humedales de Navarra."," Guineana, 5: 1-338.","R36","No forest",-1.710637575,43.07059156,"1 - UTM1x1 + Elevation",670
"672",507791,136,17327,"30TXN17","30TXN1777","T-P07791",16208,180,"Baztan, Arraioz","","ATL_COAST","N_DUNES",NA,"",NA,10,"2144a","Mentho suaveolentis-Juncetum inflexi","Biurrun, I.","1999","Flora y vegetación de los ríos y humedales de Navarra."," Guineana, 5: 1-338.","R36","No forest",-1.549352681,43.13889729,"1 - UTM1x1 + Elevation",180
"673",507792,117,15923,"30TWN86","30TWN8963","T-P07792",16209,600,"Lekunberri, hacia Azpiroz","","ATL_COAST","N_DUNES",NA,"",NA,15,"2144a","Mentho suaveolentis-Juncetum inflexi","Biurrun, I.","1999","Flora y vegetación de los ríos y humedales de Navarra."," Guineana, 5: 1-338.","R36","No forest",-1.900783128,43.0149448,"1 - UTM1x1 + Elevation",600
