"","SIVIMID","Sintaxon","Relevé.number","Revised.alliance","EUNIS2020","Aspect","Slope","Area","Year","DEG_LON","DEG_LAT","Accuracy","Elevation","Alliance","Class","Semisupervised","Revised.class"
"1146","S-P19644","Chenopodietalia albi",1346,"Oxalidion europaeae","V15","",NA,25,"1972",-8.064636093,43.18171421,"3 - UTM10x10 + Elevation",475,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1147","S-P19645","Associació-Desconeguda",1966,"Dauco-Melilotion","V","S",NA,NA,"1972",-8.138701304,43.12618824,"3 - UTM10x10 + Elevation",480,"Unknown",NA,0,"Polygono-Poetea annuae"
"1148","S-P19646","Associació-Desconeguda",419646,"Potentillion anserinae","R36","",NA,NA,"1972",-8.099758854,43.16034434,"3 - UTM10x10 + Elevation",480,"Unknown",NA,0,"Polygono-Poetea annuae"
"1149","S-P19648","Associació-Desconeguda",1347,"Scleranthion annui","V15","",NA,NA,"1972",-7.898781588,43.16914822,"3 - UTM10x10 + Elevation",470,"Unknown",NA,0,"Papaveretea rhoeadis"
"1150","S-P19649","Associació-Desconeguda",461,"Dauco-Melilotion","V37","",NA,NA,"1972",-8.119661845,43.16305414,"3 - UTM10x10 + Elevation",480,"Unknown",NA,0,"Polygono-Poetea annuae"
"1151","S-P19747","Carduo carpetani-Onopordetum acanthii",462,"Cirsion richterano-chodati","V38","",NA,150,"2001",-5.639464935,42.80428532,"3 - UTM10x10 + Elevation",950,"Carduo carpetani-Cirsion odontolepidis","Artemisietea vulgaris",0,"Artemisietea vulgaris"
"1152","S-P19748","Asphodelo arrondeaui-Epilobietum angustifolii",419748,"Epilobion angustifolii","R57","N",36,50,"2001",-5.708021421,42.91794165,"3 - UTM10x10 + Elevation",1540,"Epilobion angustifolii","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"1153","S-P19749","Matricario-Polygonetum arenastrii",1967,"Polygono-Coronopodion","V35","",4.5,5,"2001",-5.595407568,42.80349211,"3 - UTM10x10 + Elevation",1000,"Polygono-Coronopodion","Polygono-Poetea annuae",1,"Polygono-Poetea annuae"
"1154","S-P19751","Galio aparines-Conietum maculati",463,"Balloto-Conion maculati","V39","S",1.8,4,"2001",-5.633738198,42.784607,"3 - UTM10x10 + Elevation",970,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"1155","S-P20227","Oxali-Parietarietum diffusae",2229,"Galio valantiae-Parietarion judaicae","H32d","S",NA,5,"1972",-8.835928453,42.28608529,"3 - UTM10x10 + Elevation",50,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"1156","S-P20228","Oxali-Parietarietum diffusae",2230,"Galio valantiae-Parietarion judaicae","H32d","SW",NA,10,"1972",-8.810109025,42.32160787,"3 - UTM10x10 + Elevation",70,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"1157","S-P20229","Oxali-Parietarietum diffusae",2231,"Galio valantiae-Parietarion judaicae","V","E",NA,10,"1972",-8.680480713,42.28311436,"3 - UTM10x10 + Elevation",10,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"1158","S-P20230","Oxali-Parietarietum diffusae",2232,"Oxalidion europaeae","V15","S",NA,10,"1972",-8.82620396,42.25957595,"3 - UTM10x10 + Elevation",50,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"1159","S-P20231","Oxali-Parietarietum diffusae",2233,"Senecionion fluviatilis","V","E",NA,10,"1972",-8.69927276,42.22276562,"3 - UTM10x10 + Elevation",50,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Epilobietea angustifolii"
"1160","S-P20320","Oenanthetum crocatae",420320,"Cynancho-Convolvulion sepium","R55","S",NA,5,"1972",-8.685692091,42.21708255,"4 - UTM10x10 + Centroid",147,"Unknown",NA,0,"Epilobietea angustifolii"
"1161","S-P20348","Careto verticillatae-Cynosuretum cristati",420348,"Potentillion anserinae","V15","N",NA,10,"1972",-8.670068456,42.43666628,"3 - UTM10x10 + Elevation",100,"Cynosurion cristati","Molinio-Arrhenatheretea",0,"Papaveretea rhoeadis"
"1162","S-P20354","Careto verticillatae-Cynosuretum cristati",420354,"Potentillion anserinae","V15","S",NA,20,"1972",-8.743020948,42.35740604,"3 - UTM10x10 + Elevation",120,"Cynosurion cristati","Molinio-Arrhenatheretea",0,"Polygono-Poetea annuae"
"1163","S-P20358","Chrysanthemum segetum-Raphanetum",1348,"Oxalidion europaeae","V15","SW",NA,10,"1972",-8.815893813,42.25289956,"3 - UTM10x10 + Elevation",20,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1164","S-P20359","Chrysanthemum segetum-Raphanetum",1349,"Oxalidion europaeae","V15","S",NA,10,"1972",-8.762577319,42.19978799,"3 - UTM10x10 + Elevation",10,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1165","S-P20360","Chrysanthemum segetum-Raphanetum",1350,"Oxalidion europaeae","V32","NW",NA,10,"1972",-8.807528945,42.31993864,"3 - UTM10x10 + Elevation",60,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1166","S-P20361","Chrysanthemum segetum-Raphanetum",1351,"Oxalidion europaeae","R","NW",NA,10,"1972",-8.846578977,42.29634309,"3 - UTM10x10 + Elevation",20,"Scleranthion annui","Papaveretea rhoeadis",0,"Polygono-Poetea annuae"
"1167","S-P20362","Chrysanthemum segetum-Raphanetum",1352,"Oxalidion europaeae","V32","SW",NA,15,"1972",-8.715038524,42.23638179,"3 - UTM10x10 + Elevation",40,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1168","S-P20363","Chrysanthemum segetum-Raphanetum",1353,"Oxalidion europaeae","V32","S",NA,10,"1972",-8.692361542,42.22671075,"3 - UTM10x10 + Elevation",50,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1169","S-P20364","Chrysanthemum segetum-Raphanetum",464,"Dauco-Melilotion","R22","E",NA,10,"1972",-8.695258067,42.23196771,"3 - UTM10x10 + Elevation",80,"Scleranthion annui","Papaveretea rhoeadis",0,"Polygono-Poetea annuae"
"1170","S-P20365","Chrysanthemum segetum-Raphanetum",1354,"Oxalidion europaeae","V15","N",NA,5,"1972",-8.741504596,42.42049594,"3 - UTM10x10 + Elevation",100,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1171","S-P20366","Chrysanthemum segetum-Raphanetum",1355,"Oxalidion europaeae","V32","NW",NA,8,"1972",-8.671631958,42.29255581,"3 - UTM10x10 + Elevation",50,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1172","S-P20367","Chrysanthemum segetum-Raphanetum",1356,"Oxalidion europaeae","V32","SW",NA,10,"1972",-8.788432989,42.25734148,"4 - UTM10x10 + Centroid",700,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1173","S-P20368","Chrysanthemum segetum-Raphanetum",1357,"Oxalidion europaeae","V32","W",NA,10,"1972",-8.831525551,42.26470565,"3 - UTM10x10 + Elevation",80,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1174","S-P20369","Chrysanthemum segetum-Raphanetum",1358,"Oxalidion europaeae","V32","W",NA,10,"1972",-8.83493295,42.27533393,"3 - UTM10x10 + Elevation",150,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1175","S-P20370","Chrysanthemum segetum-Raphanetum",1359,"Oxalidion europaeae","V15","S",NA,10,"1972",-8.778387429,42.31961549,"3 - UTM10x10 + Elevation",110,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1176","S-P20371","Chrysanthemum segetum-Raphanetum",1360,"Oxalidion europaeae","V","S",NA,15,"1972",-8.784260051,42.27790969,"3 - UTM10x10 + Elevation",100,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1177","S-P20372","Chrysanthemum segetum-Raphanetum",1361,"Oxalidion europaeae","V32","NW",NA,10,"1972",-8.807070288,42.26235004,"3 - UTM10x10 + Elevation",100,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1178","S-P20373","Chrysanthemum segetum-Raphanetum",1362,"Oxalidion europaeae","V32","SW",NA,10,"1972",-8.852072083,42.30326336,"3 - UTM10x10 + Elevation",50,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1179","S-P20374","Chrysanthemum segetum-Raphanetum",1363,"Oxalidion europaeae","V32","SW",NA,11,"1972",-8.768499807,42.18508625,"3 - UTM10x10 + Elevation",90,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1180","S-P20375","Chrysanthemum segetum-Raphanetum",1364,"Oxalidion europaeae","V32","NW",NA,5,"1972",-8.77437999,42.32881996,"3 - UTM10x10 + Elevation",20,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1181","S-P20376","Chrysanthemum segetum-Raphanetum",1365,"Oxalidion europaeae","V15","NE",NA,10,"1972",-8.784260051,42.27790969,"3 - UTM10x10 + Elevation",110,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1182","S-P20377","Chrysanthemum segetum-Raphanetum",1366,"Oxalidion europaeae","V","SE",NA,10,"1972",-8.771750482,42.30014667,"3 - UTM10x10 + Elevation",300,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1183","S-P20378","Chrysanthemum segetum-Raphanetum",1367,"Oxalidion europaeae","V32","SE",NA,10,"1972",-8.793370647,42.32425804,"3 - UTM10x10 + Elevation",120,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1184","S-P20379","Chrysanthemum segetum-Raphanetum",1368,"Oxalidion europaeae","V15","E",NA,4,"1972",-8.792431791,42.1820759,"3 - UTM10x10 + Elevation",50,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1185","S-P20380","Chrysanthemum segetum-Raphanetum",1369,"Oxalidion europaeae","R","SE",NA,5,"1972",-8.71524754,42.2921837,"3 - UTM10x10 + Elevation",50,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1186","S-P20381","Chrysanthemum segetum-Raphanetum",1370,"Oxalidion europaeae","V15","W",NA,5,"1972",-8.655053696,42.32398425,"3 - UTM10x10 + Elevation",50,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1187","S-P20382","Chrysanthemum segetum-Raphanetum",1371,"Oxalidion europaeae","V32","S",NA,5,"1972",-8.73873381,42.28380534,"3 - UTM10x10 + Elevation",40,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1188","S-P20383","Chrysanthemum segetum-Raphanetum",1372,"Oxalidion europaeae","V32","SE",NA,4,"1972",-8.728858924,42.22848846,"3 - UTM10x10 + Elevation",40,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1189","S-P20384","Chrysanthemum segetum-Raphanetum",1373,"Oxalidion europaeae","V32","S",NA,5,"1972",-8.745086926,42.22047253,"3 - UTM10x10 + Elevation",40,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1190","S-P20385","Chrysanthemum segetum-Raphanetum",1374,"Oxalidion europaeae","V32","N",NA,7,"1972",-8.70650693,42.22240476,"3 - UTM10x10 + Elevation",40,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"1191","S-P20386","Panicum sanguinale-Mercurialis annua",1375,"Oxalidion europaeae","V32","SE",NA,10,"1972",-8.763843749,42.18712146,"3 - UTM10x10 + Elevation",100,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"1192","S-P20387","Panicum sanguinale-Mercurialis annua",1376,"Oxalidion europaeae","V15","SE",NA,30,"1972",-8.812854767,42.32506898,"3 - UTM10x10 + Elevation",100,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"1193","S-P20388","Panicum sanguinale-Mercurialis annua",1377,"Oxalidion europaeae","V15","E",NA,20,"1972",-8.791120671,42.32617246,"3 - UTM10x10 + Elevation",50,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"1194","S-P20389","Panicum sanguinale-Mercurialis annua",1378,"Oxalidion europaeae","V","W",NA,30,"1972",-8.733845821,42.36326797,"3 - UTM10x10 + Elevation",20,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"1195","S-P20390","Panicum sanguinale-Mercurialis annua",1379,"Oxalidion europaeae","V15","SW",NA,20,"1972",-8.740604573,42.35752745,"3 - UTM10x10 + Elevation",30,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"1196","S-P20391","Panicum sanguinale-Mercurialis annua",1380,"Oxalidion europaeae","V15","NW",NA,20,"1972",-8.862219828,42.25593399,"3 - UTM10x10 + Elevation",80,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"1197","S-P20392","Panicum sanguinale-Mercurialis annua",1381,"Oxalidion europaeae","V15","SW",NA,30,"1972",-8.763843749,42.18712146,"3 - UTM10x10 + Elevation",100,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"1198","S-P20393","Panicum sanguinale-Mercurialis annua",1382,"Oxalidion europaeae","V15","S",NA,20,"1972",-8.809547093,42.28922975,"3 - UTM10x10 + Elevation",60,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"1199","S-P20394","Panicum sanguinale-Mercurialis annua",1383,"Oxalidion europaeae","V15","SW",NA,6,"1972",-8.827528709,42.27391134,"3 - UTM10x10 + Elevation",60,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"1200","S-P20395","Panicum sanguinale-Mercurialis annua",1384,"Oxalidion europaeae","V15","S",NA,8,"1972",-8.850157672,42.30876246,"3 - UTM10x10 + Elevation",20,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"1201","S-P20396","Panicum sanguinale-Mercurialis annua",1385,"Oxalidion europaeae","V15","N",NA,4,"1972",-8.814607303,42.31777833,"3 - UTM10x10 + Elevation",70,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"1202","S-P20397","Panicum sanguinale-Mercurialis annua",1386,"Oxalidion europaeae","V15","SE",NA,10,"1972",-8.734575875,42.42444471,"3 - UTM10x10 + Elevation",150,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"1203","S-P20398","Panicum sanguinale-Mercurialis annua",1387,"Oxalidion europaeae","V15","SW",NA,20,"1972",-8.779105114,42.27456969,"3 - UTM10x10 + Elevation",15,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"1204","S-P20399","Panicum sanguinale-Mercurialis annua",1388,"Oxalidion europaeae","V32","S",NA,20,"1972",-8.783931179,42.27432557,"3 - UTM10x10 + Elevation",60,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"1205","S-P20400","Panicum sanguinale-Mercurialis annua",1389,"Oxalidion europaeae","V32","SE",NA,2,"1972",-8.760167041,42.19990945,"3 - UTM10x10 + Elevation",20,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"1206","S-P20401","Panicum sanguinale-Mercurialis annua",1390,"Oxalidion europaeae","V15","W",NA,2,"1972",-8.725391995,42.29707719,"3 - UTM10x10 + Elevation",50,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"1207","S-P20402","Panicum sanguinale-Mercurialis annua",1391,"Oxalidion europaeae","V15","S",NA,4,"1972",-8.818967071,42.25994461,"3 - UTM10x10 + Elevation",30,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"1208","S-P20403","Panicum sanguinale-Mercurialis annua",1392,"Oxalidion europaeae","V","E",NA,10,"1972",-8.754693811,42.19298353,"3 - UTM10x10 + Elevation",50,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"1209","S-P20404","Panicum sanguinale-Mercurialis annua",1393,"Oxalidion europaeae","V32","E",NA,20,"1972",-8.768468982,42.26430467,"3 - UTM10x10 + Elevation",25,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"1210","S-P20405","Panicum sanguinale-Mercurialis annua",1394,"Oxalidion europaeae","V15","NW",NA,10,"1972",-8.643611937,42.4127703,"3 - UTM10x10 + Elevation",80,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"1211","S-P20406","Arundini-Convolvuletum sepium",465,"Senecionion fluviatilis","V38","NE",NA,20,"1972",-8.756626836,42.39993072,"3 - UTM10x10 + Elevation",15,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"1212","S-P20407","Arundini-Convolvuletum sepium",466,"Dauco-Melilotion","V38","SW",NA,10,"1972",-8.717336264,42.28847845,"3 - UTM10x10 + Elevation",20,"Senecionion fluviatilis","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"1213","S-P20408","Arundini-Convolvuletum sepium",467,"Senecionion fluviatilis","V","N",NA,10,"1972",-8.745193175,42.40770778,"3 - UTM10x10 + Elevation",50,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"1214","S-P20409","Arundini-Convolvuletum sepium",468,"Senecionion fluviatilis","V15","E",NA,20,"1972",-8.796984906,42.28446649,"3 - UTM10x10 + Elevation",100,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"1215","S-P20410","Arundini-Convolvuletum sepium",469,"Senecionion fluviatilis","V","SE",NA,20,"1972",-8.790511787,42.26679086,"3 - UTM10x10 + Elevation",100,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"1216","S-P20411","Arundini-Convolvuletum sepium",470,"Senecionion fluviatilis","V","NW",NA,20,"1972",-8.806473068,42.28218448,"3 - UTM10x10 + Elevation",70,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"1217","S-P20412","Arundini-Convolvuletum sepium",471,"Senecionion fluviatilis","V","W",NA,20,"1972",-8.83651627,42.26625127,"3 - UTM10x10 + Elevation",80,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"1218","S-P20413","Arundini-Convolvuletum sepium",472,"Senecionion fluviatilis","R","NE",NA,20,"1972",-8.846578977,42.29634309,"3 - UTM10x10 + Elevation",20,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"1219","S-P20414","Arundini-Convolvuletum sepium",473,"Senecionion fluviatilis","V","S",NA,20,"1972",-8.813351438,42.33044482,"3 - UTM10x10 + Elevation",100,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"1220","S-P20415","Arundini-Convolvuletum sepium",474,"Senecionion fluviatilis","R","SE",NA,20,"1972",-8.661816316,42.31824822,"3 - UTM10x10 + Elevation",70,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"1221","S-P20416","Arundini-Convolvuletum sepium",475,"Senecionion fluviatilis","V39","S",NA,20,"1972",-8.672930964,42.3339008,"3 - UTM10x10 + Elevation",180,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"1222","S-P20417","Arundini-Convolvuletum sepium",476,"Senecionion fluviatilis","V38","N",NA,20,"1972",-8.850740406,42.28892867,"3 - UTM10x10 + Elevation",100,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"1223","S-P20418","Arundini-Convolvuletum sepium",477,"Senecionion fluviatilis","R55","SW",NA,20,"1972",-8.761107417,42.1836586,"3 - UTM10x10 + Elevation",150,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"1224","S-P20419","Arundini-Convolvuletum sepium",478,"Senecionion fluviatilis","R","SW",NA,15,"1972",-8.790022314,42.18219795,"3 - UTM10x10 + Elevation",50,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"1225","S-P20420","Arundini-Convolvuletum sepium",479,"Senecionion fluviatilis","V","S",NA,20,"1972",-8.672424391,42.22050003,"3 - UTM10x10 + Elevation",80,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"1226","S-P20421","Galactito tomentosae-Digitaletum purpureae",480,"Geo urbani-Alliarion officinalis","R55","N",NA,4,"1972",-8.828947458,42.2630368,"3 - UTM10x10 + Elevation",50,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"1227","S-P20422","Galactito tomentosae-Digitaletum purpureae",481,"Dauco-Melilotion","H25","E",NA,4,"1972",-8.821048616,42.25623789,"3 - UTM10x10 + Elevation",60,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"1228","S-P20423","Galactito tomentosae-Digitaletum purpureae",1968,"Sisymbrion officinalis","V35","N",NA,4,"1972",-8.768052046,42.20671344,"3 - UTM10x10 + Elevation",50,"Arction lappae","Epilobietea angustifolii",0,"Polygono-Poetea annuae"
"1229","S-P20424","Galactito tomentosae-Digitaletum purpureae",482,"Sisymbrion officinalis","V32","N",NA,4,"1972",-8.646193414,42.44144945,"3 - UTM10x10 + Elevation",7,"Arction lappae","Epilobietea angustifolii",0,"Polygono-Poetea annuae"
"1230","S-P20425","Galactito tomentosae-Digitaletum purpureae",1395,"Oxalidion europaeae","V","W",NA,7,"1972",-8.681501241,42.40189058,"3 - UTM10x10 + Elevation",2,"Arction lappae","Epilobietea angustifolii",0,"Polygono-Poetea annuae"
"1231","S-P20426","Galactito tomentosae-Digitaletum purpureae",483,"Dauco-Melilotion","Sa","SE",NA,7,"1972",-8.746870682,42.34641016,"3 - UTM10x10 + Elevation",70,"Arction lappae","Epilobietea angustifolii",0,"Polygono-Poetea annuae"
