Releve number,SIVIMID,Analysis.Names,Cover.percent
234,T-P06624,Rumex crispus,5
234,T-P06624,Sanguisorba minor,1
234,T-P06624,Silene vulgaris,5
234,T-P06624,Smyrnium olusatrum,15
234,T-P06624,Sonchus oleraceus,1
234,T-P06624,Torilis arvensis,15
234,T-P06624,Tragopogon crocifolius,1
234,T-P06624,Urtica dioica,15
234,T-P06624,Verbena officinalis,1
1584,T-P06625,Anisantha diandra,1
1584,T-P06625,Anisantha sterilis,5
1584,T-P06625,Ballota nigra,1
1584,T-P06625,Chaerophyllum nodosum,5
1584,T-P06625,Crepis vesicaria,5
1584,T-P06625,Dactylis glomerata,5
1584,T-P06625,Daucus carota,1
1584,T-P06625,Dipsacus fullonum,15
1584,T-P06625,Foeniculum vulgare,1
1584,T-P06625,Galium aparine,15
1584,T-P06625,Geranium pyrenaicum,5
1584,T-P06625,Heracleum sphondylium,15
1584,T-P06625,Hordeum murinum,5
1584,T-P06625,Lapsana communis,1
1584,T-P06625,Lolium perenne,1
1584,T-P06625,Phleum nodosum,1
1584,T-P06625,Plantago lanceolata,1
1584,T-P06625,Poa pratensis,1
1584,T-P06625,Poa trivialis,1
1584,T-P06625,Rubus ulmifolius aggr.,5
1584,T-P06625,Rumex conglomeratus,5
1584,T-P06625,Rumex crispus,5
1584,T-P06625,Smyrnium olusatrum,37.5
1584,T-P06625,Torilis nodosa,15
1584,T-P06625,Trifolium pratense,1
1584,T-P06625,Urtica dioica,15
1568,T-P06626,Alliaria petiolata,5
1568,T-P06626,Anisantha sterilis,15
1568,T-P06626,Arum italicum,1
1568,T-P06626,Cirsium vulgare,1
1568,T-P06626,Galium aparine,37.5
1568,T-P06626,Geranium lucidum,5
1568,T-P06626,Heracleum sphondylium,5
1568,T-P06626,Lamium purpureum aggr.,1
1568,T-P06626,Rumex obtusifolius,5
1568,T-P06626,Smyrnium olusatrum,37.5
1568,T-P06626,Urtica dioica,15
396,T-P06627,Anisantha sterilis,15
396,T-P06627,Bellis perennis,15
396,T-P06627,Carduus nutans aggr.,15
396,T-P06627,Cirsium richterianum,15
396,T-P06627,Cruciata laevipes,1
396,T-P06627,Draba verna,5
396,T-P06627,Geranium dissectum,1
396,T-P06627,Geranium pyrenaicum,5
396,T-P06627,Medicago lupulina,5
396,T-P06627,Myosotis discolor,1
396,T-P06627,Poa pratensis,15
396,T-P06627,Potentilla reptans,1
396,T-P06627,Pteridium aquilinum,15
396,T-P06627,Sherardia arvensis,1
396,T-P06627,Urtica dioica,37.5
396,T-P06627,Vicia sativa aggr.,1
1890,T-P06628,Achillea millefolium,5
1890,T-P06628,Agrostis capillaris,5
1890,T-P06628,Bellis perennis,1
1890,T-P06628,Carduus nutans aggr.,15
1890,T-P06628,Cerastium fontanum,1
1890,T-P06628,Cirsium richterianum,15
1890,T-P06628,Daphne laureola,1
1890,T-P06628,Geranium pyrenaicum,1
1890,T-P06628,Helleborus viridis,1
1890,T-P06628,Stellaria media,1
1890,T-P06628,Urtica dioica,15
392,T-P06629,Achillea millefolium,1
392,T-P06629,Carduus nutans aggr.,5
392,T-P06629,Cerastium fontanum,1
392,T-P06629,Cirsium richterianum,15
392,T-P06629,Cruciata laevipes,5
392,T-P06629,Digitalis purpurea,1
392,T-P06629,Geranium pyrenaicum,5
392,T-P06629,Lamium maculatum,5
392,T-P06629,Mentha suaveolens,1
392,T-P06629,Stellaria media,1
392,T-P06629,Urtica dioica,37.5
1888,T-P06630,Achillea millefolium,1
1888,T-P06630,Bromus hordeaceus aggr.,5
1888,T-P06630,Cirsium arvense,1
1888,T-P06630,Cirsium richterianum,62.5
1888,T-P06630,Geranium pyrenaicum,5
1888,T-P06630,Medicago lupulina,5
1888,T-P06630,Pteridium aquilinum,1
1888,T-P06630,Ranunculus repens,1
1888,T-P06630,Urtica dioica,1
1917,T-P06631,Agrostis capillaris,1
1917,T-P06631,Bellis perennis,1
1917,T-P06631,Brachypodium pinnatum aggr.,5
1917,T-P06631,Cerastium fontanum,1
1917,T-P06631,Cirsium richterianum,62.5
1917,T-P06631,Cirsium vulgare,15
1917,T-P06631,Helleborus viridis,5
1917,T-P06631,Leontodon saxatilis aggr.,1
1917,T-P06631,Pteridium aquilinum,15
1917,T-P06631,Stellaria media,1
1917,T-P06631,Trifolium repens,5
1917,T-P06631,Urtica dioica,5
2278,T-P06641,Anacyclus clavatus,5
2278,T-P06641,Anisantha diandra,1
2278,T-P06641,Anisantha sterilis,1
2278,T-P06641,Avena sativa,5
2278,T-P06641,Avena sterilis,1
2278,T-P06641,Ballota nigra,37.5
2278,T-P06641,Bromus hordeaceus aggr.,5
2278,T-P06641,Carduus tenuiflorus,15
2278,T-P06641,Convolvulus arvensis,1
2278,T-P06641,Dactylis glomerata,5
2278,T-P06641,Erodium moschatum,15
2278,T-P06641,Geranium molle,1
2278,T-P06641,Hordeum murinum,5
2278,T-P06641,Lolium perenne,1
2278,T-P06641,Marrubium vulgare,15
2278,T-P06641,Medicago arabica,5
2278,T-P06641,Medicago sativa,1
2278,T-P06641,Onopordum acaulon,5
2278,T-P06641,Rumex obtusifolius,5
2278,T-P06641,Sambucus ebulus,1
2278,T-P06641,Silybum marianum,62.5
2278,T-P06641,Sisymbrium officinale,5
2278,T-P06641,Vicia sativa aggr.,1
2401,T-P06646,Anisantha diandra,1
2401,T-P06646,Anisantha sterilis,5
2401,T-P06646,Avena sterilis,1
2401,T-P06646,Ballota nigra,1
2401,T-P06646,Carduus tenuiflorus,1
2401,T-P06646,Centaurea calcitrapa,1
2401,T-P06646,Cichorium intybus,1
2401,T-P06646,Cirsium vulgare,5
2401,T-P06646,Echium vulgare,1
2401,T-P06646,Galactites tomentosus,15
2401,T-P06646,Heracleum sphondylium,1
2401,T-P06646,Hordeum murinum,1
2401,T-P06646,Marrubium vulgare,1
2401,T-P06646,Silybum marianum,87.5
2401,T-P06646,Tordylium maximum,5
2401,T-P06646,Torilis arvensis,5
2280,T-P06649,Ammi visnaga,15
2280,T-P06649,Anisantha sterilis,1
2280,T-P06649,Anthemis cotula,15
2280,T-P06649,Ballota nigra,5
2280,T-P06649,Carduus tenuiflorus,5
2280,T-P06649,Centaurea calcitrapa,5
2280,T-P06649,Cichorium intybus,1
2280,T-P06649,Cirsium pyrenaicum aggr.,1
2280,T-P06649,Cirsium vulgare,37.5
2280,T-P06649,Erigeron canadensis,5
2280,T-P06649,Euphorbia helioscopia,1
2280,T-P06649,Foeniculum vulgare,1
2280,T-P06649,Helminthotheca echioides,15
2280,T-P06649,Kickxia spuria,5
2280,T-P06649,Lolium perenne,1
2280,T-P06649,Lotus tenuis,1
2280,T-P06649,Marrubium vulgare,1
2280,T-P06649,Mentha suaveolens,1
2280,T-P06649,Papaver rhoeas,1
2280,T-P06649,Polygonum aviculare,1
2280,T-P06649,Reseda luteola,5
2280,T-P06649,Rumex crispus,1
2280,T-P06649,Silybum marianum,5
2280,T-P06649,Urtica dioica,5
2280,T-P06649,Verbascum dentifolium,1
2280,T-P06649,Verbascum virgatum,15
2280,T-P06649,Verbena officinalis,1
1850,T-P06650,Anacyclus clavatus,15
1850,T-P06650,Anisantha diandra,15
1850,T-P06650,Avena barbata,5
1850,T-P06650,Brachypodium phoenicoides,5
1850,T-P06650,Carduus pycnocephalus,5
1850,T-P06650,Carduus tenuiflorus,15
1850,T-P06650,Cichorium intybus,5
1850,T-P06650,Convolvulus arvensis,5
1850,T-P06650,Erodium ciconium,1
1850,T-P06650,Eruca vesicaria,1
1850,T-P06650,Euphorbia segetalis,1
1850,T-P06650,Foeniculum vulgare,5
1850,T-P06650,Hirschfeldia incana,1
1850,T-P06650,Malva sylvestris,1
1850,T-P06650,Mantisalca salmantica,5
1850,T-P06650,Marrubium vulgare,5
1850,T-P06650,Medicago sativa,1
1850,T-P06650,Onopordum acanthium,37.5
1850,T-P06650,Papaver rhoeas,5
1850,T-P06650,Rumex pulcher,5
1850,T-P06650,Silybum marianum,15
1850,T-P06650,Sinapis arvensis,5
1850,T-P06650,Sonchus oleraceus,1
1849,T-P06651,Anisantha diandra,37.5
1849,T-P06651,Avena barbata,5
1849,T-P06651,Carduus tenuiflorus,15
1849,T-P06651,Cirsium vulgare,1
1849,T-P06651,Conium maculatum,5
1849,T-P06651,Heracleum sphondylium,1
1849,T-P06651,Malva sylvestris,1
1849,T-P06651,Onopordum acanthium,62.5
1849,T-P06651,Papaver rhoeas,1
1849,T-P06651,Reseda luteola,15
1849,T-P06651,Rumex crispus,1
1849,T-P06651,Sinapis arvensis,5
1855,T-P06652,Anisantha diandra,5
1855,T-P06652,Anisantha sterilis,5
1855,T-P06652,Avena barbata,1
1855,T-P06652,Bromus hordeaceus aggr.,5
1855,T-P06652,Carduus tenuiflorus,5
1855,T-P06652,Centaurea calcitrapa,1
1855,T-P06652,Hordeum murinum,5
1855,T-P06652,Onopordum acanthium,87.5
1855,T-P06652,Rumex obtusifolius,1
1855,T-P06652,Sinapis arvensis,5
822,T-P06971,Chenopodium album,5
822,T-P06971,Lipandra polysperma,1
822,T-P06971,Matricaria suaveolens,1
822,T-P06971,Ochlopoa annua,1
822,T-P06971,Polygonum aviculare,5
834,T-P06973,Bromus hordeaceus aggr.,1
834,T-P06973,Matricaria suaveolens,15
834,T-P06973,Ochlopoa annua,15
834,T-P06973,Polygonum aviculare,5
906,T-P06974,Capsella bursa-pastoris,5
906,T-P06974,Dactylis glomerata,1
906,T-P06974,Lolium perenne,5
906,T-P06974,Matricaria suaveolens,5
906,T-P06974,Ochlopoa annua,1
906,T-P06974,Polygonum aviculare,15
908,T-P06975,Capsella bursa-pastoris,1
908,T-P06975,Lolium perenne,1
908,T-P06975,Matricaria suaveolens,1
908,T-P06975,Ochlopoa annua,5
908,T-P06975,Plantago major,5
908,T-P06975,Polygonum aviculare,62.5
913,T-P06976,Matricaria suaveolens,15
913,T-P06976,Ochlopoa annua,5
913,T-P06976,Plantago major,15
913,T-P06976,Polygonum aviculare,1
898,T-P06977,Capsella bursa-pastoris,1
898,T-P06977,Chenopodium album,5
898,T-P06977,Hordeum murinum,1
898,T-P06977,Matricaria suaveolens,5
898,T-P06977,Ochlopoa annua,5
898,T-P06977,Plantago lanceolata,5
898,T-P06977,Plantago major,5
898,T-P06977,Polygonum aviculare,37.5
932,T-P06978,Capsella bursa-pastoris,1
932,T-P06978,Lolium perenne,5
932,T-P06978,Matricaria suaveolens,5
932,T-P06978,Ochlopoa annua,5
932,T-P06978,Polygonum aviculare,1
900,T-P06979,Matricaria suaveolens,1
900,T-P06979,Ochlopoa annua,5
900,T-P06979,Polygonum aviculare,37.5
912,T-P06980,Bromus hordeaceus aggr.,1
912,T-P06980,Capsella bursa-pastoris,5
912,T-P06980,Matricaria suaveolens,15
912,T-P06980,Ochlopoa annua,15
912,T-P06980,Plantago major,1
912,T-P06980,Plantago media,1
912,T-P06980,Polygonum aviculare,5
912,T-P06980,Sclerochloa dura,1
1776,T-P06988,Anisantha sterilis,1
1776,T-P06988,Cirsium vulgare,1
1776,T-P06988,Conium maculatum,62.5
1776,T-P06988,Galium aparine,15
1776,T-P06988,Geranium dissectum,1
1776,T-P06988,Hirschfeldia incana,5
1776,T-P06988,Lactuca virosa,1
1776,T-P06988,Malva sylvestris,15
1776,T-P06988,Senecio vulgaris,1
1722,T-P06989,Anisantha sterilis,5
1722,T-P06989,Bromus hordeaceus aggr.,15
1722,T-P06989,Calepina irregularis,5
1722,T-P06989,Capsella bursa-pastoris,1
1722,T-P06989,Cirsium vulgare,5
1722,T-P06989,Conium maculatum,37.5
1722,T-P06989,Drabella muralis,1
1722,T-P06989,Erodium cicutarium,1
1722,T-P06989,Galium aparine,5
1722,T-P06989,Geranium dissectum,15
1722,T-P06989,Geranium robertianum,5
1722,T-P06989,Hirschfeldia incana,1
1722,T-P06989,Lamium purpureum aggr.,5
1722,T-P06989,Medicago arabica,15
1722,T-P06989,Ochlopoa annua,5
1722,T-P06989,Papaver argemone,1
1722,T-P06989,Pastinaca sativa aggr.,5
1722,T-P06989,Poa pratensis,1
1722,T-P06989,Schedonorus arundinaceus,1
1722,T-P06989,Senecio vulgaris,5
1722,T-P06989,Urtica dioica,5
1722,T-P06989,Veronica arvensis,1
1722,T-P06989,Veronica persica,1
1722,T-P06989,Vicia sativa aggr.,5
648,T-P07838,Alisma lanceolatum,1
648,T-P07838,Atriplex prostrata,1
648,T-P07838,Lythrum salicaria,1
648,T-P07838,Paspalum distichum,87.5
648,T-P07838,Rorippa sylvestris,1
648,T-P07838,Schoenoplectus lacustris,1
648,T-P07838,Xanthium strumarium,5
647,T-P07841,Cyperus longus,1
647,T-P07841,Echinochloa crus-galli,1
647,T-P07841,Eleocharis palustris,15
647,T-P07841,Leersia oryzoides,1
647,T-P07841,Lythrum salicaria,1
647,T-P07841,Paspalum distichum,62.5
647,T-P07841,Persicaria maculosa,5
647,T-P07841,Plantago major,1
647,T-P07841,Poa trivialis,1
647,T-P07841,Rorippa sylvestris,5
647,T-P07841,Rumex obtusifolius,1
647,T-P07841,Sonchus asper,1
647,T-P07841,Verbena officinalis,1
647,T-P07841,Xanthium strumarium,5
652,T-P07850,Althaea officinalis,1
652,T-P07850,Cyperus longus,15
652,T-P07850,Juncus articulatus,1
652,T-P07850,Mentha pulegium,5
652,T-P07850,Ochlopoa annua,1
652,T-P07850,Paspalum distichum,87.5
652,T-P07850,Persicaria lapathifolia,5
652,T-P07850,Polypogon monspeliensis,1
652,T-P07850,Rorippa sylvestris,15
652,T-P07850,Samolus valerandi,1
652,T-P07850,Stachys palustris,1
652,T-P07850,Verbena officinalis,1
646,T-P07851,Bidens tripartitus,1
646,T-P07851,Cyperus longus,5
646,T-P07851,Eleocharis palustris,1
646,T-P07851,Paspalum distichum,62.5
646,T-P07851,Persicaria lapathifolia,1
646,T-P07851,Polypogon viridis,1
646,T-P07851,Rorippa sylvestris,15
646,T-P07851,Rumex obtusifolius,1
646,T-P07851,Xanthium strumarium,1
656,T-P07852,Agrostis stolonifera,1
656,T-P07852,Cyperus longus,1
656,T-P07852,Echinochloa crus-galli,1
656,T-P07852,Lythrum salicaria,1
656,T-P07852,Paspalum distichum,87.5
656,T-P07852,Persicaria lapathifolia,5
656,T-P07852,Schoenoplectus lacustris,1
656,T-P07852,Xanthium strumarium,1
651,T-P07855,Bidens tripartitus,5
651,T-P07855,Cyperus longus,5
651,T-P07855,Eleocharis palustris,5
651,T-P07855,Helminthotheca echioides,1
651,T-P07855,Kickxia spuria,1
651,T-P07855,Lycopus europaeus,1
651,T-P07855,Lysimachia vulgaris,5
651,T-P07855,Lythrum salicaria,15
651,T-P07855,Paspalum distichum,87.5
651,T-P07855,Persicaria lapathifolia,5
651,T-P07855,Rumex crispus,5
651,T-P07855,Schoenoplectus lacustris,15
651,T-P07855,Xanthium strumarium,1
661,T-P07856,Cyperus longus,5
661,T-P07856,Eleocharis palustris,37.5
661,T-P07856,Eupatorium cannabinum,1
661,T-P07856,Lycopus europaeus,5
661,T-P07856,Lythrum salicaria,5
661,T-P07856,Paspalum distichum,87.5
661,T-P07856,Persicaria lapathifolia,5
661,T-P07856,Pulicaria dysenterica,1
661,T-P07856,Rumex crispus,1
661,T-P07856,Salix purpurea,1
661,T-P07856,Schoenoplectus lacustris,5
661,T-P07856,Sonchus oleraceus,1
659,T-P07857,Helosciadium nodiflorum,1
659,T-P07857,Leersia oryzoides,1
659,T-P07857,Lythrum salicaria,5
659,T-P07857,Paspalum distichum,87.5
659,T-P07857,Persicaria lapathifolia,1
659,T-P07857,Potamogeton nodosus,1
659,T-P07857,Schoenoplectus lacustris,1
658,T-P07858,Alisma lanceolatum,5
658,T-P07858,Cyperus longus,1
658,T-P07858,Leersia oryzoides,1
658,T-P07858,Paspalum distichum,87.5
658,T-P07858,Persicaria lapathifolia,5
658,T-P07858,Rumex obtusifolius,1
658,T-P07858,Schoenoplectus lacustris,1
660,T-P07859,Juncus articulatus,1
660,T-P07859,Lotus tenuis,5
660,T-P07859,Lythrum salicaria,1
660,T-P07859,Paspalum distichum,87.5
660,T-P07859,Persicaria lapathifolia,15
660,T-P07859,Potentilla reptans,5
660,T-P07859,Schoenoplectus lacustris,1
650,T-P07860,Amaranthus graecizans,1
650,T-P07860,Cyperus longus,5
650,T-P07860,Epilobium parviflorum,1
650,T-P07860,Helosciadium nodiflorum,1
650,T-P07860,Lycopus europaeus,1
650,T-P07860,Paspalum distichum,87.5
650,T-P07860,Persicaria lapathifolia,15
650,T-P07860,Persicaria maculosa,1
650,T-P07860,Polygonum aviculare,1
650,T-P07860,Rumex obtusifolius,1
650,T-P07860,Scrophularia auriculata,1
650,T-P07860,Sinapis arvensis,1
2486,T-P07911,Althaea officinalis,1
2486,T-P07911,Arctium minus,1
2486,T-P07911,Artemisia vulgaris,1
2486,T-P07911,Atriplex patula,1
2486,T-P07911,Calystegia sepium,5
2486,T-P07911,Chenopodium album,1
2486,T-P07911,Cichorium intybus,1
2486,T-P07911,Elymus caninus,1
2486,T-P07911,Epilobium hirsutum,1
2486,T-P07911,Helianthus x laetiflorus,87.5
2486,T-P07911,Lactuca serriola,1
2486,T-P07911,Persicaria lapathifolia,1
2486,T-P07911,Rumex crispus,1
2486,T-P07911,Rumex obtusifolius,5
2486,T-P07911,Sambucus ebulus,1
2486,T-P07911,Saponaria officinalis,1
2486,T-P07911,Schedonorus arundinaceus,1
2486,T-P07911,Solanum dulcamara,1
2486,T-P07911,Urtica dioica,5
2486,T-P07911,Verbena officinalis,1
2470,T-P07913,Agrostis stolonifera,15
2470,T-P07913,Calystegia sepium,1
2470,T-P07913,Carex hirta,5
2470,T-P07913,Cyperus longus,1
2470,T-P07913,Epilobium hirsutum,5
2470,T-P07913,Helosciadium nodiflorum,1
2470,T-P07913,Holcus lanatus,1
2470,T-P07913,Lythrum salicaria,5
2470,T-P07913,Mentha longifolia,87.5
2470,T-P07913,Mentha x rotundifolia,15
2470,T-P07913,Rumex conglomeratus,5
2470,T-P07913,Rumex obtusifolius,1
2470,T-P07913,Urtica dioica,1
2470,T-P07913,Verbena officinalis,1
2388,T-P07915,Agrostis stolonifera,1
2388,T-P07915,Calystegia sepium,1
2388,T-P07915,Epilobium hirsutum,62.5
2388,T-P07915,Epilobium parviflorum,5
2388,T-P07915,Galium aparine,1
2388,T-P07915,Holcus lanatus,1
2388,T-P07915,Hypericum tetrapterum,5
2388,T-P07915,Lythrum salicaria,5
2388,T-P07915,Mentha longifolia,1
2388,T-P07915,Mentha x rotundifolia,1
2388,T-P07915,Rubus ulmifolius aggr.,1
2388,T-P07915,Scirpoides holoschoenus,37.5
2388,T-P07915,Scrophularia auriculata,5
2388,T-P07915,Urtica dioica,1
2459,T-P07921,Agrimonia eupatoria,5
2459,T-P07921,Allium oleraceum,1
2459,T-P07921,Althaea officinalis,62.5
2459,T-P07921,Calystegia sepium,5
2459,T-P07921,Carex elata,5
2459,T-P07921,Carex riparia,15
2459,T-P07921,Centaurea jacea,1
2459,T-P07921,Cuscuta campestris,5
2459,T-P07921,Epilobium hirsutum,37.5
2459,T-P07921,Euphorbia platyphyllos,5
2459,T-P07921,Holcus lanatus,1
2459,T-P07921,Iris pseudacorus,1
2459,T-P07921,Jacobaea vulgaris,15
2459,T-P07921,Juncus inflexus,37.5
2459,T-P07921,Juncus subnodulosus,5
2459,T-P07921,Lysimachia vulgaris,5
2459,T-P07921,Lythrum salicaria,15
2459,T-P07921,Oenanthe lachenalii,15
2459,T-P07921,Papaver rhoeas,1
2459,T-P07921,Phragmites australis,1
2459,T-P07921,Potentilla reptans,1
2459,T-P07921,Pulicaria dysenterica,5
2459,T-P07921,Rumex conglomeratus,1
2459,T-P07921,Silaum silaus,1
2459,T-P07921,Torilis arvensis,15
2459,T-P07921,Viola hirta,1
684,T-P07926,Alliaria petiolata,1
684,T-P07926,Anthriscus sylvestris,37.5
684,T-P07926,Arum italicum,5
684,T-P07926,Cruciata laevipes,15
684,T-P07926,Daucus carota,1
684,T-P07926,Ficaria verna,5
684,T-P07926,Filipendula ulmaria,1
684,T-P07926,Galium aparine,5
684,T-P07926,Glechoma hederacea,5
684,T-P07926,Helleborus viridis,1
684,T-P07926,Heracleum sphondylium,5
684,T-P07926,Holcus lanatus,15
684,T-P07926,Lamium galeobdolon aggr.,1
684,T-P07926,Lamium maculatum,15
684,T-P07926,Plantago lanceolata,1
684,T-P07926,Stellaria holostea,5
684,T-P07926,Symphytum tuberosum,5
684,T-P07926,Urtica dioica,15
684,T-P07926,Veronica hederifolia,1
689,T-P07927,Alliaria petiolata,37.5
689,T-P07927,Anthriscus sylvestris,37.5
689,T-P07927,Arctium minus,1
689,T-P07927,Calystegia sepium,5
689,T-P07927,Galium aparine,37.5
689,T-P07927,Heracleum sphondylium,1
689,T-P07927,Lamium maculatum,1
689,T-P07927,Schedonorus giganteus,5
689,T-P07927,Urtica dioica,5
682,T-P07928,Alliaria petiolata,15
682,T-P07928,Allium roseum,1
682,T-P07928,Anisantha diandra,5
682,T-P07928,Anthriscus sylvestris,37.5
682,T-P07928,Arctium minus,1
682,T-P07928,Arum italicum,1
682,T-P07928,Brachypodium sylvaticum,1
682,T-P07928,Carex divulsa,1
682,T-P07928,Cruciata laevipes,1
682,T-P07928,Dactylis glomerata,1
682,T-P07928,Galium aparine,5
682,T-P07928,Galium mollugo,1
682,T-P07928,Geranium dissectum,1
682,T-P07928,Geranium lucidum,15
682,T-P07928,Geranium sanguineum,1
682,T-P07928,Geum urbanum,5
682,T-P07928,Glechoma hederacea,1
682,T-P07928,Heracleum sphondylium,15
682,T-P07928,Iris foetidissima,1
682,T-P07928,Knautia nevadensis,1
682,T-P07928,Lamium maculatum,5
682,T-P07928,Medicago lupulina,1
682,T-P07928,Mentha suaveolens,1
682,T-P07928,Ornithogalum pyrenaicum,1
682,T-P07928,Poa trivialis,1
682,T-P07928,Ranunculus acris,1
682,T-P07928,Rubus caesius,1
682,T-P07928,Sisymbrium austriacum,1
682,T-P07928,Sonchus asper,1
682,T-P07928,Stellaria holostea,1
682,T-P07928,Symphytum tuberosum,1
682,T-P07928,Triticum aestivum,1
682,T-P07928,Urtica dioica,1
682,T-P07928,Veronica chamaedrys,1
682,T-P07928,Vicia sativa aggr.,1
682,T-P07928,Viola riviniana aggr.,1
693,T-P07929,Alliaria petiolata,1
693,T-P07929,Anthriscus sylvestris,62.5
693,T-P07929,Arctium minus,1
693,T-P07929,Arrhenatherum elatius,5
693,T-P07929,Artemisia vulgaris,5
693,T-P07929,Cirsium arvense,5
693,T-P07929,Clinopodium nepeta,1
693,T-P07929,Clinopodium vulgare,1
693,T-P07929,Dipsacus fullonum,1
693,T-P07929,Euphorbia platyphyllos,1
693,T-P07929,Galium aparine,15
693,T-P07929,Geranium robertianum,1
693,T-P07929,Heracleum sphondylium,5
693,T-P07929,Humulus lupulus,1
693,T-P07929,Hypericum perforatum,1
693,T-P07929,Jacobaea vulgaris,1
693,T-P07929,Lactuca virosa,1
693,T-P07929,Malva moschata,1
693,T-P07929,Pastinaca sativa aggr.,1
693,T-P07929,Rubus caesius,5
693,T-P07929,Rumex conglomeratus,1
693,T-P07929,Sisymbrium austriacum,1
693,T-P07929,Stellaria media,1
693,T-P07929,Torilis arvensis,1
693,T-P07929,Urtica dioica,1
693,T-P07929,Viola alba,1
394,T-P07930,Alliaria petiolata,15
394,T-P07930,Althaea officinalis,1
394,T-P07930,Anthriscus sylvestris,5
394,T-P07930,Arctium minus,1
394,T-P07930,Ballota nigra,1
394,T-P07930,Cichorium intybus,1
394,T-P07930,Dipsacus fullonum,1
394,T-P07930,Galium aparine,5
394,T-P07930,Lapsana communis,5
394,T-P07930,Malva sylvestris,1
394,T-P07930,Medicago sativa,1
394,T-P07930,Mentha suaveolens,1
394,T-P07930,Sambucus ebulus,1
394,T-P07930,Saponaria officinalis,5
394,T-P07930,Stachys sylvatica,1
394,T-P07930,Tanacetum parthenium,1
394,T-P07930,Urtica dioica,62.5
1745,T-P07931,Achillea millefolium,1
1745,T-P07931,Anisantha sterilis,5
1745,T-P07931,Arctium minus,1
1745,T-P07931,Arrhenatherum elatius,1
1745,T-P07931,Atriplex prostrata,1
1745,T-P07931,Bryonia dioica,1
1745,T-P07931,Calystegia sepium,5
1745,T-P07931,Cichorium intybus,1
1745,T-P07931,Cirsium arvense,5
1745,T-P07931,Clematis vitalba,1
1745,T-P07931,Clinopodium vulgare,1
1745,T-P07931,Crepis capillaris,1
1745,T-P07931,Dactylis glomerata,1
1745,T-P07931,Daucus carota,1
1745,T-P07931,Dipsacus fullonum,1
1745,T-P07931,Foeniculum vulgare,1
1745,T-P07931,Helminthotheca echioides,5
1745,T-P07931,Holcus lanatus,1
1745,T-P07931,Humulus lupulus,1
1745,T-P07931,Lactuca virosa,1
1745,T-P07931,Malva sylvestris,1
1745,T-P07931,Mentha suaveolens,15
1745,T-P07931,Odontites vernus,1
1745,T-P07931,Pastinaca sativa aggr.,5
1745,T-P07931,Persicaria lapathifolia,1
1745,T-P07931,Rumex obtusifolius,5
1745,T-P07931,Sambucus ebulus,62.5
1745,T-P07931,Sisymbrium officinale,5
1745,T-P07931,Taraxacum sect. Taraxacum,1
1745,T-P07931,Torilis arvensis,1
1745,T-P07931,Ulmus minor,1
1745,T-P07931,Urtica dioica,37.5
1745,T-P07931,Verbena officinalis,5
1831,T-P07935,Amaranthus retroflexus,5
1831,T-P07935,Anagallis arvensis,1
1831,T-P07935,Capsella bursa-pastoris,1
1831,T-P07935,Cardamine hirsuta,1
1831,T-P07935,Chenopodium album,5
1831,T-P07935,Echinochloa crus-galli,5
1831,T-P07935,Epilobium hirsutum,1
1831,T-P07935,Helosciadium nodiflorum,1
1831,T-P07935,Kickxia spuria,1
1831,T-P07935,Lepidium coronopus,1
1831,T-P07935,Lipandra polysperma,1
1831,T-P07935,Lythrum salicaria,1
1831,T-P07935,Ochlopoa annua,1
1831,T-P07935,Persicaria lapathifolia,37.5
1831,T-P07935,Persicaria maculosa,5
1831,T-P07935,Plantago major,1
