"SIVIMID","Revised.sintaxon","Relevé.number","CODE","EUNIS_REVISED","EUNIS2020","EUNISL1","EUNISL2","EUNISL3","Aspect","Slope","Area","Year","DEG_LON","DEG_LAT","Accuracy","Elevation","Class","Order","Alliance","Sintaxon","SS"
"T-P07930","Geo urbani-Alliarion officinalis",665,"V39c","V39","R55","Ruderal","V39","V39","",NA,60,"1999",-7,43,"5 - UTMs missing from DEM",340,"Epilobietea angustifolii","Circaeo lutetianae-Stachyetalia sylvaticae","Aegopodion podagrariae","Galio aparines-Anthriscetum sylvestris",0
"T-P07931","Dauco-Melilotion",666,"V38c","V39","V","Ruderal","V39","V38","",NA,80,"1999",-1.865425645,42.78764921,"4 - UTM10x10 + Centroid",390,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli",0
"T-P07935","Oxalidion europaeae",1472,"V1b","V15","V15","Weed","V15B","V1","",NA,30,"1999",-1.632632329,42.93281139,"1 - UTM1x1 + Elevation",520,"Bidentetea","Bidentetalia","Bidention tripartitae","Xanthio-Polygonetum persicariae",0
"T-P07937","Oxalidion europaeae",1473,"V1b","V15","V15","Weed","V15B","V1","",NA,40,"1999",-1.662699505,42.78908468,"3 - UTM10x10 + Elevation",390,"Bidentetea","Bidentetalia","Bidention tripartitae","Xanthio-Polygonetum persicariae",0
"T-P07941","Balloto-Conion maculati",1474,"V39c","V15","V15","Weed","V15B","V39","",NA,30,"1999",-1.613081875,42.8209131,"1 - UTM1x1 + Elevation",420,"Bidentetea","Bidentetalia","Bidention tripartitae","Xanthio-Polygonetum persicariae",0
"T-P07943","Oxalidion europaeae",1475,"V1b","V15","V15","Weed","V15B","V1","",NA,40,"1999",-7,43,"5 - UTMs missing from DEM",340,"Bidentetea","Bidentetalia","Bidention tripartitae","Xanthio-Polygonetum persicariae",0
"T-P07949","Oxalidion europaeae",1476,"V1b","V15","V15","Weed","V15B","V1","",NA,20,"1999",-7,43,"5 - UTMs missing from DEM",330,"Bidentetea","Bidentetalia","Bidention tripartitae","Xanthio-Polygonetum persicariae",0
"T-P07953","Oxalidion europaeae",1477,"V1b","V15","V15","Weed","V15B","V1","",NA,20,"1999",-7,43,"5 - UTMs missing from DEM",340,"Bidentetea","Bidentetalia","Bidention tripartitae","Xanthio-Polygonetum persicariae",0
"T-P07954","Oxalidion europaeae",1478,"V1b","V15","V15","Weed","V15B","V1","",NA,30,"1999",-1.608149638,42.82265427,"1 - UTM1x1 + Elevation",420,"Bidentetea","Bidentetalia","Bidention tripartitae","Xanthio-Polygonetum persicariae",0
"T-P07961","Oxalidion europaeae",1479,"V1b","V37","V37","Weed","V15B","V1","",NA,15,"1999",-1.662544403,42.79628705,"3 - UTM10x10 + Elevation",390,"Bidentetea","Bidentetalia","Bidention tripartitae","Xanthio-Polygonetum persicariae",0
"T-P09638","Geo urbani-Alliarion officinalis",667,"V39a","V39","V39","Ruderal","V39","V39","",NA,15,"1987",-7.225867201,42.5766016,"3 - UTM10x10 + Elevation",600,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P09639","Geo urbani-Alliarion officinalis",668,"V39a","V39","V39","Ruderal","V39","V39","",NA,10,"1987",-7.084262184,42.53492574,"3 - UTM10x10 + Elevation",900,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P09640","Geo urbani-Alliarion officinalis",669,"V39a","V39","V39","Ruderal","V39","V39","",NA,8,"1987",-7.128461106,42.54054228,"3 - UTM10x10 + Elevation",850,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P09641","Geo urbani-Alliarion officinalis",670,"V39a","V39","V39","Ruderal","V39","V39","",NA,10,"1987",-7.153864656,42.62966002,"3 - UTM10x10 + Elevation",670,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P09642","Geo urbani-Alliarion officinalis",671,"V39a","V39","V","Ruderal","V39","V39","",NA,12,"1987",-7.134998199,42.63934742,"3 - UTM10x10 + Elevation",600,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P09643","Geo urbani-Alliarion officinalis",672,"V39a","V39","V39","Ruderal","V39","V39","",NA,10,"1987",-7.2087329,42.57543265,"3 - UTM10x10 + Elevation",550,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P09644","Geo urbani-Alliarion officinalis",673,"V39a","V39","V39","Ruderal","V39","V39","",NA,15,"1987",-7.144253079,42.63180946,"3 - UTM10x10 + Elevation",650,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P09645","Geo urbani-Alliarion officinalis",674,"V39a","V39","V39","Ruderal","V39","V39","",NA,8,"1987",-7.392091014,42.61895774,"3 - UTM10x10 + Elevation",550,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P09646","Geo urbani-Alliarion officinalis",675,"V39a","V39","?","Ruderal","V39","V39","",NA,16,"1987",-7.116600445,42.65621784,"3 - UTM10x10 + Elevation",650,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P09647","Geo urbani-Alliarion officinalis",676,"V39a","V39","V39","Ruderal","V39","V39","",NA,10,"1987",-7.170412927,42.62185481,"3 - UTM10x10 + Elevation",600,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P09648","Geo urbani-Alliarion officinalis",677,"V39a","V39","V39","Ruderal","V39","V39","",NA,40,"1987",-7.656255378,42.59770078,"3 - UTM10x10 + Elevation",650,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P09649","Geo urbani-Alliarion officinalis",678,"V39a","V39","V39","Ruderal","V39","V39","",NA,12,"1987",-6.836681633,42.38862487,"3 - UTM10x10 + Elevation",700,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P09650","Geo urbani-Alliarion officinalis",679,"V39a","V39","V39","Ruderal","V39","V39","",NA,20,"1987",-7.162721958,42.65274755,"3 - UTM10x10 + Elevation",730,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P09651","Geo urbani-Alliarion officinalis",680,"V39a","V39","V39","Ruderal","V39","V39","",NA,20,"1987",-7.064900794,42.64906338,"3 - UTM10x10 + Elevation",880,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P10738","Oxalidion europaeae",1480,"V1b","V15","V37","Weed","V15B","V1","",NA,35,"1984",-6.169282088,41.85661338,"4 - UTM10x10 + Centroid",750,"Digitario sanguinalis-Eragrostietea","Aperetalia spicae-venti","Oxalidion europeae","Setario-Echinochloetum colonae",0
"T-P10739","Oxalidion europaeae",1481,"V1b","V15","V37","Weed","V15B","V1","",NA,30,"1984",-6.169282088,41.85661338,"4 - UTM10x10 + Centroid",760,"Digitario sanguinalis-Eragrostietea","Aperetalia spicae-venti","Oxalidion europeae","Setario-Echinochloetum colonae",0
"T-P10797","Geo urbani-Alliarion officinalis",681,"V39a","V39","V39","Ruderal","V39","V39","",NA,3,"1984",-6.498769109,41.85736331,"3 - UTM10x10 + Elevation",690,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galio aparines-Conietum maculati",0
"T-P11544","Cymbalario-Asplenion",2274,"W2","U37","?","Walls","U37","J2.5","NW",100,10,"1988",-5.61899362,42.84077425,"3 - UTM10x10 + Elevation",1090,"Cymbalario-Parietarietea diffusae","Tortulo-Cymbalarietalia","Cymbalario-Asplenion","Cymbalarietum muralis",1
"T-P11545","Cymbalario-Asplenion",2275,"W2","U37","?","Walls","U37","J2.5","NE",100,10,"1988",-5.639847717,42.81328114,"3 - UTM10x10 + Elevation",1100,"Cymbalario-Parietarietea diffusae","Tortulo-Cymbalarietalia","Cymbalario-Asplenion","Cymbalarietum muralis",1
"T-P11546","Cymbalario-Asplenion",2276,"W2","U37","?","Walls","U37","J2.5","N",100,9,"1988",-5.688930827,42.87336941,"3 - UTM10x10 + Elevation",1120,"Cymbalario-Parietarietea diffusae","Tortulo-Cymbalarietalia","Cymbalario-Asplenion","Cymbalarietum muralis",1
"T-P11547","Cymbalario-Asplenion",2277,"W2","U37","?","Walls","U37","J2.5","SE",100,8,"1988",-5.682372596,42.89153242,"3 - UTM10x10 + Elevation",1120,"Cymbalario-Parietarietea diffusae","Tortulo-Cymbalarietalia","Cymbalario-Asplenion","Cymbalarietum muralis",1
"T-P11636","Dauco-Melilotion",682,"V38c","V38","R","Ruderal","V37","V38","N",54,10,"1988",-5.830234263,42.91138143,"3 - UTM10x10 + Elevation",1550,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Chenopodio boni-henrici-Senecietum durieui",0
"T-P11637","Arction lappae",683,"V39b","V39","V","Ruderal","V39","V39","N",36,20,"1988",-5.873425387,42.94452123,"3 - UTM10x10 + Elevation",1500,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Chenopodio boni-henrici-Senecietum durieui",1
"T-P11638","Arction lappae",684,"V39b","V39","V37","Ruderal","V39","V39","NE",36,15,"1988",-5.834468808,42.8968695,"3 - UTM10x10 + Elevation",1470,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Chenopodio boni-henrici-Senecietum durieui",1
"T-P11639","Arction lappae",685,"V39b","V39","R","Ruderal","V39","V39","N",45,12,"1988",-5.831034095,42.87534389,"3 - UTM10x10 + Elevation",1430,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Chenopodio boni-henrici-Senecietum durieui",1
"T-P11640","Arction lappae",686,"V39b","V39","V37","Ruderal","V39","V39","E",45,15,"1988",-5.827869342,42.9132408,"3 - UTM10x10 + Elevation",1500,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Chenopodio boni-henrici-Senecietum durieui",1
"T-P11641","Arction lappae",687,"V39b","V39","V","Ruderal","V39","V39","E",54,12,"1988",-5.820855853,42.9206175,"3 - UTM10x10 + Elevation",1400,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Chenopodio boni-henrici-Senecietum durieui",1
"T-P11642","Arction lappae",688,"V39b","V39","R","Ruderal","V39","V39","N",54,20,"1988",-5.907957042,42.94905109,"3 - UTM10x10 + Elevation",1460,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Chenopodio boni-henrici-Senecietum durieui",1
"T-P11643","Arction lappae",689,"V39b","V39","H25","Ruderal","V39","V39","E",54,10,"1988",-5.828752755,42.8790021,"3 - UTM10x10 + Elevation",1550,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Chenopodio boni-henrici-Senecietum durieui",1
"T-P11644","Arction lappae",690,"V39b","V39","R","Ruderal","V39","V39","E",45,12,"1988",-5.870976939,42.94458271,"3 - UTM10x10 + Elevation",1500,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Chenopodio boni-henrici-Senecietum durieui",1
"T-P11645","Arction lappae",691,"V39b","V39","V38","Ruderal","V39","V39","NE",36,15,"1988",-5.919417286,42.880326,"3 - UTM10x10 + Elevation",1470,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Chenopodio boni-henrici-Senecietum durieui",1
"T-P11646","Balloto-Conion maculati",692,"V39c","V39","R55","Ruderal","V39","V39","N",27,20,"1988",-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1000,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli",1
"T-P11647","Balloto-Conion maculati",693,"V39c","V39","R57","Ruderal","V39","V39","S",4.5,8,"1988",-5.666838907,42.87208558,"3 - UTM10x10 + Elevation",1140,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli",1
"T-P11648","Balloto-Conion maculati",694,"V39c","V39","R57","Ruderal","V39","V39","SW",4.5,15,"1988",-5.74582576,42.88642525,"3 - UTM10x10 + Elevation",1200,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli",1
"T-P11649","Balloto-Conion maculati",695,"V39c","V39","R57","Ruderal","V39","V39","SW",2.7,15,"1988",-5.696803534,42.94161827,"3 - UTM10x10 + Elevation",1200,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli",1
"T-P11650","Balloto-Conion maculati",696,"V39c","V39","V39","Ruderal","V39","V39","",NA,8,"1988",-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1000,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli",1
"T-P11651","Balloto-Conion maculati",697,"V39c","V39","R57","Ruderal","V39","V39","N",9,10,"1988",-5.684585096,42.88607781,"3 - UTM10x10 + Elevation",1140,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli",1
"T-P11652","Balloto-Conion maculati",698,"V39c","V39","R57","Ruderal","V39","V39","S",1.8,20,"1988",-5.728383338,42.87963896,"3 - UTM10x10 + Elevation",1200,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli",1
"T-P11653","Balloto-Conion maculati",699,"V39d","V38","R","Ruderal","V38","V39","",NA,20,"1988",-5.819410684,42.99628979,"3 - UTM10x10 + Elevation",1280,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galio aparines-Conietum maculati",0
"T-P11654","Balloto-Conion maculati",700,"V38b","V39","V38","Ruderal","V39","V38","NW",22.5,25,"1988",-5.64636353,42.90857919,"3 - UTM10x10 + Elevation",1140,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galio aparines-Conietum maculati",0
"T-P11655","Balloto-Conion maculati",701,"V39d","V39","V39","Ruderal","V39","V39","",NA,15,"1988",-5.71835918,42.81864662,"3 - UTM10x10 + Elevation",1230,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galio aparines-Conietum maculati",0
"T-P11656","Balloto-Conion maculati",702,"V39c","V39","V39","Ruderal","V39","V39","",NA,50,"1988",-5.704786375,42.9000092,"3 - UTM10x10 + Elevation",1200,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galio aparines-Conietum maculati",0
"T-P11657","Balloto-Conion maculati",703,"V39d","V39","V39","Ruderal","V39","V39","S",1.8,4,"1988",-5.628852935,42.78471933,"3 - UTM10x10 + Elevation",970,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galio aparines-Conietum maculati",0
"T-P11658","Balloto-Conion maculati",704,"V39d","V39","V39","Ruderal","V39","V39","SW",4.5,5,"1988",-5.637716352,42.87816344,"3 - UTM10x10 + Elevation",1090,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galio aparines-Conietum maculati",0
"T-P11659","Geo urbani-Alliarion officinalis",705,"V39a","V39","R55","Ruderal","V39","V39","",NA,2,"1988",-5.652107694,42.92825608,"3 - UTM10x10 + Elevation",1130,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P11660","Geranio pusilli-Anthriscion caucalidis",706,"V39a","V39","V32","Ruderal","V39","V39","S",4.5,20,"1988",-5.687993416,42.8517805,"3 - UTM10x10 + Elevation",1140,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",0
"T-P11661","Geranio pusilli-Anthriscion caucalidis",707,"V39a","V39","V39","Ruderal","V39","V39","",NA,8,"1988",-5.640404681,42.94113308,"3 - UTM10x10 + Elevation",1140,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",0
"T-P11662","Geranio pusilli-Anthriscion caucalidis",708,"V39a","V39","V39","Ruderal","V39","V39","",NA,4,"1988",-5.635423289,42.88181811,"3 - UTM10x10 + Elevation",1030,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",0
"T-P11663","Balloto-Conion maculati",709,"V39c","V39","R55","Ruderal","V39","V39","",NA,20,"1988",-5.740534473,42.87754763,"3 - UTM10x10 + Elevation",1220,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",0
"T-P11664","Geo urbani-Alliarion officinalis",710,"V39a","V39","R55","Ruderal","V39","V39","S",4.5,15,"1988",-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1000,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P11665","Cirsion richterano-chodati",711,"V38a","V38","V38","Ruderal","V38","V38","",NA,25,"1988",-5.805924994,42.91558207,"3 - UTM10x10 + Elevation",1540,"Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani",1
"T-P11666","Cirsion richterano-chodati",712,"V38a","V38","V38","Ruderal","V38","V38","",NA,20,"1988",-5.72477104,42.96436699,"3 - UTM10x10 + Elevation",1460,"Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani",1
"T-P11667","Cirsion richterano-chodati",713,"V38a","V38","V38","Ruderal","V38","V38","",NA,12,"1988",-5.813277885,42.9694278,"3 - UTM10x10 + Elevation",1460,"Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani",1
"T-P11668","Cirsion richterano-chodati",714,"V38a","V38","V38","Ruderal","V38","V38","",NA,5,"1988",-5.616602709,42.95788807,"3 - UTM10x10 + Elevation",1350,"Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani",1
"T-P11669","Cirsion richterano-chodati",715,"V38a","V38","R","Ruderal","V38","V38","W",1.8,40,"1988",-5.640469736,42.88530357,"3 - UTM10x10 + Elevation",1140,"Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani",1
"T-P11670","Cirsion richterano-chodati",716,"V38b","V38","V38","Ruderal","V38","V38","",NA,10,"1988",-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1000,"Artemisietea vulgaris","Carthametalia lanati","Carduo carpetani-Cirsion odontolepidis","Carduo carpetani-Onopordetum acanthii",0
"T-P11671","Balloto-Conion maculati",717,"V38b","V38","V38","Ruderal","V39","V38","",NA,20,"1988",-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1020,"Artemisietea vulgaris","Carthametalia lanati","Carduo carpetani-Cirsion odontolepidis","Carduo carpetani-Onopordetum acanthii",0
"T-P11672","Polygono-Coronopodion",2036,"V31","V35","V35","Trampled","V35","V31","",NA,1,"1988",-5.659500858,42.87225639,"3 - UTM10x10 + Elevation",1100,"Polygono-Poetea annuae","Polygono arenastri-Poetalia annuae","Polygono-Coronopodion","Polygono-Matricarietum matricarioidis",1
"T-P11673","Polygono-Coronopodion",2037,"V31","V35","V35","Trampled","V35","V31","",NA,2,"1988",-5.662753852,42.94781861,"3 - UTM10x10 + Elevation",1140,"Polygono-Poetea annuae","Polygono arenastri-Poetalia annuae","Polygono-Coronopodion","Polygono-Matricarietum matricarioidis",1
"T-P11674","Polygono-Coronopodion",2038,"V31","V35","V35","Trampled","V35","V31","",NA,5,"1988",-5.654125132,42.80394623,"3 - UTM10x10 + Elevation",1000,"Polygono-Poetea annuae","Polygono arenastri-Poetalia annuae","Polygono-Coronopodion","Polygono-Matricarietum matricarioidis",1
"T-P11675","Polygono-Coronopodion",2039,"V31","V35","V35","Trampled","V35","V31","",NA,5,"1988",-5.637179724,42.86556941,"3 - UTM10x10 + Elevation",1100,"Polygono-Poetea annuae","Polygono arenastri-Poetalia annuae","Polygono-Coronopodion","Polygono-Matricarietum matricarioidis",1
"T-P11676","Polygono-Coronopodion",2040,"V31","V35","V35","Trampled","V35","V31","",NA,2,"1988",-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1000,"Polygono-Poetea annuae","Polygono arenastri-Poetalia annuae","Polygono-Coronopodion","Polygono-Matricarietum matricarioidis",1
